,Nation,iso_code3,Year,frac_trns_pkm_dem_regional_road_heavy_regional
2092,East Asia & Pacific,EAS,2031,0.03804347826086956
2093,East Asia & Pacific,EAS,2032,0.03804347826086956
2094,East Asia & Pacific,EAS,2033,0.03804347826086956
2095,East Asia & Pacific,EAS,2034,0.03804347826086956
2096,East Asia & Pacific,EAS,2035,0.03804347826086956
2097,East Asia & Pacific,EAS,2036,0.03804347826086956
2098,East Asia & Pacific,EAS,2037,0.03804347826086956
2099,East Asia & Pacific,EAS,2038,0.03804347826086956
2100,East Asia & Pacific,EAS,2039,0.03804347826086956
2101,East Asia & Pacific,EAS,2040,0.03804347826086956
2102,East Asia & Pacific,EAS,2041,0.03804347826086956
2103,East Asia & Pacific,EAS,2042,0.03804347826086956
2104,East Asia & Pacific,EAS,2043,0.03804347826086956
2105,East Asia & Pacific,EAS,2044,0.03804347826086956
2106,East Asia & Pacific,EAS,2045,0.03804347826086956
2107,East Asia & Pacific,EAS,2046,0.03804347826086956
2108,East Asia & Pacific,EAS,2047,0.03804347826086956
2109,East Asia & Pacific,EAS,2048,0.03804347826086956
2110,East Asia & Pacific,EAS,2049,0.03804347826086956
2111,East Asia & Pacific,EAS,2050,0.03804347826086956
2112,Europe & Central Asia (excluding high income),ECA,2018,0.03804347826086956
2113,Europe & Central Asia (excluding high income),ECA,2019,0.03804347826086956
2114,Europe & Central Asia (excluding high income),ECA,2020,0.03804347826086956
2115,Europe & Central Asia (excluding high income),ECA,2021,0.03804347826086956
2116,Europe & Central Asia (excluding high income),ECA,2022,0.03804347826086956
2117,Europe & Central Asia (excluding high income),ECA,2023,0.03804347826086956
2118,Europe & Central Asia (excluding high income),ECA,2024,0.03804347826086956
2119,Europe & Central Asia (excluding high income),ECA,2025,0.03804347826086956
2120,Europe & Central Asia (excluding high income),ECA,2026,0.03804347826086956
2121,Europe & Central Asia (excluding high income),ECA,2027,0.03804347826086956
2122,Europe & Central Asia (excluding high income),ECA,2028,0.03804347826086956
2123,Europe & Central Asia (excluding high income),ECA,2029,0.03804347826086956
2124,Europe & Central Asia (excluding high income),ECA,2030,0.03804347826086956
2125,Europe & Central Asia (excluding high income),ECA,2031,0.03804347826086956
2126,Europe & Central Asia (excluding high income),ECA,2032,0.03804347826086956
2127,Europe & Central Asia (excluding high income),ECA,2033,0.03804347826086956
2128,Europe & Central Asia (excluding high income),ECA,2034,0.03804347826086956
2129,Europe & Central Asia (excluding high income),ECA,2035,0.03804347826086956
2130,Europe & Central Asia (excluding high income),ECA,2036,0.03804347826086956
2131,Europe & Central Asia (excluding high income),ECA,2037,0.03804347826086956
2132,Europe & Central Asia (excluding high income),ECA,2038,0.03804347826086956
2133,Europe & Central Asia (excluding high income),ECA,2039,0.03804347826086956
2134,Europe & Central Asia (excluding high income),ECA,2040,0.03804347826086956
2135,Europe & Central Asia (excluding high income),ECA,2041,0.03804347826086956
2136,Europe & Central Asia (excluding high income),ECA,2042,0.03804347826086956
2137,Europe & Central Asia (excluding high income),ECA,2043,0.03804347826086956
2138,Europe & Central Asia (excluding high income),ECA,2044,0.03804347826086956
2139,Europe & Central Asia (excluding high income),ECA,2045,0.03804347826086956
2140,Europe & Central Asia (excluding high income),ECA,2046,0.03804347826086956
2141,Europe & Central Asia (excluding high income),ECA,2047,0.03804347826086956
2142,Europe & Central Asia (excluding high income),ECA,2048,0.03804347826086956
2143,Europe & Central Asia (excluding high income),ECA,2049,0.03804347826086956
2144,Europe & Central Asia (excluding high income),ECA,2050,0.03804347826086956
2145,Europe & Central Asia,ECS,2018,0.03804347826086956
2146,Europe & Central Asia,ECS,2019,0.03804347826086956
2147,Europe & Central Asia,ECS,2020,0.03804347826086956
2148,Europe & Central Asia,ECS,2021,0.03804347826086956
2149,Europe & Central Asia,ECS,2022,0.03804347826086956
2150,Europe & Central Asia,ECS,2023,0.03804347826086956
2151,Europe & Central Asia,ECS,2024,0.03804347826086956
2152,Europe & Central Asia,ECS,2025,0.03804347826086956
2153,Europe & Central Asia,ECS,2026,0.03804347826086956
2154,Europe & Central Asia,ECS,2027,0.03804347826086956
2155,Europe & Central Asia,ECS,2028,0.03804347826086956
2156,Europe & Central Asia,ECS,2029,0.03804347826086956
2157,Europe & Central Asia,ECS,2030,0.03804347826086956
2158,Europe & Central Asia,ECS,2031,0.03804347826086956
2159,Europe & Central Asia,ECS,2032,0.03804347826086956
2160,Europe & Central Asia,ECS,2033,0.03804347826086956
2161,Europe & Central Asia,ECS,2034,0.03804347826086956
2162,Europe & Central Asia,ECS,2035,0.03804347826086956
2163,Europe & Central Asia,ECS,2036,0.03804347826086956
2164,Europe & Central Asia,ECS,2037,0.03804347826086956
2165,Europe & Central Asia,ECS,2038,0.03804347826086956
2166,Europe & Central Asia,ECS,2039,0.03804347826086956
2167,Europe & Central Asia,ECS,2040,0.03804347826086956
2168,Europe & Central Asia,ECS,2041,0.03804347826086956
2169,Europe & Central Asia,ECS,2042,0.03804347826086956
2170,Europe & Central Asia,ECS,2043,0.03804347826086956
2171,Europe & Central Asia,ECS,2044,0.03804347826086956
2172,Europe & Central Asia,ECS,2045,0.03804347826086956
2173,Europe & Central Asia,ECS,2046,0.03804347826086956
2174,Europe & Central Asia,ECS,2047,0.03804347826086956
2175,Europe & Central Asia,ECS,2048,0.03804347826086956
2176,Europe & Central Asia,ECS,2049,0.03804347826086956
2177,Europe & Central Asia,ECS,2050,0.03804347826086956
2178,Ecuador,ECU,2018,0.03804347826086956
2179,Ecuador,ECU,2019,0.03804347826086956
2180,Ecuador,ECU,2020,0.03804347826086956
2181,Ecuador,ECU,2021,0.03804347826086956
2182,Ecuador,ECU,2022,0.03804347826086956
2183,Ecuador,ECU,2023,0.03804347826086956
2184,Ecuador,ECU,2024,0.03804347826086956
2185,Ecuador,ECU,2025,0.03804347826086956
2186,Ecuador,ECU,2026,0.03804347826086956
2187,Ecuador,ECU,2027,0.03804347826086956
2188,Ecuador,ECU,2028,0.03804347826086956
2189,Ecuador,ECU,2029,0.03804347826086956
2190,Ecuador,ECU,2030,0.03804347826086956
2191,Ecuador,ECU,2031,0.03804347826086956
2192,Ecuador,ECU,2032,0.03804347826086956
2193,Ecuador,ECU,2033,0.03804347826086956
2194,Ecuador,ECU,2034,0.03804347826086956
2195,Ecuador,ECU,2035,0.03804347826086956
2196,Ecuador,ECU,2036,0.03804347826086956
2197,Ecuador,ECU,2037,0.03804347826086956
2198,Ecuador,ECU,2038,0.03804347826086956
2199,Ecuador,ECU,2039,0.03804347826086956
2200,Ecuador,ECU,2040,0.03804347826086956
2201,Ecuador,ECU,2041,0.03804347826086956
2202,Ecuador,ECU,2042,0.03804347826086956
2203,Ecuador,ECU,2043,0.03804347826086956
2204,Ecuador,ECU,2044,0.03804347826086956
2205,Ecuador,ECU,2045,0.03804347826086956
2206,Ecuador,ECU,2046,0.03804347826086956
2207,Ecuador,ECU,2047,0.03804347826086956
2208,Ecuador,ECU,2048,0.03804347826086956
2209,Ecuador,ECU,2049,0.03804347826086956
2210,Ecuador,ECU,2050,0.03804347826086956
2211,"Egypt, Arab Rep.",EGY,2018,0.03804347826086956
2212,"Egypt, Arab Rep.",EGY,2019,0.03804347826086956
2213,"Egypt, Arab Rep.",EGY,2020,0.03804347826086956
2214,"Egypt, Arab Rep.",EGY,2021,0.03804347826086956
2215,"Egypt, Arab Rep.",EGY,2022,0.03804347826086956
2216,"Egypt, Arab Rep.",EGY,2023,0.03804347826086956
2217,"Egypt, Arab Rep.",EGY,2024,0.03804347826086956
2218,"Egypt, Arab Rep.",EGY,2025,0.03804347826086956
2219,"Egypt, Arab Rep.",EGY,2026,0.03804347826086956
2220,"Egypt, Arab Rep.",EGY,2027,0.03804347826086956
2221,"Egypt, Arab Rep.",EGY,2028,0.03804347826086956
2222,"Egypt, Arab Rep.",EGY,2029,0.03804347826086956
2223,"Egypt, Arab Rep.",EGY,2030,0.03804347826086956
2224,"Egypt, Arab Rep.",EGY,2031,0.03804347826086956
2225,"Egypt, Arab Rep.",EGY,2032,0.03804347826086956
2226,"Egypt, Arab Rep.",EGY,2033,0.03804347826086956
2227,"Egypt, Arab Rep.",EGY,2034,0.03804347826086956
2228,"Egypt, Arab Rep.",EGY,2035,0.03804347826086956
2229,"Egypt, Arab Rep.",EGY,2036,0.03804347826086956
2230,"Egypt, Arab Rep.",EGY,2037,0.03804347826086956
2231,"Egypt, Arab Rep.",EGY,2038,0.03804347826086956
2232,"Egypt, Arab Rep.",EGY,2039,0.03804347826086956
2233,"Egypt, Arab Rep.",EGY,2040,0.03804347826086956
2234,"Egypt, Arab Rep.",EGY,2041,0.03804347826086956
2235,"Egypt, Arab Rep.",EGY,2042,0.03804347826086956
2236,"Egypt, Arab Rep.",EGY,2043,0.03804347826086956
2237,"Egypt, Arab Rep.",EGY,2044,0.03804347826086956
2238,"Egypt, Arab Rep.",EGY,2045,0.03804347826086956
2239,"Egypt, Arab Rep.",EGY,2046,0.03804347826086956
2240,"Egypt, Arab Rep.",EGY,2047,0.03804347826086956
2241,"Egypt, Arab Rep.",EGY,2048,0.03804347826086956
2242,"Egypt, Arab Rep.",EGY,2049,0.03804347826086956
2243,"Egypt, Arab Rep.",EGY,2050,0.03804347826086956
2244,Euro area,EMU,2018,0.03804347826086956
2245,Euro area,EMU,2019,0.03804347826086956
2246,Euro area,EMU,2020,0.03804347826086956
2247,Euro area,EMU,2021,0.03804347826086956
2248,Euro area,EMU,2022,0.03804347826086956
2249,Euro area,EMU,2023,0.03804347826086956
2250,Euro area,EMU,2024,0.03804347826086956
2251,Euro area,EMU,2025,0.03804347826086956
2252,Euro area,EMU,2026,0.03804347826086956
2253,Euro area,EMU,2027,0.03804347826086956
2254,Euro area,EMU,2028,0.03804347826086956
2255,Euro area,EMU,2029,0.03804347826086956
2256,Euro area,EMU,2030,0.03804347826086956
2257,Euro area,EMU,2031,0.03804347826086956
2258,Euro area,EMU,2032,0.03804347826086956
2259,Euro area,EMU,2033,0.03804347826086956
2260,Euro area,EMU,2034,0.03804347826086956
2261,Euro area,EMU,2035,0.03804347826086956
2262,Euro area,EMU,2036,0.03804347826086956
2263,Euro area,EMU,2037,0.03804347826086956
2264,Euro area,EMU,2038,0.03804347826086956
2265,Euro area,EMU,2039,0.03804347826086956
2266,Euro area,EMU,2040,0.03804347826086956
2267,Euro area,EMU,2041,0.03804347826086956
2268,Euro area,EMU,2042,0.03804347826086956
2269,Euro area,EMU,2043,0.03804347826086956
2270,Euro area,EMU,2044,0.03804347826086956
2271,Euro area,EMU,2045,0.03804347826086956
2272,Euro area,EMU,2046,0.03804347826086956
2273,Euro area,EMU,2047,0.03804347826086956
2274,Euro area,EMU,2048,0.03804347826086956
2275,Euro area,EMU,2049,0.03804347826086956
2276,Euro area,EMU,2050,0.03804347826086956
2277,Eritrea,ERI,2018,0.03804347826086956
2278,Eritrea,ERI,2019,0.03804347826086956
2279,Eritrea,ERI,2020,0.03804347826086956
2280,Eritrea,ERI,2021,0.03804347826086956
2281,Eritrea,ERI,2022,0.03804347826086956
2282,Eritrea,ERI,2023,0.03804347826086956
2283,Eritrea,ERI,2024,0.03804347826086956
2284,Eritrea,ERI,2025,0.03804347826086956
2285,Eritrea,ERI,2026,0.03804347826086956
2286,Eritrea,ERI,2027,0.03804347826086956
2287,Eritrea,ERI,2028,0.03804347826086956
2288,Eritrea,ERI,2029,0.03804347826086956
2289,Eritrea,ERI,2030,0.03804347826086956
2290,Eritrea,ERI,2031,0.03804347826086956
2291,Eritrea,ERI,2032,0.03804347826086956
2292,Eritrea,ERI,2033,0.03804347826086956
2293,Eritrea,ERI,2034,0.03804347826086956
2294,Eritrea,ERI,2035,0.03804347826086956
2295,Eritrea,ERI,2036,0.03804347826086956
2296,Eritrea,ERI,2037,0.03804347826086956
2297,Eritrea,ERI,2038,0.03804347826086956
2298,Eritrea,ERI,2039,0.03804347826086956
2299,Eritrea,ERI,2040,0.03804347826086956
2300,Eritrea,ERI,2041,0.03804347826086956
2301,Eritrea,ERI,2042,0.03804347826086956
2302,Eritrea,ERI,2043,0.03804347826086956
2303,Eritrea,ERI,2044,0.03804347826086956
2304,Eritrea,ERI,2045,0.03804347826086956
2305,Eritrea,ERI,2046,0.03804347826086956
2306,Eritrea,ERI,2047,0.03804347826086956
2307,Eritrea,ERI,2048,0.03804347826086956
2308,Eritrea,ERI,2049,0.03804347826086956
2309,Eritrea,ERI,2050,0.03804347826086956
2310,Spain,ESP,2018,0.03804347826086956
2311,Spain,ESP,2019,0.03804347826086956
2312,Spain,ESP,2020,0.03804347826086956
2313,Spain,ESP,2021,0.03804347826086956
2314,Spain,ESP,2022,0.03804347826086956
2315,Spain,ESP,2023,0.03804347826086956
2316,Spain,ESP,2024,0.03804347826086956
2317,Spain,ESP,2025,0.03804347826086956
2318,Spain,ESP,2026,0.03804347826086956
2319,Spain,ESP,2027,0.03804347826086956
2320,Spain,ESP,2028,0.03804347826086956
2321,Spain,ESP,2029,0.03804347826086956
2322,Spain,ESP,2030,0.03804347826086956
2323,Spain,ESP,2031,0.03804347826086956
2324,Spain,ESP,2032,0.03804347826086956
2325,Spain,ESP,2033,0.03804347826086956
2326,Spain,ESP,2034,0.03804347826086956
2327,Spain,ESP,2035,0.03804347826086956
2328,Spain,ESP,2036,0.03804347826086956
2329,Spain,ESP,2037,0.03804347826086956
2330,Spain,ESP,2038,0.03804347826086956
2331,Spain,ESP,2039,0.03804347826086956
2332,Spain,ESP,2040,0.03804347826086956
2333,Spain,ESP,2041,0.03804347826086956
2334,Spain,ESP,2042,0.03804347826086956
2335,Spain,ESP,2043,0.03804347826086956
2336,Spain,ESP,2044,0.03804347826086956
2337,Spain,ESP,2045,0.03804347826086956
2338,Spain,ESP,2046,0.03804347826086956
2339,Spain,ESP,2047,0.03804347826086956
2340,Spain,ESP,2048,0.03804347826086956
2341,Spain,ESP,2049,0.03804347826086956
2342,Spain,ESP,2050,0.03804347826086956
2343,Estonia,EST,2018,0.03804347826086956
2344,Estonia,EST,2019,0.03804347826086956
2345,Estonia,EST,2020,0.03804347826086956
2346,Estonia,EST,2021,0.03804347826086956
2347,Estonia,EST,2022,0.03804347826086956
2348,Estonia,EST,2023,0.03804347826086956
2349,Estonia,EST,2024,0.03804347826086956
2350,Estonia,EST,2025,0.03804347826086956
2351,Estonia,EST,2026,0.03804347826086956
2352,Estonia,EST,2027,0.03804347826086956
2353,Estonia,EST,2028,0.03804347826086956
2354,Estonia,EST,2029,0.03804347826086956
2355,Estonia,EST,2030,0.03804347826086956
2356,Estonia,EST,2031,0.03804347826086956
2357,Estonia,EST,2032,0.03804347826086956
2358,Estonia,EST,2033,0.03804347826086956
2359,Estonia,EST,2034,0.03804347826086956
2360,Estonia,EST,2035,0.03804347826086956
2361,Estonia,EST,2036,0.03804347826086956
2362,Estonia,EST,2037,0.03804347826086956
2363,Estonia,EST,2038,0.03804347826086956
2364,Estonia,EST,2039,0.03804347826086956
2365,Estonia,EST,2040,0.03804347826086956
2366,Estonia,EST,2041,0.03804347826086956
2367,Estonia,EST,2042,0.03804347826086956
2368,Estonia,EST,2043,0.03804347826086956
2369,Estonia,EST,2044,0.03804347826086956
2370,Estonia,EST,2045,0.03804347826086956
2371,Estonia,EST,2046,0.03804347826086956
2372,Estonia,EST,2047,0.03804347826086956
2373,Estonia,EST,2048,0.03804347826086956
2374,Estonia,EST,2049,0.03804347826086956
2375,Estonia,EST,2050,0.03804347826086956
2376,Ethiopia,ETH,2018,0.03804347826086956
2377,Ethiopia,ETH,2019,0.03804347826086956
2378,Ethiopia,ETH,2020,0.03804347826086956
2379,Ethiopia,ETH,2021,0.03804347826086956
2380,Ethiopia,ETH,2022,0.03804347826086956
2381,Ethiopia,ETH,2023,0.03804347826086956
2382,Ethiopia,ETH,2024,0.03804347826086956
2383,Ethiopia,ETH,2025,0.03804347826086956
2384,Ethiopia,ETH,2026,0.03804347826086956
2385,Ethiopia,ETH,2027,0.03804347826086956
2386,Ethiopia,ETH,2028,0.03804347826086956
2387,Ethiopia,ETH,2029,0.03804347826086956
2388,Ethiopia,ETH,2030,0.03804347826086956
2389,Ethiopia,ETH,2031,0.03804347826086956
2390,Ethiopia,ETH,2032,0.03804347826086956
2391,Ethiopia,ETH,2033,0.03804347826086956
2392,Ethiopia,ETH,2034,0.03804347826086956
2393,Ethiopia,ETH,2035,0.03804347826086956
2394,Ethiopia,ETH,2036,0.03804347826086956
2395,Ethiopia,ETH,2037,0.03804347826086956
2396,Ethiopia,ETH,2038,0.03804347826086956
2397,Ethiopia,ETH,2039,0.03804347826086956
2398,Ethiopia,ETH,2040,0.03804347826086956
2399,Ethiopia,ETH,2041,0.03804347826086956
2400,Ethiopia,ETH,2042,0.03804347826086956
2401,Ethiopia,ETH,2043,0.03804347826086956
2402,Ethiopia,ETH,2044,0.03804347826086956
2403,Ethiopia,ETH,2045,0.03804347826086956
2404,Ethiopia,ETH,2046,0.03804347826086956
2405,Ethiopia,ETH,2047,0.03804347826086956
2406,Ethiopia,ETH,2048,0.03804347826086956
2407,Ethiopia,ETH,2049,0.03804347826086956
2408,Ethiopia,ETH,2050,0.03804347826086956
2409,European Union,EUU,2018,0.03804347826086956
2410,European Union,EUU,2019,0.03804347826086956
2411,European Union,EUU,2020,0.03804347826086956
2412,European Union,EUU,2021,0.03804347826086956
2413,European Union,EUU,2022,0.03804347826086956
2414,European Union,EUU,2023,0.03804347826086956
2415,European Union,EUU,2024,0.03804347826086956
2416,European Union,EUU,2025,0.03804347826086956
2417,European Union,EUU,2026,0.03804347826086956
2418,European Union,EUU,2027,0.03804347826086956
2419,European Union,EUU,2028,0.03804347826086956
2420,European Union,EUU,2029,0.03804347826086956
2421,European Union,EUU,2030,0.03804347826086956
2422,European Union,EUU,2031,0.03804347826086956
2423,European Union,EUU,2032,0.03804347826086956
2424,European Union,EUU,2033,0.03804347826086956
2425,European Union,EUU,2034,0.03804347826086956
2426,European Union,EUU,2035,0.03804347826086956
2427,European Union,EUU,2036,0.03804347826086956
2428,European Union,EUU,2037,0.03804347826086956
2429,European Union,EUU,2038,0.03804347826086956
2430,European Union,EUU,2039,0.03804347826086956
2431,European Union,EUU,2040,0.03804347826086956
2432,European Union,EUU,2041,0.03804347826086956
2433,European Union,EUU,2042,0.03804347826086956
2434,European Union,EUU,2043,0.03804347826086956
2435,European Union,EUU,2044,0.03804347826086956
2436,European Union,EUU,2045,0.03804347826086956
2437,European Union,EUU,2046,0.03804347826086956
2438,European Union,EUU,2047,0.03804347826086956
2439,European Union,EUU,2048,0.03804347826086956
2440,European Union,EUU,2049,0.03804347826086956
2441,European Union,EUU,2050,0.03804347826086956
2442,Fragile and conflict affected situations,FCS,2018,0.03804347826086956
2443,Fragile and conflict affected situations,FCS,2019,0.03804347826086956
2444,Fragile and conflict affected situations,FCS,2020,0.03804347826086956
2445,Fragile and conflict affected situations,FCS,2021,0.03804347826086956
2446,Fragile and conflict affected situations,FCS,2022,0.03804347826086956
2447,Fragile and conflict affected situations,FCS,2023,0.03804347826086956
2448,Fragile and conflict affected situations,FCS,2024,0.03804347826086956
2449,Fragile and conflict affected situations,FCS,2025,0.03804347826086956
2450,Fragile and conflict affected situations,FCS,2026,0.03804347826086956
2451,Fragile and conflict affected situations,FCS,2027,0.03804347826086956
2452,Fragile and conflict affected situations,FCS,2028,0.03804347826086956
2453,Fragile and conflict affected situations,FCS,2029,0.03804347826086956
2454,Fragile and conflict affected situations,FCS,2030,0.03804347826086956
2455,Fragile and conflict affected situations,FCS,2031,0.03804347826086956
2456,Fragile and conflict affected situations,FCS,2032,0.03804347826086956
2457,Fragile and conflict affected situations,FCS,2033,0.03804347826086956
2458,Fragile and conflict affected situations,FCS,2034,0.03804347826086956
2459,Fragile and conflict affected situations,FCS,2035,0.03804347826086956
2460,Fragile and conflict affected situations,FCS,2036,0.03804347826086956
2461,Fragile and conflict affected situations,FCS,2037,0.03804347826086956
2462,Fragile and conflict affected situations,FCS,2038,0.03804347826086956
2463,Fragile and conflict affected situations,FCS,2039,0.03804347826086956
2464,Fragile and conflict affected situations,FCS,2040,0.03804347826086956
2465,Fragile and conflict affected situations,FCS,2041,0.03804347826086956
2466,Fragile and conflict affected situations,FCS,2042,0.03804347826086956
2467,Fragile and conflict affected situations,FCS,2043,0.03804347826086956
2468,Fragile and conflict affected situations,FCS,2044,0.03804347826086956
2469,Fragile and conflict affected situations,FCS,2045,0.03804347826086956
2470,Fragile and conflict affected situations,FCS,2046,0.03804347826086956
2471,Fragile and conflict affected situations,FCS,2047,0.03804347826086956
2472,Fragile and conflict affected situations,FCS,2048,0.03804347826086956
2473,Fragile and conflict affected situations,FCS,2049,0.03804347826086956
2474,Fragile and conflict affected situations,FCS,2050,0.03804347826086956
2475,Finland,FIN,2018,0.03804347826086956
2476,Finland,FIN,2019,0.03804347826086956
2477,Finland,FIN,2020,0.03804347826086956
2478,Finland,FIN,2021,0.03804347826086956
2479,Finland,FIN,2022,0.03804347826086956
2480,Finland,FIN,2023,0.03804347826086956
2481,Finland,FIN,2024,0.03804347826086956
2482,Finland,FIN,2025,0.03804347826086956
2483,Finland,FIN,2026,0.03804347826086956
2484,Finland,FIN,2027,0.03804347826086956
2485,Finland,FIN,2028,0.03804347826086956
2486,Finland,FIN,2029,0.03804347826086956
2487,Finland,FIN,2030,0.03804347826086956
2488,Finland,FIN,2031,0.03804347826086956
2489,Finland,FIN,2032,0.03804347826086956
2490,Finland,FIN,2033,0.03804347826086956
2491,Finland,FIN,2034,0.03804347826086956
2492,Finland,FIN,2035,0.03804347826086956
2493,Finland,FIN,2036,0.03804347826086956
2494,Finland,FIN,2037,0.03804347826086956
2495,Finland,FIN,2038,0.03804347826086956
2496,Finland,FIN,2039,0.03804347826086956
2497,Finland,FIN,2040,0.03804347826086956
2498,Finland,FIN,2041,0.03804347826086956
2499,Finland,FIN,2042,0.03804347826086956
2500,Finland,FIN,2043,0.03804347826086956
2501,Finland,FIN,2044,0.03804347826086956
2502,Finland,FIN,2045,0.03804347826086956
2503,Finland,FIN,2046,0.03804347826086956
2504,Finland,FIN,2047,0.03804347826086956
2505,Finland,FIN,2048,0.03804347826086956
2506,Finland,FIN,2049,0.03804347826086956
2507,Finland,FIN,2050,0.03804347826086956
2508,Fiji,FJI,2018,0.03804347826086956
2509,Fiji,FJI,2019,0.03804347826086956
2510,Fiji,FJI,2020,0.03804347826086956
2511,Fiji,FJI,2021,0.03804347826086956
2512,Fiji,FJI,2022,0.03804347826086956
2513,Fiji,FJI,2023,0.03804347826086956
2514,Fiji,FJI,2024,0.03804347826086956
2515,Fiji,FJI,2025,0.03804347826086956
2516,Fiji,FJI,2026,0.03804347826086956
2517,Fiji,FJI,2027,0.03804347826086956
2518,Fiji,FJI,2028,0.03804347826086956
2519,Fiji,FJI,2029,0.03804347826086956
2520,Fiji,FJI,2030,0.03804347826086956
2521,Fiji,FJI,2031,0.03804347826086956
2522,Fiji,FJI,2032,0.03804347826086956
2523,Fiji,FJI,2033,0.03804347826086956
2524,Fiji,FJI,2034,0.03804347826086956
2525,Fiji,FJI,2035,0.03804347826086956
2526,Fiji,FJI,2036,0.03804347826086956
2527,Fiji,FJI,2037,0.03804347826086956
2528,Fiji,FJI,2038,0.03804347826086956
2529,Fiji,FJI,2039,0.03804347826086956
2530,Fiji,FJI,2040,0.03804347826086956
2531,Fiji,FJI,2041,0.03804347826086956
2532,Fiji,FJI,2042,0.03804347826086956
2533,Fiji,FJI,2043,0.03804347826086956
2534,Fiji,FJI,2044,0.03804347826086956
2535,Fiji,FJI,2045,0.03804347826086956
2536,Fiji,FJI,2046,0.03804347826086956
2537,Fiji,FJI,2047,0.03804347826086956
2538,Fiji,FJI,2048,0.03804347826086956
2539,Fiji,FJI,2049,0.03804347826086956
2540,Fiji,FJI,2050,0.03804347826086956
2541,France,FRA,2018,0.03804347826086956
2542,France,FRA,2019,0.03804347826086956
2543,France,FRA,2020,0.03804347826086956
2544,France,FRA,2021,0.03804347826086956
2545,France,FRA,2022,0.03804347826086956
2546,France,FRA,2023,0.03804347826086956
2547,France,FRA,2024,0.03804347826086956
2548,France,FRA,2025,0.03804347826086956
2549,France,FRA,2026,0.03804347826086956
2550,France,FRA,2027,0.03804347826086956
2551,France,FRA,2028,0.03804347826086956
2552,France,FRA,2029,0.03804347826086956
2553,France,FRA,2030,0.03804347826086956
2554,France,FRA,2031,0.03804347826086956
2555,France,FRA,2032,0.03804347826086956
2556,France,FRA,2033,0.03804347826086956
2557,France,FRA,2034,0.03804347826086956
2558,France,FRA,2035,0.03804347826086956
2559,France,FRA,2036,0.03804347826086956
2560,France,FRA,2037,0.03804347826086956
2561,France,FRA,2038,0.03804347826086956
2562,France,FRA,2039,0.03804347826086956
2563,France,FRA,2040,0.03804347826086956
2564,France,FRA,2041,0.03804347826086956
2565,France,FRA,2042,0.03804347826086956
2566,France,FRA,2043,0.03804347826086956
2567,France,FRA,2044,0.03804347826086956
2568,France,FRA,2045,0.03804347826086956
2569,France,FRA,2046,0.03804347826086956
2570,France,FRA,2047,0.03804347826086956
2571,France,FRA,2048,0.03804347826086956
2572,France,FRA,2049,0.03804347826086956
2573,France,FRA,2050,0.03804347826086956
2574,Faroe Islands,FRO,2018,0.03804347826086956
2575,Faroe Islands,FRO,2019,0.03804347826086956
2576,Faroe Islands,FRO,2020,0.03804347826086956
2577,Faroe Islands,FRO,2021,0.03804347826086956
2578,Faroe Islands,FRO,2022,0.03804347826086956
2579,Faroe Islands,FRO,2023,0.03804347826086956
2580,Faroe Islands,FRO,2024,0.03804347826086956
2581,Faroe Islands,FRO,2025,0.03804347826086956
2582,Faroe Islands,FRO,2026,0.03804347826086956
2583,Faroe Islands,FRO,2027,0.03804347826086956
2584,Faroe Islands,FRO,2028,0.03804347826086956
2585,Faroe Islands,FRO,2029,0.03804347826086956
2586,Faroe Islands,FRO,2030,0.03804347826086956
2587,Faroe Islands,FRO,2031,0.03804347826086956
2588,Faroe Islands,FRO,2032,0.03804347826086956
2589,Faroe Islands,FRO,2033,0.03804347826086956
2590,Faroe Islands,FRO,2034,0.03804347826086956
2591,Faroe Islands,FRO,2035,0.03804347826086956
2592,Faroe Islands,FRO,2036,0.03804347826086956
2593,Faroe Islands,FRO,2037,0.03804347826086956
2594,Faroe Islands,FRO,2038,0.03804347826086956
2595,Faroe Islands,FRO,2039,0.03804347826086956
2596,Faroe Islands,FRO,2040,0.03804347826086956
2597,Faroe Islands,FRO,2041,0.03804347826086956
2598,Faroe Islands,FRO,2042,0.03804347826086956
2599,Faroe Islands,FRO,2043,0.03804347826086956
2600,Faroe Islands,FRO,2044,0.03804347826086956
2601,Faroe Islands,FRO,2045,0.03804347826086956
2602,Faroe Islands,FRO,2046,0.03804347826086956
2603,Faroe Islands,FRO,2047,0.03804347826086956
2604,Faroe Islands,FRO,2048,0.03804347826086956
2605,Faroe Islands,FRO,2049,0.03804347826086956
2606,Faroe Islands,FRO,2050,0.03804347826086956
2607,"Micronesia, Fed. Sts.",FSM,2018,0.03804347826086956
2608,"Micronesia, Fed. Sts.",FSM,2019,0.03804347826086956
2609,"Micronesia, Fed. Sts.",FSM,2020,0.03804347826086956
2610,"Micronesia, Fed. Sts.",FSM,2021,0.03804347826086956
2611,"Micronesia, Fed. Sts.",FSM,2022,0.03804347826086956
2612,"Micronesia, Fed. Sts.",FSM,2023,0.03804347826086956
2613,"Micronesia, Fed. Sts.",FSM,2024,0.03804347826086956
2614,"Micronesia, Fed. Sts.",FSM,2025,0.03804347826086956
2615,"Micronesia, Fed. Sts.",FSM,2026,0.03804347826086956
2616,"Micronesia, Fed. Sts.",FSM,2027,0.03804347826086956
2617,"Micronesia, Fed. Sts.",FSM,2028,0.03804347826086956
