Year,Nation,iso_code3,pij_lndu_forests_mangroves_to_croplands
2039,Tonga,TON,0.0100950448965438
2040,Tonga,TON,0.0100891580310035
2041,Tonga,TON,0.0100832711654631
2042,Tonga,TON,0.0100773842999228
2043,Tonga,TON,0.0100714974343825
2044,Tonga,TON,0.0100656105688422
2045,Tonga,TON,0.0100597237033019
2046,Tonga,TON,0.0100538368377616
2047,Tonga,TON,0.0100479499722213
2048,Tonga,TON,0.010042063106681
2049,Tonga,TON,0.0100361762411407
2050,Tonga,TON,0.0100302893756004
2021,Trinidad and Tobago,TTO,0.0022989471834662
2022,Trinidad and Tobago,TTO,0.0022250014244939
2023,Trinidad and Tobago,TTO,0.0021510556655216
2024,Trinidad and Tobago,TTO,0.0020771099065493
2025,Trinidad and Tobago,TTO,0.002003164147577
2026,Trinidad and Tobago,TTO,0.0019292183886047
2027,Trinidad and Tobago,TTO,0.0018552726296324
2028,Trinidad and Tobago,TTO,0.0017813268706601
2029,Trinidad and Tobago,TTO,0.0017073811116878
2030,Trinidad and Tobago,TTO,0.0016334353527155
2031,Trinidad and Tobago,TTO,0.0015594895937432
2032,Trinidad and Tobago,TTO,0.0014855438347709
2033,Trinidad and Tobago,TTO,0.0014115980757986
2034,Trinidad and Tobago,TTO,0.0013376523168263
2035,Trinidad and Tobago,TTO,0.0012637065578539998
2036,Trinidad and Tobago,TTO,0.0011897607988817
2037,Trinidad and Tobago,TTO,0.0011158150399094
2038,Trinidad and Tobago,TTO,0.0010418692809371
2039,Trinidad and Tobago,TTO,0.0009679235219648
2040,Trinidad and Tobago,TTO,0.0008939777629925
2041,Trinidad and Tobago,TTO,0.0008200320040202
2042,Trinidad and Tobago,TTO,0.0007460862450479
2043,Trinidad and Tobago,TTO,0.0006721404860756
2044,Trinidad and Tobago,TTO,0.0005981947271033
2045,Trinidad and Tobago,TTO,0.000524248968131
2046,Trinidad and Tobago,TTO,0.0004503032091588
2047,Trinidad and Tobago,TTO,0.0003763574501865
2048,Trinidad and Tobago,TTO,0.0003024116912142
2049,Trinidad and Tobago,TTO,0.0002284659322419
2050,Trinidad and Tobago,TTO,0.0001545201732696
2021,Tunisia,TUN,0.0024942424242423
2022,Tunisia,TUN,0.0024928030303029
2023,Tunisia,TUN,0.0024913636363635
2024,Tunisia,TUN,0.0024899242424241
2025,Tunisia,TUN,0.0024884848484847
2026,Tunisia,TUN,0.0024870454545453
2027,Tunisia,TUN,0.0024856060606059
2028,Tunisia,TUN,0.0024841666666665
2029,Tunisia,TUN,0.0024827272727271
2030,Tunisia,TUN,0.0024812878787877
2031,Tunisia,TUN,0.0024798484848483
2032,Tunisia,TUN,0.0024784090909089
2033,Tunisia,TUN,0.0024769696969695
2034,Tunisia,TUN,0.0024755303030302
2035,Tunisia,TUN,0.0024740909090908
2036,Tunisia,TUN,0.0024726515151514
2037,Tunisia,TUN,0.002471212121212
2038,Tunisia,TUN,0.0024697727272726
2039,Tunisia,TUN,0.0024683333333332
2040,Tunisia,TUN,0.0024668939393938
2041,Tunisia,TUN,0.0024654545454544
2042,Tunisia,TUN,0.0024640151515149997
2043,Tunisia,TUN,0.0024625757575756
2044,Tunisia,TUN,0.0024611363636362
2045,Tunisia,TUN,0.0024596969696968
2046,Tunisia,TUN,0.0024582575757574
2047,Tunisia,TUN,0.002456818181818
2048,Tunisia,TUN,0.0024553787878786
2049,Tunisia,TUN,0.0024539393939392
2050,Tunisia,TUN,0.0024524999999999
2021,Turkmenistan,TKM,0.0
2022,Turkmenistan,TKM,0.0
2023,Turkmenistan,TKM,0.0
2024,Turkmenistan,TKM,0.0
2025,Turkmenistan,TKM,0.0
2026,Turkmenistan,TKM,0.0
2027,Turkmenistan,TKM,0.0
2028,Turkmenistan,TKM,0.0
2029,Turkmenistan,TKM,0.0
2030,Turkmenistan,TKM,0.0
2031,Turkmenistan,TKM,0.0
2032,Turkmenistan,TKM,0.0
2033,Turkmenistan,TKM,0.0
2034,Turkmenistan,TKM,0.0
2035,Turkmenistan,TKM,0.0
2036,Turkmenistan,TKM,0.0
2037,Turkmenistan,TKM,0.0
2038,Turkmenistan,TKM,0.0
2039,Turkmenistan,TKM,0.0
2040,Turkmenistan,TKM,0.0
2041,Turkmenistan,TKM,0.0
2042,Turkmenistan,TKM,0.0
2043,Turkmenistan,TKM,0.0
2044,Turkmenistan,TKM,0.0
2045,Turkmenistan,TKM,0.0
2046,Turkmenistan,TKM,0.0
2047,Turkmenistan,TKM,0.0
2048,Turkmenistan,TKM,0.0
2049,Turkmenistan,TKM,0.0
2050,Turkmenistan,TKM,0.0
2021,Uganda,UGA,0.0024942424242423
2022,Uganda,UGA,0.0024928030303029
2023,Uganda,UGA,0.0024913636363635
2024,Uganda,UGA,0.0024899242424241
2025,Uganda,UGA,0.0024884848484847
2026,Uganda,UGA,0.0024870454545453
2027,Uganda,UGA,0.0024856060606059
2028,Uganda,UGA,0.0024841666666665
2029,Uganda,UGA,0.0024827272727271
2030,Uganda,UGA,0.0024812878787877
2031,Uganda,UGA,0.0024798484848483
2032,Uganda,UGA,0.0024784090909089
2033,Uganda,UGA,0.0024769696969695
2034,Uganda,UGA,0.0024755303030302
2035,Uganda,UGA,0.0024740909090908
2036,Uganda,UGA,0.0024726515151514
2037,Uganda,UGA,0.002471212121212
2038,Uganda,UGA,0.0024697727272726
2039,Uganda,UGA,0.0024683333333332
2040,Uganda,UGA,0.0024668939393938
2041,Uganda,UGA,0.0024654545454544
2042,Uganda,UGA,0.0024640151515149997
2043,Uganda,UGA,0.0024625757575756
2044,Uganda,UGA,0.0024611363636362
2045,Uganda,UGA,0.0024596969696968
2046,Uganda,UGA,0.0024582575757574
2047,Uganda,UGA,0.002456818181818
2048,Uganda,UGA,0.0024553787878786
2049,Uganda,UGA,0.0024539393939392
2050,Uganda,UGA,0.0024524999999999
2021,Ukraine,UKR,0.0024942424242423
2022,Ukraine,UKR,0.0024928030303029
2023,Ukraine,UKR,0.0024913636363635
2024,Ukraine,UKR,0.0024899242424241
2025,Ukraine,UKR,0.0024884848484847
2026,Ukraine,UKR,0.0024870454545453
2027,Ukraine,UKR,0.0024856060606059
2028,Ukraine,UKR,0.0024841666666665
2029,Ukraine,UKR,0.0024827272727271
2030,Ukraine,UKR,0.0024812878787877
2031,Ukraine,UKR,0.0024798484848483
2032,Ukraine,UKR,0.0024784090909089
2033,Ukraine,UKR,0.0024769696969695
2034,Ukraine,UKR,0.0024755303030302
2035,Ukraine,UKR,0.0024740909090908
2036,Ukraine,UKR,0.0024726515151514
2037,Ukraine,UKR,0.002471212121212
2038,Ukraine,UKR,0.0024697727272726
2039,Ukraine,UKR,0.0024683333333332
2040,Ukraine,UKR,0.0024668939393938
2041,Ukraine,UKR,0.0024654545454544
2042,Ukraine,UKR,0.0024640151515149997
2043,Ukraine,UKR,0.0024625757575756
2044,Ukraine,UKR,0.0024611363636362
2045,Ukraine,UKR,0.0024596969696968
2046,Ukraine,UKR,0.0024582575757574
2047,Ukraine,UKR,0.002456818181818
2048,Ukraine,UKR,0.0024553787878786
2049,Ukraine,UKR,0.0024539393939392
2050,Ukraine,UKR,0.0024524999999999
2021,United Republic of Tanzania,TZA,0.0050301626456563
2022,United Republic of Tanzania,TZA,0.0056627033070704
2023,United Republic of Tanzania,TZA,0.0062952439684845
2024,United Republic of Tanzania,TZA,0.0069277846298986
2025,United Republic of Tanzania,TZA,0.0075603252913128
2026,United Republic of Tanzania,TZA,0.0081928659527269
2027,United Republic of Tanzania,TZA,0.008825406614141
2028,United Republic of Tanzania,TZA,0.0094579472755551
2029,United Republic of Tanzania,TZA,0.0100904879369692
2030,United Republic of Tanzania,TZA,0.0107230285983833
2031,United Republic of Tanzania,TZA,0.0113555692597974
2032,United Republic of Tanzania,TZA,0.0119881099212115
2033,United Republic of Tanzania,TZA,0.0126206505826257
2034,United Republic of Tanzania,TZA,0.0132531912440398
2035,United Republic of Tanzania,TZA,0.0138857319054539
2036,United Republic of Tanzania,TZA,0.014518272566868
2037,United Republic of Tanzania,TZA,0.0151508132282821
2038,United Republic of Tanzania,TZA,0.0157833538896962
2039,United Republic of Tanzania,TZA,0.0164158945511103
2040,United Republic of Tanzania,TZA,0.0170484352125244
2041,United Republic of Tanzania,TZA,0.0176809758739386
2042,United Republic of Tanzania,TZA,0.0183135165353527
2043,United Republic of Tanzania,TZA,0.0189460571967668
2044,United Republic of Tanzania,TZA,0.0195785978581809
2045,United Republic of Tanzania,TZA,0.020211138519595002
2046,United Republic of Tanzania,TZA,0.0208436791810091
2047,United Republic of Tanzania,TZA,0.0214762198424232
2048,United Republic of Tanzania,TZA,0.0221087605038373
2049,United Republic of Tanzania,TZA,0.0227413011652515
2050,United Republic of Tanzania,TZA,0.0233738418266656
2021,United States of America,USA,0.0001849941669537
2022,United States of America,USA,0.0002312427086921
2023,United States of America,USA,0.0002774912504306
2024,United States of America,USA,0.000323739792169
2025,United States of America,USA,0.0003699883339075
2026,United States of America,USA,0.0004162368756459
2027,United States of America,USA,0.0004624854173843
2028,United States of America,USA,0.0005087339591228
2029,United States of America,USA,0.0005549825008612
2030,United States of America,USA,0.0006012310425997
2031,United States of America,USA,0.0006474795843381
2032,United States of America,USA,0.0006937281260765
2033,United States of America,USA,0.0007399766678150001
2034,United States of America,USA,0.0007862252095534
2035,United States of America,USA,0.0008324737512919
2036,United States of America,USA,0.0008787222930303
2037,United States of America,USA,0.0009249708347687
2038,United States of America,USA,0.0009712193765072
2039,United States of America,USA,0.0010174679182456
2040,United States of America,USA,0.0010637164599841
2041,United States of America,USA,0.0011099650017225
2042,United States of America,USA,0.0011562135434609
2043,United States of America,USA,0.0012024620851994
2044,United States of America,USA,0.0012487106269378
2045,United States of America,USA,0.0012949591686763
2046,United States of America,USA,0.0013412077104147
2047,United States of America,USA,0.0013874562521531
2048,United States of America,USA,0.0014337047938916
2049,United States of America,USA,0.0014799533356300001
2050,United States of America,USA,0.0015262018773685
2021,Uruguay,URY,0.0024570833333332
2022,Uruguay,URY,0.0024463541666665
2023,Uruguay,URY,0.0024356249999999
2024,Uruguay,URY,0.0024248958333332
2025,Uruguay,URY,0.0024141666666665
2026,Uruguay,URY,0.0024034374999999
2027,Uruguay,URY,0.0023927083333332
2028,Uruguay,URY,0.0023819791666665
2029,Uruguay,URY,0.0023712499999999
2030,Uruguay,URY,0.0023605208333332
2031,Uruguay,URY,0.0023497916666665
2032,Uruguay,URY,0.0023390624999999
2033,Uruguay,URY,0.0023283333333332
2034,Uruguay,URY,0.0023176041666665
2035,Uruguay,URY,0.0023068749999999
2036,Uruguay,URY,0.0022961458333332
2037,Uruguay,URY,0.0022854166666665
2038,Uruguay,URY,0.0022746874999999
2039,Uruguay,URY,0.0022639583333332
2040,Uruguay,URY,0.0022532291666665
2041,Uruguay,URY,0.0022424999999999
2042,Uruguay,URY,0.0022317708333332
2043,Uruguay,URY,0.0022210416666665
2044,Uruguay,URY,0.0022103124999999
2045,Uruguay,URY,0.0021995833333332
2046,Uruguay,URY,0.0021888541666665
2047,Uruguay,URY,0.0021781249999999
2048,Uruguay,URY,0.0021673958333332
2049,Uruguay,URY,0.0021566666666665
2050,Uruguay,URY,0.0021459374999999
2021,Venezuela (Bolivarian Republic of),VEN,0.00021982060989700003
2022,Venezuela (Bolivarian Republic of),VEN,0.0002747757623713
2023,Venezuela (Bolivarian Republic of),VEN,0.0003297309148455
2024,Venezuela (Bolivarian Republic of),VEN,0.0003846860673198
2025,Venezuela (Bolivarian Republic of),VEN,0.00043964121979400006
2026,Venezuela (Bolivarian Republic of),VEN,0.0004945963722683
2027,Venezuela (Bolivarian Republic of),VEN,0.0005495515247426
2028,Venezuela (Bolivarian Republic of),VEN,0.0006045066772168
2029,Venezuela (Bolivarian Republic of),VEN,0.0006594618296911
2030,Venezuela (Bolivarian Republic of),VEN,0.0007144169821654
2031,Venezuela (Bolivarian Republic of),VEN,0.0007693721346396
2032,Venezuela (Bolivarian Republic of),VEN,0.0008243272871139
2033,Venezuela (Bolivarian Republic of),VEN,0.0008792824395881
2034,Venezuela (Bolivarian Republic of),VEN,0.0009342375920624
2035,Venezuela (Bolivarian Republic of),VEN,0.0009891927445367
2036,Venezuela (Bolivarian Republic of),VEN,0.0010441478970109
2037,Venezuela (Bolivarian Republic of),VEN,0.0010991030494852
2038,Venezuela (Bolivarian Republic of),VEN,0.0011540582019595
2039,Venezuela (Bolivarian Republic of),VEN,0.0012090133544337
2040,Venezuela (Bolivarian Republic of),VEN,0.001263968506908
2041,Venezuela (Bolivarian Republic of),VEN,0.0013189236593822
2042,Venezuela (Bolivarian Republic of),VEN,0.0013738788118565
2043,Venezuela (Bolivarian Republic of),VEN,0.0014288339643308
2044,Venezuela (Bolivarian Republic of),VEN,0.001483789116805
2045,Venezuela (Bolivarian Republic of),VEN,0.0015387442692793
2046,Venezuela (Bolivarian Republic of),VEN,0.0015936994217535
2047,Venezuela (Bolivarian Republic of),VEN,0.0016486545742278
2048,Venezuela (Bolivarian Republic of),VEN,0.0017036097267021
2049,Venezuela (Bolivarian Republic of),VEN,0.0017585648791763
2050,Venezuela (Bolivarian Republic of),VEN,0.0018135200316506
2021,Western Sahara,ESH,0.0
2022,Western Sahara,ESH,0.0
2023,Western Sahara,ESH,0.0
2024,Western Sahara,ESH,0.0
2025,Western Sahara,ESH,0.0
2026,Western Sahara,ESH,0.0
2027,Western Sahara,ESH,0.0
2028,Western Sahara,ESH,0.0
2029,Western Sahara,ESH,0.0
2030,Western Sahara,ESH,0.0
2031,Western Sahara,ESH,0.0
2032,Western Sahara,ESH,0.0
2033,Western Sahara,ESH,0.0
2034,Western Sahara,ESH,0.0
2035,Western Sahara,ESH,0.0
2036,Western Sahara,ESH,0.0
2037,Western Sahara,ESH,0.0
2038,Western Sahara,ESH,0.0
2039,Western Sahara,ESH,0.0
2040,Western Sahara,ESH,0.0
2041,Western Sahara,ESH,0.0
2042,Western Sahara,ESH,0.0
2043,Western Sahara,ESH,0.0
2044,Western Sahara,ESH,0.0
2045,Western Sahara,ESH,0.0
2046,Western Sahara,ESH,0.0
2047,Western Sahara,ESH,0.0
2048,Western Sahara,ESH,0.0
2049,Western Sahara,ESH,0.0
2050,Western Sahara,ESH,0.0
2021,Yemen,YEM,0.0001157676642237
2022,Yemen,YEM,0.0001447095802797
2023,Yemen,YEM,0.0001736514963356
2024,Yemen,YEM,0.0002025934123916
2025,Yemen,YEM,0.0002315353284475
2026,Yemen,YEM,0.0002604772445035
2027,Yemen,YEM,0.0002894191605594
2028,Yemen,YEM,0.0003183610766154
2029,Yemen,YEM,0.0003473029926713
2030,Yemen,YEM,0.0003762449087273
2031,Yemen,YEM,0.0004051868247832
2032,Yemen,YEM,0.0004341287408392
2033,Yemen,YEM,0.0004630706568951
2034,Yemen,YEM,0.0004920125729511
2035,Yemen,YEM,0.0005209544890069999
2036,Yemen,YEM,0.0005498964050630001
2037,Yemen,YEM,0.0005788383211189
2038,Yemen,YEM,0.0006077802371749
2039,Yemen,YEM,0.0006367221532308
2040,Yemen,YEM,0.0006656640692868
2041,Yemen,YEM,0.0006946059853427
2042,Yemen,YEM,0.0007235479013987
2043,Yemen,YEM,0.0007524898174546
2044,Yemen,YEM,0.0007814317335105
2045,Yemen,YEM,0.0008103736495665
2046,Yemen,YEM,0.0008393155656224
2047,Yemen,YEM,0.0008682574816784
2048,Yemen,YEM,0.0008971993977343
2049,Yemen,YEM,0.0009261413137903
2050,Yemen,YEM,0.0009550832298462
2021,Zambia,ZMB,0.0023221371610844
2022,Zambia,ZMB,0.0022776714513555
2023,Zambia,ZMB,0.0022332057416267
2024,Zambia,ZMB,0.0021887400318978
2025,Zambia,ZMB,0.0021442743221689
2026,Zambia,ZMB,0.0020998086124401
2027,Zambia,ZMB,0.0020553429027112
2028,Zambia,ZMB,0.0020108771929823
2029,Zambia,ZMB,0.0019664114832535
2030,Zambia,ZMB,0.0019219457735246
2031,Zambia,ZMB,0.0018774800637957
2032,Zambia,ZMB,0.0018330143540669
2033,Zambia,ZMB,0.0017885486443379999
2034,Zambia,ZMB,0.0017440829346091
2035,Zambia,ZMB,0.0016996172248803
2036,Zambia,ZMB,0.0016551515151514
2037,Zambia,ZMB,0.0016106858054225
2038,Zambia,ZMB,0.0015662200956937
2039,Zambia,ZMB,0.0015217543859648
2040,Zambia,ZMB,0.0014772886762359
2041,Zambia,ZMB,0.0014328229665071
2042,Zambia,ZMB,0.0013883572567782
2043,Zambia,ZMB,0.0013438915470493
2044,Zambia,ZMB,0.0012994258373205
2045,Zambia,ZMB,0.0012549601275916
2046,Zambia,ZMB,0.0012104944178627
2047,Zambia,ZMB,0.0011660287081339
2048,Zambia,ZMB,0.001121562998405
2049,Zambia,ZMB,0.0010770972886761
2050,Zambia,ZMB,0.0010326315789473
2021,Zimbabwe,ZWE,0.0024942424242423
2022,Zimbabwe,ZWE,0.0024928030303029
2023,Zimbabwe,ZWE,0.0024913636363635
2024,Zimbabwe,ZWE,0.0024899242424241
2025,Zimbabwe,ZWE,0.0024884848484847
2026,Zimbabwe,ZWE,0.0024870454545453
2027,Zimbabwe,ZWE,0.0024856060606059
2028,Zimbabwe,ZWE,0.0024841666666665
2029,Zimbabwe,ZWE,0.0024827272727271
2030,Zimbabwe,ZWE,0.0024812878787877
2031,Zimbabwe,ZWE,0.0024798484848483
2032,Zimbabwe,ZWE,0.0024784090909089
2033,Zimbabwe,ZWE,0.0024769696969695
2034,Zimbabwe,ZWE,0.0024755303030302
2035,Zimbabwe,ZWE,0.0024740909090908
2036,Zimbabwe,ZWE,0.0024726515151514
2037,Zimbabwe,ZWE,0.002471212121212
2038,Zimbabwe,ZWE,0.0024697727272726
2039,Zimbabwe,ZWE,0.0024683333333332
2040,Zimbabwe,ZWE,0.0024668939393938
2041,Zimbabwe,ZWE,0.0024654545454544
2042,Zimbabwe,ZWE,0.0024640151515149997
2043,Zimbabwe,ZWE,0.0024625757575756
2044,Zimbabwe,ZWE,0.0024611363636362
2045,Zimbabwe,ZWE,0.0024596969696968
2046,Zimbabwe,ZWE,0.0024582575757574
2047,Zimbabwe,ZWE,0.002456818181818
2048,Zimbabwe,ZWE,0.0024553787878786
2049,Zimbabwe,ZWE,0.0024539393939392
2050,Zimbabwe,ZWE,0.0024524999999999
2021,Armenia,ARM,0.0015909090909090571
2022,Armenia,ARM,0.0015909090909090571
2023,Armenia,ARM,0.0015909090909090571
2024,Armenia,ARM,0.0015909090909090571
2025,Armenia,ARM,0.0015909090909090571
2026,Armenia,ARM,0.0015909090909090571
2027,Armenia,ARM,0.0015909090909090571
2028,Armenia,ARM,0.0015909090909090571
2029,Armenia,ARM,0.0015909090909090571
2030,Armenia,ARM,0.0015909090909090571
2031,Armenia,ARM,0.0015909090909090571
2032,Armenia,ARM,0.0015909090909090571
2033,Armenia,ARM,0.0015909090909090571
2034,Armenia,ARM,0.0015909090909090571
2035,Armenia,ARM,0.0015909090909090571
2036,Armenia,ARM,0.0015909090909090571
2037,Armenia,ARM,0.0015909090909090571
2038,Armenia,ARM,0.0015909090909090571
2039,Armenia,ARM,0.0015909090909090571
2040,Armenia,ARM,0.0015909090909090571
2041,Armenia,ARM,0.0015909090909090571
2042,Armenia,ARM,0.0015909090909090571
2043,Armenia,ARM,0.0015909090909090571
2044,Armenia,ARM,0.0015909090909090571
2045,Armenia,ARM,0.0015909090909090571
2046,Armenia,ARM,0.0015909090909090571
2047,Armenia,ARM,0.0015909090909090571
2048,Armenia,ARM,0.0015909090909090571
2049,Armenia,ARM,0.0015909090909090571
2050,Armenia,ARM,0.0015909090909090571
2021,Australia,AUS,0.0
2022,Australia,AUS,0.0
2023,Australia,AUS,0.0
2024,Australia,AUS,0.0
2025,Australia,AUS,0.0
2026,Australia,AUS,0.0
2027,Australia,AUS,0.0
2028,Australia,AUS,0.0
2029,Australia,AUS,0.0
2030,Australia,AUS,0.0
2031,Australia,AUS,0.0
2032,Australia,AUS,0.0
2033,Australia,AUS,0.0
2034,Australia,AUS,0.0
2035,Australia,AUS,0.0
2036,Australia,AUS,0.0
2037,Australia,AUS,0.0
2038,Australia,AUS,0.0
2039,Australia,AUS,0.0
2040,Australia,AUS,0.0
2041,Australia,AUS,0.0
2042,Australia,AUS,0.0
2043,Australia,AUS,0.0
2044,Australia,AUS,0.0
2045,Australia,AUS,0.0
2046,Australia,AUS,0.0
2047,Australia,AUS,0.0
2048,Australia,AUS,0.0
2049,Australia,AUS,0.0
2050,Australia,AUS,0.0
2021,Croatia,HRV,0.0002499999999999947
2022,Croatia,HRV,0.0002499999999999947
2023,Croatia,HRV,0.0002499999999999947
2024,Croatia,HRV,0.0002499999999999947
2025,Croatia,HRV,0.0002499999999999947
2026,Croatia,HRV,0.0002499999999999947
2027,Croatia,HRV,0.0002499999999999947
2028,Croatia,HRV,0.0002499999999999947
2029,Croatia,HRV,0.0002499999999999947
2030,Croatia,HRV,0.0002499999999999947
2031,Croatia,HRV,0.0002499999999999947
2032,Croatia,HRV,0.0002499999999999947
2033,Croatia,HRV,0.0002499999999999947
2034,Croatia,HRV,0.0002499999999999947
2035,Croatia,HRV,0.0002499999999999947
2036,Croatia,HRV,0.0002499999999999947
2037,Croatia,HRV,0.0002499999999999947
2038,Croatia,HRV,0.0002499999999999947
2039,Croatia,HRV,0.0002499999999999947
2040,Croatia,HRV,0.0002499999999999947
2041,Croatia,HRV,0.0002499999999999947
2042,Croatia,HRV,0.0002499999999999947
2043,Croatia,HRV,0.0002499999999999947
2044,Croatia,HRV,0.0002499999999999947
2045,Croatia,HRV,0.0002499999999999947
2046,Croatia,HRV,0.0002499999999999947
2047,Croatia,HRV,0.0002499999999999947
2048,Croatia,HRV,0.0002499999999999947
2049,Croatia,HRV,0.0002499999999999947
2050,Croatia,HRV,0.0002499999999999947
2021,Cyprus,CYP,0.0024999999999999467
2022,Cyprus,CYP,0.0024999999999999467
2023,Cyprus,CYP,0.0024999999999999467
2024,Cyprus,CYP,0.0024999999999999467
2025,Cyprus,CYP,0.0024999999999999467
2026,Cyprus,CYP,0.0024999999999999467
2027,Cyprus,CYP,0.0024999999999999467
2028,Cyprus,CYP,0.0024999999999999467
2029,Cyprus,CYP,0.0024999999999999467
2030,Cyprus,CYP,0.0024999999999999467
2031,Cyprus,CYP,0.0024999999999999467
2032,Cyprus,CYP,0.0024999999999999467
2033,Cyprus,CYP,0.0024999999999999467
2034,Cyprus,CYP,0.0024999999999999467
2035,Cyprus,CYP,0.0024999999999999467
2036,Cyprus,CYP,0.0024999999999999467
2037,Cyprus,CYP,0.0024999999999999467
2038,Cyprus,CYP,0.0024999999999999467
2039,Cyprus,CYP,0.0024999999999999467
2040,Cyprus,CYP,0.0024999999999999467
2041,Cyprus,CYP,0.0024999999999999467
2042,Cyprus,CYP,0.0024999999999999467
2043,Cyprus,CYP,0.0024999999999999467
2044,Cyprus,CYP,0.0024999999999999467
2045,Cyprus,CYP,0.0024999999999999467
2046,Cyprus,CYP,0.0024999999999999467
2047,Cyprus,CYP,0.0024999999999999467
2048,Cyprus,CYP,0.0024999999999999467
2049,Cyprus,CYP,0.0024999999999999467
2050,Cyprus,CYP,0.0024999999999999467
2021,Egypt,EGY,0.0005733601792261359
2022,Egypt,EGY,0.0005733601792261359
2023,Egypt,EGY,0.0005733601792261359
2024,Egypt,EGY,0.0005733601792261359
2025,Egypt,EGY,0.0005733601792261359
2026,Egypt,EGY,0.0005733601792261359
2027,Egypt,EGY,0.0005733601792261359
2028,Egypt,EGY,0.0005733601792261359
2029,Egypt,EGY,0.0005733601792261359
2030,Egypt,EGY,0.0005733601792261359
2031,Egypt,EGY,0.0005733601792261359
2032,Egypt,EGY,0.0005733601792261359
2033,Egypt,EGY,0.0005733601792261359
2034,Egypt,EGY,0.0005733601792261359
2035,Egypt,EGY,0.0005733601792261359
2036,Egypt,EGY,0.0005733601792261359
2037,Egypt,EGY,0.0005733601792261359
2038,Egypt,EGY,0.0005733601792261359
2039,Egypt,EGY,0.0005733601792261359
2040,Egypt,EGY,0.0005733601792261359
2041,Egypt,EGY,0.0005733601792261359
2042,Egypt,EGY,0.0005733601792261359
2043,Egypt,EGY,0.0005733601792261359
2044,Egypt,EGY,0.0005733601792261359
2045,Egypt,EGY,0.0005733601792261359
2046,Egypt,EGY,0.0005733601792261359
2047,Egypt,EGY,0.0005733601792261359
2048,Egypt,EGY,0.0005733601792261359
2049,Egypt,EGY,0.0005733601792261359
2050,Egypt,EGY,0.0005733601792261359
2021,Ethiopia,ETH,0.0012499999999999734
2022,Ethiopia,ETH,0.0012499999999999734
2023,Ethiopia,ETH,0.0012499999999999734
2024,Ethiopia,ETH,0.0012499999999999734
2025,Ethiopia,ETH,0.0012499999999999734
2026,Ethiopia,ETH,0.0012499999999999734
2027,Ethiopia,ETH,0.0012499999999999734
2028,Ethiopia,ETH,0.0012499999999999734
2029,Ethiopia,ETH,0.0012499999999999734
2030,Ethiopia,ETH,0.0012499999999999734
2031,Ethiopia,ETH,0.0012499999999999734
2032,Ethiopia,ETH,0.0012499999999999734
2033,Ethiopia,ETH,0.0012499999999999734
2034,Ethiopia,ETH,0.0012499999999999734
2035,Ethiopia,ETH,0.0012499999999999734
2036,Ethiopia,ETH,0.0012499999999999734
2037,Ethiopia,ETH,0.0012499999999999734
2038,Ethiopia,ETH,0.0012499999999999734
2039,Ethiopia,ETH,0.0012499999999999734
2040,Ethiopia,ETH,0.0012499999999999734
2041,Ethiopia,ETH,0.0012499999999999734
2042,Ethiopia,ETH,0.0012499999999999734
2043,Ethiopia,ETH,0.0012499999999999734
2044,Ethiopia,ETH,0.0012499999999999734
2045,Ethiopia,ETH,0.0012499999999999734
2046,Ethiopia,ETH,0.0012499999999999734
2047,Ethiopia,ETH,0.0012499999999999734
2048,Ethiopia,ETH,0.0012499999999999734
2049,Ethiopia,ETH,0.0012499999999999734
2050,Ethiopia,ETH,0.0012499999999999734
2021,Finland,FIN,0.0010714285714285485
2022,Finland,FIN,0.0010714285714285485
2023,Finland,FIN,0.0010714285714285485
2024,Finland,FIN,0.0010714285714285485
2025,Finland,FIN,0.0010714285714285485
2026,Finland,FIN,0.0010714285714285485
2027,Finland,FIN,0.0010714285714285485
2028,Finland,FIN,0.0010714285714285485
2029,Finland,FIN,0.0010714285714285485
2030,Finland,FIN,0.0010714285714285485
2031,Finland,FIN,0.0010714285714285485
2032,Finland,FIN,0.0010714285714285485
2033,Finland,FIN,0.0010714285714285485
2034,Finland,FIN,0.0010714285714285485
2035,Finland,FIN,0.0010714285714285485
2036,Finland,FIN,0.0010714285714285485
2037,Finland,FIN,0.0010714285714285485
2038,Finland,FIN,0.0010714285714285485
2039,Finland,FIN,0.0010714285714285485
2040,Finland,FIN,0.0010714285714285485
2041,Finland,FIN,0.0010714285714285485
2042,Finland,FIN,0.0010714285714285485
2043,Finland,FIN,0.0010714285714285485
2044,Finland,FIN,0.0010714285714285485
2045,Finland,FIN,0.0010714285714285485
2046,Finland,FIN,0.0010714285714285485
2047,Finland,FIN,0.0010714285714285485
2048,Finland,FIN,0.0010714285714285485
2049,Finland,FIN,0.0010714285714285485
2050,Finland,FIN,0.0010714285714285485
2021,Greece,GRC,0.0
2022,Greece,GRC,0.0
2023,Greece,GRC,0.0
2024,Greece,GRC,0.0
2025,Greece,GRC,0.0
2026,Greece,GRC,0.0
2027,Greece,GRC,0.0
2028,Greece,GRC,0.0
2029,Greece,GRC,0.0
2030,Greece,GRC,0.0
2031,Greece,GRC,0.0
2032,Greece,GRC,0.0
2033,Greece,GRC,0.0
2034,Greece,GRC,0.0
2035,Greece,GRC,0.0
2036,Greece,GRC,0.0
2037,Greece,GRC,0.0
2038,Greece,GRC,0.0
2039,Greece,GRC,0.0
2040,Greece,GRC,0.0
2041,Greece,GRC,0.0
