iso_code3,Nation,Year,frac_inen_energy_textiles_diesel
LVA,Latvia,2003,0.008863636363636365
LVA,Latvia,2004,0.009466019417475728
LVA,Latvia,2005,0.0
LVA,Latvia,2006,0.0
LVA,Latvia,2007,0.0
LVA,Latvia,2008,0.0
LVA,Latvia,2009,0.0
LVA,Latvia,2010,0.0
LVA,Latvia,2011,0.010909090909090908
LVA,Latvia,2012,0.0
LVA,Latvia,2013,0.0
LVA,Latvia,2014,0.0
LVA,Latvia,2015,0.0
LVA,Latvia,2016,0.0
LVA,Latvia,2017,0.004285714285714286
LVA,Latvia,2018,0.004545454545454545
LVA,Latvia,2019,0.004838709677419354
LVA,Latvia,2020,0.0
MAR,Morocco,2000,0.0
MAR,Morocco,2001,0.0
MAR,Morocco,2002,0.0
MAR,Morocco,2003,0.0
MAR,Morocco,2004,0.09411764705882353
MAR,Morocco,2005,0.09344827586206894
MAR,Morocco,2006,0.08790697674418604
MAR,Morocco,2007,0.0830166270783848
MAR,Morocco,2008,0.08580645161290322
MAR,Morocco,2009,0.07993197278911564
MAR,Morocco,2010,0.0811578947368421
MAR,Morocco,2011,0.08139534883720931
MAR,Morocco,2012,0.07813688212927758
MAR,Morocco,2013,0.0742544731610338
MAR,Morocco,2014,0.0670886075949367
MAR,Morocco,2015,0.06423982869379015
MAR,Morocco,2016,0.05582191780821917
MAR,Morocco,2017,0.06886617100371747
MAR,Morocco,2018,0.06449136276391555
MAR,Morocco,2019,0.05727272727272727
MAR,Morocco,2020,0.057419354838709684
MEX,Mexico,2000,0.0
MEX,Mexico,2001,0.0
MEX,Mexico,2002,0.0
MEX,Mexico,2003,0.0
MEX,Mexico,2004,0.0
MEX,Mexico,2005,0.0
MEX,Mexico,2006,0.0
MEX,Mexico,2007,0.0
MEX,Mexico,2008,0.0
MEX,Mexico,2009,0.0
MEX,Mexico,2010,0.0
MEX,Mexico,2011,0.0
MEX,Mexico,2012,0.0
MEX,Mexico,2013,0.0
MEX,Mexico,2014,0.0
MEX,Mexico,2015,0.0
MEX,Mexico,2016,0.0
MEX,Mexico,2017,0.0
MEX,Mexico,2018,0.0
MEX,Mexico,2019,0.0
MEX,Mexico,2020,0.0
MLT,Malta,2000,0.0
MLT,Malta,2001,0.0
MLT,Malta,2002,0.0
MLT,Malta,2003,0.0
MLT,Malta,2004,0.0
MLT,Malta,2005,0.0
MLT,Malta,2006,0.0
MLT,Malta,2007,0.0
MLT,Malta,2008,0.0
MLT,Malta,2009,0.0
MLT,Malta,2010,0.0
MLT,Malta,2011,0.0
MLT,Malta,2012,0.0
MLT,Malta,2013,0.0
MLT,Malta,2014,0.0
MLT,Malta,2015,0.0
MLT,Malta,2016,0.0
MLT,Malta,2017,0.0
MLT,Malta,2018,0.0
MLT,Malta,2019,0.0
MLT,Malta,2020,0.0
NLD,Netherlands,2000,0.003046594982078853
NLD,Netherlands,2001,0.0017285531370038413
NLD,Netherlands,2002,0.0008010680907877171
NLD,Netherlands,2003,0.0
NLD,Netherlands,2004,0.0
NLD,Netherlands,2005,0.0
NLD,Netherlands,2006,0.0
NLD,Netherlands,2007,0.0
NLD,Netherlands,2008,0.0
NLD,Netherlands,2009,0.0
NLD,Netherlands,2010,0.0015337423312883434
NLD,Netherlands,2011,0.0017321016166281754
NLD,Netherlands,2012,0.0
NLD,Netherlands,2013,0.0
NLD,Netherlands,2014,0.0
NLD,Netherlands,2015,0.0
NLD,Netherlands,2016,0.0
NLD,Netherlands,2017,0.0007853403141361258
NLD,Netherlands,2018,0.000391644908616188
NLD,Netherlands,2019,0.0
NLD,Netherlands,2020,0.0003978779840848806
NOR,Norway,2000,0.04594594594594595
NOR,Norway,2001,0.03787878787878788
NOR,Norway,2002,0.04591836734693877
NOR,Norway,2003,0.04591836734693877
NOR,Norway,2004,0.043820224719101124
NOR,Norway,2005,0.0375
NOR,Norway,2006,0.043820224719101124
NOR,Norway,2007,0.03987341772151899
NOR,Norway,2008,0.039705882352941174
NOR,Norway,2009,0.03214285714285714
NOR,Norway,2010,0.016666666666666666
NOR,Norway,2011,0.015789473684210527
NOR,Norway,2012,0.004285714285714285
NOR,Norway,2013,0.026923076923076925
NOR,Norway,2014,0.031578947368421054
NOR,Norway,2015,0.03333333333333333
NOR,Norway,2016,0.022058823529411763
NOR,Norway,2017,0.027272727272727268
NOR,Norway,2018,0.00967741935483871
NOR,Norway,2019,0.013636363636363637
NOR,Norway,2020,0.013636363636363634
NZL,New Zealand,2000,0.003787878787878788
NZL,New Zealand,2001,0.003947368421052632
NZL,New Zealand,2002,0.004591836734693877
NZL,New Zealand,2003,0.004838709677419354
NZL,New Zealand,2004,0.006153846153846154
NZL,New Zealand,2005,0.006382978723404255
NZL,New Zealand,2006,0.008083832335329342
NZL,New Zealand,2007,0.008709677419354838
NZL,New Zealand,2008,0.007241379310344828
NZL,New Zealand,2009,0.007894736842105262
NZL,New Zealand,2010,0.007894736842105263
NZL,New Zealand,2011,0.010714285714285714
NZL,New Zealand,2012,0.011538461538461537
NZL,New Zealand,2013,0.013186813186813189
NZL,New Zealand,2014,0.013235294117647059
NZL,New Zealand,2015,0.013366336633663366
NZL,New Zealand,2016,0.015789473684210527
NZL,New Zealand,2017,0.015517241379310345
NZL,New Zealand,2018,0.011650485436893204
NZL,New Zealand,2019,0.016917293233082706
NZL,New Zealand,2020,0.02596153846153846
POL,Poland,2000,0.007615112160566707
POL,Poland,2001,0.008108108108108109
POL,Poland,2002,0.00834411384217335
POL,Poland,2003,0.009116607773851591
POL,Poland,2004,0.009455252918287938
POL,Poland,2005,0.01025416301489921
POL,Poland,2006,0.010135135135135136
POL,Poland,2007,0.008944954128440367
POL,Poland,2008,0.009791666666666667
POL,Poland,2009,0.015027322404371584
POL,Poland,2010,0.01053604436229205
POL,Poland,2011,0.011383928571428571
POL,Poland,2012,0.010273972602739725
POL,Poland,2013,0.010537190082644629
POL,Poland,2014,0.013796477495107632
POL,Poland,2015,0.007668711656441718
POL,Poland,2016,0.007485604606525912
POL,Poland,2017,0.0073818897637795275
POL,Poland,2018,0.007102272727272728
POL,Poland,2019,0.00633397312859885
POL,Poland,2020,0.0054989816700610995
PRT,Portugal,2000,0.06390291262135922
PRT,Portugal,2001,0.04833065164923572
PRT,Portugal,2002,0.0362993762993763
PRT,Portugal,2003,0.03550177619893428
PRT,Portugal,2004,0.02887323943661971
PRT,Portugal,2005,0.015287162162162162
PRT,Portugal,2006,0.012940140845070423
PRT,Portugal,2007,0.02509090909090909
PRT,Portugal,2008,0.015445026178010472
PRT,Portugal,2009,0.023689080814312154
PRT,Portugal,2010,0.01059268600252207
PRT,Portugal,2011,0.011118464592984779
PRT,Portugal,2012,0.008614864864864865
PRT,Portugal,2013,0.006890894175553733
PRT,Portugal,2014,0.00674698795180723
PRT,Portugal,2015,0.007159904534606205
PRT,Portugal,2016,0.005788177339901476
PRT,Portugal,2017,0.005309734513274337
PRT,Portugal,2018,0.005053598774885146
PRT,Portugal,2019,0.0038155802861685214
PRT,Portugal,2020,0.0028870292887029293
ROU,Romania,2000,0.017875
ROU,Romania,2001,0.019910514541387026
ROU,Romania,2002,0.016363636363636365
ROU,Romania,2003,0.008202323991797674
ROU,Romania,2004,0.027581329561527583
ROU,Romania,2005,0.01008717310087173
ROU,Romania,2006,0.009794275491949911
ROU,Romania,2007,0.020635559131134355
ROU,Romania,2008,0.009819734345351045
ROU,Romania,2009,0.003529411764705882
ROU,Romania,2010,0.0025759577278731834
ROU,Romania,2011,0.002635135135135135
ROU,Romania,2012,0.004838709677419355
ROU,Romania,2013,0.0018802228412256265
ROU,Romania,2014,0.001809651474530831
ROU,Romania,2015,0.003765690376569037
ROU,Romania,2016,0.003115015974440895
ROU,Romania,2017,0.0022026431718061667
ROU,Romania,2018,0.002917341977309562
ROU,Romania,2019,0.0021156558533145273
ROU,Romania,2020,0.0035326086956521735
SRB,Serbia,2000,0.0
SRB,Serbia,2001,0.0
SRB,Serbia,2002,0.0
SRB,Serbia,2003,0.0
SRB,Serbia,2004,0.0
SRB,Serbia,2005,0.0
SRB,Serbia,2006,0.0
SRB,Serbia,2007,0.0
SRB,Serbia,2008,0.013043478260869566
SRB,Serbia,2009,0.006896551724137931
SRB,Serbia,2010,0.07548387096774192
SRB,Serbia,2011,0.04285714285714286
SRB,Serbia,2012,0.05176991150442478
SRB,Serbia,2013,0.00878048780487805
SRB,Serbia,2014,0.005381165919282511
SRB,Serbia,2015,0.020238095238095243
SRB,Serbia,2016,0.017868338557993732
SRB,Serbia,2017,0.013023952095808382
SRB,Serbia,2018,0.0126453488372093
SRB,Serbia,2019,0.011999999999999999
SRB,Serbia,2020,0.006230031948881789
SVK,Slovak Republic,2000,0.0
SVK,Slovak Republic,2001,0.0
SVK,Slovak Republic,2002,0.0
SVK,Slovak Republic,2003,0.004081632653061225
SVK,Slovak Republic,2004,0.007164179104477612
SVK,Slovak Republic,2005,0.0021660649819494585
SVK,Slovak Republic,2006,0.00891089108910891
SVK,Slovak Republic,2007,0.0067039106145251395
SVK,Slovak Republic,2008,0.007317073170731707
SVK,Slovak Republic,2009,0.0
SVK,Slovak Republic,2010,0.0
SVK,Slovak Republic,2011,0.0
SVK,Slovak Republic,2012,0.0
SVK,Slovak Republic,2013,0.0
SVK,Slovak Republic,2014,0.0
SVK,Slovak Republic,2015,0.0
SVK,Slovak Republic,2016,0.0
SVK,Slovak Republic,2017,0.0
SVK,Slovak Republic,2018,0.0
SVK,Slovak Republic,2019,0.0
SVK,Slovak Republic,2020,0.0
SVN,Slovenia,2000,0.02773109243697479
SVN,Slovenia,2001,0.023590504451038576
SVN,Slovenia,2002,0.024816176470588234
SVN,Slovenia,2003,0.02279635258358663
SVN,Slovenia,2004,0.02277227722772277
SVN,Slovenia,2005,0.016245487364620937
SVN,Slovenia,2006,0.0174
SVN,Slovenia,2007,0.012962962962962964
SVN,Slovenia,2008,0.013636363636363636
SVN,Slovenia,2009,0.019465648854961833
SVN,Slovenia,2010,0.012413793103448275
SVN,Slovenia,2011,0.005084745762711864
SVN,Slovenia,2012,0.0057692307692307696
SVN,Slovenia,2013,0.010619469026548672
SVN,Slovenia,2014,0.0125
SVN,Slovenia,2015,0.013793103448275862
SVN,Slovenia,2016,0.013333333333333332
SVN,Slovenia,2017,0.010344827586206896
SVN,Slovenia,2018,0.014062499999999999
SVN,Slovenia,2019,0.011538461538461536
SVN,Slovenia,2020,0.009836065573770491
SWE,Sweden,2000,0.07153846153846154
SWE,Sweden,2001,0.0597972972972973
SWE,Sweden,2002,0.06068702290076336
SWE,Sweden,2003,0.06379310344827586
SWE,Sweden,2004,0.05506329113924051
SWE,Sweden,2005,0.04772727272727273
SWE,Sweden,2006,0.04177215189873418
SWE,Sweden,2007,0.040268456375838924
SWE,Sweden,2008,0.031528662420382166
SWE,Sweden,2009,0.0358974358974359
SWE,Sweden,2010,0.035714285714285705
SWE,Sweden,2011,0.037142857142857144
SWE,Sweden,2012,0.040624999999999994
SWE,Sweden,2013,0.04285714285714286
SWE,Sweden,2014,0.03
SWE,Sweden,2015,0.023762376237623763
SWE,Sweden,2016,0.022277227722772276
SWE,Sweden,2017,0.01989795918367347
SWE,Sweden,2018,0.018131868131868133
SWE,Sweden,2019,0.017553191489361703
SWE,Sweden,2020,0.014673913043478261
UKR,Ukraine,2000,0.0
UKR,Ukraine,2001,0.0
UKR,Ukraine,2002,0.0
UKR,Ukraine,2003,0.0
UKR,Ukraine,2004,0.0
UKR,Ukraine,2005,0.010669456066945606
UKR,Ukraine,2006,0.010493827160493827
UKR,Ukraine,2007,0.005391120507399577
UKR,Ukraine,2008,0.005985915492957746
UKR,Ukraine,2009,0.006093749999999999
UKR,Ukraine,2010,0.006210191082802547
UKR,Ukraine,2011,0.004285714285714285
UKR,Ukraine,2012,0.006310679611650486
UKR,Ukraine,2013,0.007471264367816091
UKR,Ukraine,2014,0.00851528384279476
UKR,Ukraine,2015,0.009375
UKR,Ukraine,2016,0.002955665024630542
UKR,Ukraine,2017,0.0026086956521739132
UKR,Ukraine,2018,0.0023166023166023165
UKR,Ukraine,2019,0.0024096385542168672
UKR,Ukraine,2020,0.0
URY,Uruguay,2000,0.07333333333333333
URY,Uruguay,2001,0.06897810218978102
URY,Uruguay,2002,0.0686746987951807
URY,Uruguay,2003,0.06363636363636363
URY,Uruguay,2004,0.05500000000000001
URY,Uruguay,2005,0.04885321100917431
URY,Uruguay,2006,0.04048672566371682
URY,Uruguay,2007,0.04416243654822334
URY,Uruguay,2008,0.03355263157894737
URY,Uruguay,2009,0.0356353591160221
URY,Uruguay,2010,0.03220338983050847
URY,Uruguay,2011,0.032741116751269034
URY,Uruguay,2012,0.02685185185185185
URY,Uruguay,2013,0.01875
URY,Uruguay,2014,0.022641509433962263
URY,Uruguay,2015,0.017553191489361703
URY,Uruguay,2016,0.01896551724137931
URY,Uruguay,2017,0.012371134020618558
URY,Uruguay,2018,0.008490566037735847
URY,Uruguay,2019,0.00669642857142857
URY,Uruguay,2020,0.0
USA,United States,2000,0.010038789553388772
USA,United States,2001,0.01215243472124206
USA,United States,2002,0.007536580477049508
USA,United States,2003,0.007797772065124249
USA,United States,2004,0.006053894425987448
USA,United States,2005,0.005930232558139534
USA,United States,2006,0.002664569859129972
USA,United States,2007,0.002718622564567286
USA,United States,2008,0.0011412268188302427
USA,United States,2009,0.0012958706507093603
USA,United States,2010,0.005709184836283521
USA,United States,2011,0.006237721021611002
USA,United States,2012,0.0027329515877147323
USA,United States,2013,0.0021380731581658935
USA,United States,2014,0.0021689206430211792
USA,United States,2015,0.0
USA,United States,2016,0.0
USA,United States,2017,0.0
USA,United States,2018,0.0
USA,United States,2019,0.0
USA,United States,2020,0.0
UZB,Uzbekistan,2000,0.0
UZB,Uzbekistan,2001,0.0
UZB,Uzbekistan,2002,0.0
UZB,Uzbekistan,2003,0.0
UZB,Uzbekistan,2004,0.0
UZB,Uzbekistan,2005,0.0
UZB,Uzbekistan,2006,0.0
UZB,Uzbekistan,2007,0.0
UZB,Uzbekistan,2008,0.0
UZB,Uzbekistan,2009,0.0
UZB,Uzbekistan,2010,0.0
UZB,Uzbekistan,2011,0.0
UZB,Uzbekistan,2012,0.0
UZB,Uzbekistan,2013,0.0
UZB,Uzbekistan,2014,0.00521659548505186
UZB,Uzbekistan,2015,0.004272151898734177
UZB,Uzbekistan,2016,0.003836633663366336
UZB,Uzbekistan,2017,0.00444
UZB,Uzbekistan,2018,0.0
UZB,Uzbekistan,2019,0.0
UZB,Uzbekistan,2020,0.0
XKX,Kosovo,2000,0.0
XKX,Kosovo,2001,0.0
XKX,Kosovo,2002,0.0
XKX,Kosovo,2003,0.0
XKX,Kosovo,2004,0.0
XKX,Kosovo,2005,0.0
XKX,Kosovo,2006,0.0
XKX,Kosovo,2007,0.0
XKX,Kosovo,2008,0.0
XKX,Kosovo,2009,0.0
XKX,Kosovo,2010,0.0
XKX,Kosovo,2011,0.0
XKX,Kosovo,2012,0.0
XKX,Kosovo,2013,0.0
XKX,Kosovo,2014,0.0
XKX,Kosovo,2015,0.0
XKX,Kosovo,2016,0.0
XKX,Kosovo,2017,0.0
XKX,Kosovo,2018,0.0
XKX,Kosovo,2019,0.0
XKX,Kosovo,2020,0.0
ZAF,South Africa,2000,0.0
ZAF,South Africa,2001,0.0
ZAF,South Africa,2002,0.0
ZAF,South Africa,2003,0.0
ZAF,South Africa,2004,0.0
ZAF,South Africa,2005,0.0
ZAF,South Africa,2006,0.0
ZAF,South Africa,2007,0.0
ZAF,South Africa,2008,0.0
ZAF,South Africa,2009,0.0
ZAF,South Africa,2010,0.0
ZAF,South Africa,2011,0.0
ZAF,South Africa,2012,0.0
ZAF,South Africa,2013,0.0
ZAF,South Africa,2014,0.0
ZAF,South Africa,2015,0.0
ZAF,South Africa,2016,0.0
ZAF,South Africa,2017,0.024999999999999998
ZAF,South Africa,2018,0.026351351351351353
ZAF,South Africa,2019,0.023239436619718314
ZAF,South Africa,2020,0.0
