iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_biofuels
EST,Estonia,2028,0.01069682151589242
EST,Estonia,2029,0.01069682151589242
EST,Estonia,2030,0.01069682151589242
EST,Estonia,2031,0.01069682151589242
EST,Estonia,2032,0.01069682151589242
EST,Estonia,2033,0.01069682151589242
EST,Estonia,2034,0.01069682151589242
EST,Estonia,2035,0.01069682151589242
EST,Estonia,2036,0.01069682151589242
EST,Estonia,2037,0.01069682151589242
EST,Estonia,2038,0.01069682151589242
EST,Estonia,2039,0.01069682151589242
EST,Estonia,2040,0.01069682151589242
EST,Estonia,2041,0.01069682151589242
EST,Estonia,2042,0.01069682151589242
EST,Estonia,2043,0.01069682151589242
EST,Estonia,2044,0.01069682151589242
EST,Estonia,2045,0.01069682151589242
EST,Estonia,2046,0.01069682151589242
EST,Estonia,2047,0.01069682151589242
EST,Estonia,2048,0.01069682151589242
EST,Estonia,2049,0.01069682151589242
EST,Estonia,2050,0.01069682151589242
ETH,Ethiopia,2021,0.015021609800261376
ETH,Ethiopia,2022,0.015003434667240243
ETH,Ethiopia,2023,0.014986074454173185
ETH,Ethiopia,2024,0.014969475554881713
ETH,Ethiopia,2025,0.014953588963990117
ETH,Ethiopia,2026,0.014942549932370847
ETH,Ethiopia,2027,0.014931991123132085
ETH,Ethiopia,2028,0.014921881867249784
ETH,Ethiopia,2029,0.014912194052801548
ETH,Ethiopia,2030,0.014902901863902918
ETH,Ethiopia,2031,0.01487740046514852
ETH,Ethiopia,2032,0.014853001246224554
ETH,Ethiopia,2033,0.014829634263695256
ETH,Ethiopia,2034,0.014807235369604132
ETH,Ethiopia,2035,0.014785745623392722
ETH,Ethiopia,2036,0.0147189763187824
ETH,Ethiopia,2037,0.0146553045544109
ETH,Ethiopia,2038,0.014594519666652931
ETH,Ethiopia,2039,0.014536429671388676
ETH,Ethiopia,2040,0.01448085923851821
ETH,Ethiopia,2041,0.014367676927148512
ETH,Ethiopia,2042,0.014260219776877402
ETH,Ethiopia,2043,0.014158064105080154
ETH,Ethiopia,2044,0.014060827028103207
ETH,Ethiopia,2045,0.013968161665736358
ETH,Ethiopia,2046,0.013813085092743534
ETH,Ethiopia,2047,0.013666462548063517
ETH,Ethiopia,2048,0.013527621065732475
ETH,Ethiopia,2049,0.013395957260320907
ETH,Ethiopia,2050,0.013270928560777155
FIN,Finland,2021,0.0003722777191785072
FIN,Finland,2022,0.0003722777191785072
FIN,Finland,2023,0.0003722777191785072
FIN,Finland,2024,0.0003722777191785072
FIN,Finland,2025,0.0003722777191785072
FIN,Finland,2026,0.0003722777191785072
FIN,Finland,2027,0.0003722777191785072
FIN,Finland,2028,0.0003722777191785072
FIN,Finland,2029,0.0003722777191785072
FIN,Finland,2030,0.0003722777191785072
FIN,Finland,2031,0.0003722777191785072
FIN,Finland,2032,0.0003722777191785072
FIN,Finland,2033,0.0003722777191785072
FIN,Finland,2034,0.0003722777191785072
FIN,Finland,2035,0.0003722777191785072
FIN,Finland,2036,0.0003722777191785072
FIN,Finland,2037,0.0003722777191785072
FIN,Finland,2038,0.0003722777191785072
FIN,Finland,2039,0.0003722777191785072
FIN,Finland,2040,0.0003722777191785072
FIN,Finland,2041,0.0003722777191785072
FIN,Finland,2042,0.0003722777191785072
FIN,Finland,2043,0.0003722777191785072
FIN,Finland,2044,0.0003722777191785072
FIN,Finland,2045,0.0003722777191785072
FIN,Finland,2046,0.0003722777191785072
FIN,Finland,2047,0.0003722777191785072
FIN,Finland,2048,0.0003722777191785072
FIN,Finland,2049,0.0003722777191785072
FIN,Finland,2050,0.0003722777191785072
FJI,Fiji,2021,0.0244839586955188
FJI,Fiji,2022,0.024486008914266458
FJI,Fiji,2023,0.0244880262362021
FJI,Fiji,2024,0.024490011446793462
FJI,Fiji,2025,0.024491965306699878
FJI,Fiji,2026,0.024435463419216034
FJI,Fiji,2027,0.024380051571538292
FJI,Fiji,2028,0.024325698521304027
FJI,Fiji,2029,0.024272374208796153
FJI,Fiji,2030,0.024220049701508078
FJI,Fiji,2031,0.02411476385191525
FJI,Fiji,2032,0.024011768724316793
FJI,Fiji,2033,0.023910990363800053
FJI,Fiji,2034,0.0238123579650256
FJI,Fiji,2035,0.023715803706327015
FJI,Fiji,2036,0.023553448560411555
FJI,Fiji,2037,0.023395126432600808
FJI,Fiji,2038,0.023240688891873917
FJI,Fiji,2039,0.023089994702733777
FJI,Fiji,2040,0.022942909394404305
FJI,Fiji,2041,0.022733272373915484
FJI,Fiji,2042,0.02252941951498009
FJI,Fiji,2043,0.02233111468623063
FJI,Fiji,2044,0.022138134436779446
FJI,Fiji,2045,0.021950267156302442
FJI,Fiji,2046,0.021702854771785886
FJI,Fiji,2047,0.021462944150112143
FJI,Fiji,2048,0.021230199196477274
FJI,Fiji,2049,0.021004303597666835
FJI,Fiji,2050,0.02078495938779946
FRA,France,2021,0.0
FRA,France,2022,0.0
FRA,France,2023,0.0
FRA,France,2024,0.0
FRA,France,2025,0.0
FRA,France,2026,0.0
FRA,France,2027,0.0
FRA,France,2028,0.0
FRA,France,2029,0.0
FRA,France,2030,0.0
FRA,France,2031,0.0
FRA,France,2032,0.0
FRA,France,2033,0.0
FRA,France,2034,0.0
FRA,France,2035,0.0
FRA,France,2036,0.0
FRA,France,2037,0.0
FRA,France,2038,0.0
FRA,France,2039,0.0
FRA,France,2040,0.0
FRA,France,2041,0.0
FRA,France,2042,0.0
FRA,France,2043,0.0
FRA,France,2044,0.0
FRA,France,2045,0.0
FRA,France,2046,0.0
FRA,France,2047,0.0
FRA,France,2048,0.0
FRA,France,2049,0.0
FRA,France,2050,0.0
GAB,Gabon,2021,0.04913177806074102
GAB,Gabon,2022,0.048295762383042486
GAB,Gabon,2023,0.047494955426234386
GAB,Gabon,2024,0.046727178842858805
GAB,Gabon,2025,0.0459904303522158
GAB,Gabon,2026,0.04531698447632463
GAB,Gabon,2027,0.044668481812752896
GAB,Gabon,2028,0.04404356178127687
GAB,Gabon,2029,0.043440960988876676
GAB,Gabon,2030,0.042859504704293165
GAB,Gabon,2031,0.04221618953448637
GAB,Gabon,2032,0.04159680810253446
GAB,Gabon,2033,0.04100004916280446
GAB,Gabon,2034,0.04042469553653699
GAB,Gabon,2035,0.03986961582518656
GAB,Gabon,2036,0.039220131410891534
GAB,Gabon,2037,0.03859606428124888
GAB,Gabon,2038,0.037995951029886475
GAB,Gabon,2039,0.03741843847631055
GAB,Gabon,2040,0.0368622734797498
GAB,Gabon,2041,0.03614286086240478
GAB,Gabon,2042,0.035453953612869606
GAB,Gabon,2043,0.03479365172825126
GAB,Gabon,2044,0.03416020978332569
GAB,Gabon,2045,0.033552021524012356
GAB,Gabon,2046,0.03288285747247264
GAB,Gabon,2047,0.032241952753169385
GAB,Gabon,2048,0.031627554262339576
GAB,Gabon,2049,0.031038050966425566
GAB,Gabon,2050,0.030471959796278147
GBR,United Kingdom,2021,0.0
GBR,United Kingdom,2022,0.0
GBR,United Kingdom,2023,0.0
GBR,United Kingdom,2024,0.0
GBR,United Kingdom,2025,0.0
GBR,United Kingdom,2026,0.0
GBR,United Kingdom,2027,0.0
GBR,United Kingdom,2028,0.0
GBR,United Kingdom,2029,0.0
GBR,United Kingdom,2030,0.0
GBR,United Kingdom,2031,0.0
GBR,United Kingdom,2032,0.0
GBR,United Kingdom,2033,0.0
GBR,United Kingdom,2034,0.0
GBR,United Kingdom,2035,0.0
GBR,United Kingdom,2036,0.0
GBR,United Kingdom,2037,0.0
GBR,United Kingdom,2038,0.0
GBR,United Kingdom,2039,0.0
GBR,United Kingdom,2040,0.0
GBR,United Kingdom,2041,0.0
GBR,United Kingdom,2042,0.0
GBR,United Kingdom,2043,0.0
GBR,United Kingdom,2044,0.0
GBR,United Kingdom,2045,0.0
GBR,United Kingdom,2046,0.0
GBR,United Kingdom,2047,0.0
GBR,United Kingdom,2048,0.0
GBR,United Kingdom,2049,0.0
GBR,United Kingdom,2050,0.0
GEO,Georgia,2021,0.0
GEO,Georgia,2022,0.0
GEO,Georgia,2023,0.0
GEO,Georgia,2024,0.0
GEO,Georgia,2025,0.0
GEO,Georgia,2026,0.0
GEO,Georgia,2027,0.0
GEO,Georgia,2028,0.0
GEO,Georgia,2029,0.0
GEO,Georgia,2030,0.0
GEO,Georgia,2031,0.0
GEO,Georgia,2032,0.0
GEO,Georgia,2033,0.0
GEO,Georgia,2034,0.0
GEO,Georgia,2035,0.0
GEO,Georgia,2036,0.0
GEO,Georgia,2037,0.0
GEO,Georgia,2038,0.0
GEO,Georgia,2039,0.0
GEO,Georgia,2040,0.0
GEO,Georgia,2041,0.0
GEO,Georgia,2042,0.0
GEO,Georgia,2043,0.0
GEO,Georgia,2044,0.0
GEO,Georgia,2045,0.0
GEO,Georgia,2046,0.0
GEO,Georgia,2047,0.0
GEO,Georgia,2048,0.0
GEO,Georgia,2049,0.0
GEO,Georgia,2050,0.0
GHA,Ghana,2021,0.037111774672000754
GHA,Ghana,2022,0.03738461489077227
GHA,Ghana,2023,0.0376482589951028
GHA,Ghana,2024,0.03790316421383308
GHA,Ghana,2025,0.03814975795887388
GHA,Ghana,2026,0.03808203549258542
GHA,Ghana,2027,0.03801764858005723
GHA,Ghana,2028,0.03795635671372561
GHA,Ghana,2029,0.037897941965487854
GHA,Ghana,2030,0.03784220639769763
GHA,Ghana,2031,0.03770311897579229
GHA,Ghana,2032,0.03757102398228247
GHA,Ghana,2033,0.03744540704480139
GHA,Ghana,2034,0.037325803034077586
GHA,Ghana,2035,0.037211790308855214
GHA,Ghana,2036,0.03696016732760523
GHA,Ghana,2037,0.03672194216965854
GHA,Ghana,2038,0.03649607252109865
GHA,Ghana,2039,0.03628162145398226
GHA,Ghana,2040,0.03607774443553815
GHA,Ghana,2041,0.03571552377394942
GHA,Ghana,2042,0.03537365463290306
GHA,Ghana,2043,0.03505046869190517
GHA,Ghana,2044,0.034744475128253086
GHA,Ghana,2045,0.03445433762296387
GHA,Ghana,2046,0.033998284706479295
GHA,Ghana,2047,0.033569082434346934
GHA,Ghana,2048,0.03316442732247685
GHA,Ghana,2049,0.032782272045719416
GHA,Ghana,2050,0.03242079079333292
GIN,Guinea,2021,0.028846373956916565
GIN,Guinea,2022,0.02873670414926491
GIN,Guinea,2023,0.028630329007910602
GIN,Guinea,2024,0.028527102263924155
GIN,Guinea,2025,0.02842688618039146
GIN,Guinea,2026,0.028045203537720362
GIN,Guinea,2027,0.027681560777588186
GIN,Guinea,2028,0.027334708468680434
GIN,Guinea,2029,0.027003509955884776
GIN,Guinea,2030,0.02668692891682351
GIN,Guinea,2031,0.026295830252060632
GIN,Guinea,2032,0.02592359689121407
GIN,Guinea,2033,0.025568895980857653
GIN,Guinea,2034,0.025230517335345225
GIN,Guinea,2035,0.02490735964220166
GIN,Guinea,2036,0.024486777757489957
GIN,Guinea,2037,0.024087597542923857
GIN,Guinea,2038,0.023708225966378456
GIN,Guinea,2039,0.023347224270917122
GIN,Guinea,2040,0.023003289740527358
GIN,Guinea,2041,0.022568295471657066
GIN,Guinea,2042,0.022156390487076603
GIN,Guinea,2043,0.021765783962842525
GIN,Guinea,2044,0.021394865604711086
GIN,Guinea,2045,0.021042183458767988
GIN,Guinea,2046,0.020607931518662026
GIN,Guinea,2047,0.020197383135867792
GIN,Guinea,2048,0.019808649090662607
GIN,Guinea,2049,0.01944003573354065
GIN,Guinea,2050,0.01909002031706668
GNB,Guinea-Bissau,2021,0.027069188709777262
GNB,Guinea-Bissau,2022,0.027198407794219986
GNB,Guinea-Bissau,2023,0.02732536154016007
GNB,Guinea-Bissau,2024,0.027450109000410852
GNB,Guinea-Bissau,2025,0.027572707192949804
GNB,Guinea-Bissau,2026,0.027568036298114034
GNB,Guinea-Bissau,2027,0.02756348616310393
GNB,Guinea-Bissau,2028,0.02755905216455605
GNB,Guinea-Bissau,2029,0.027554729912143902
GNB,Guinea-Bissau,2030,0.027550515234078195
GNB,Guinea-Bissau,2031,0.02747243428543811
GNB,Guinea-Bissau,2032,0.02739669254551777
GNB,Guinea-Bissau,2033,0.027323186446003254
GNB,Guinea-Bissau,2034,0.027251818443634824
GNB,Guinea-Bissau,2035,0.027182496588355694
GNB,Guinea-Bissau,2036,0.0270149990659463
GNB,Guinea-Bissau,2037,0.026853361966986563
GNB,Guinea-Bissau,2038,0.026697283011775888
GNB,Guinea-Bissau,2039,0.026546480357945927
GNB,Guinea-Bissau,2040,0.026400690901944756
GNB,Guinea-Bissau,2041,0.0261387840451061
GNB,Guinea-Bissau,2042,0.025887460925888686
GNB,Guinea-Bissau,2043,0.025646092711754012
GNB,Guinea-Bissau,2044,0.02541409941881112
GNB,Guinea-Bissau,2045,0.025190945258884333
GNB,Guinea-Bissau,2046,0.02484397671901077
GNB,Guinea-Bissau,2047,0.024512885984443896
GNB,Guinea-Bissau,2048,0.024196607546246297
GNB,Guinea-Bissau,2049,0.023894169146762716
GNB,Guinea-Bissau,2050,0.023604681796578732
GNQ,Equatorial Guinea,2021,0.016284162212308592
GNQ,Equatorial Guinea,2022,0.016834209089635965
GNQ,Equatorial Guinea,2023,0.017402045701894707
GNQ,Equatorial Guinea,2024,0.0179885492739583
GNQ,Equatorial Guinea,2025,0.018594655670018466
GNQ,Equatorial Guinea,2026,0.018473580161788072
GNQ,Equatorial Guinea,2027,0.018357950038700756
GNQ,Equatorial Guinea,2028,0.01824740601985625
GNQ,Equatorial Guinea,2029,0.01814161975083331
GNQ,Equatorial Guinea,2030,0.018040290546147194
GNQ,Equatorial Guinea,2031,0.017931719816683945
GNQ,Equatorial Guinea,2032,0.017827778083947598
GNQ,Equatorial Guinea,2033,0.017728175485918863
GNQ,Equatorial Guinea,2034,0.017632645866825527
GNQ,Equatorial Guinea,2035,0.01754094440219382
GNQ,Equatorial Guinea,2036,0.01742658568171391
GNQ,Equatorial Guinea,2037,0.01731701850851845
GNQ,Equatorial Guinea,2038,0.01721194791847494
GNQ,Equatorial Guinea,2039,0.01711110267101627
GNQ,Equatorial Guinea,2040,0.017014232911085003
GNQ,Equatorial Guinea,2041,0.016896697217972916
GNQ,Equatorial Guinea,2042,0.01678396801910535
GNQ,Equatorial Guinea,2043,0.01667575638763082
GNQ,Equatorial Guinea,2044,0.016571796099009474
GNQ,Equatorial Guinea,2045,0.016471841444189513
GNQ,Equatorial Guinea,2046,0.016356112735804968
GNQ,Equatorial Guinea,2047,0.01624492918205438
GNQ,Equatorial Guinea,2048,0.016138028178629714
GNQ,Equatorial Guinea,2049,0.01603516696888014
GNQ,Equatorial Guinea,2050,0.015936120803475135
GRC,Greece,2021,0.0028389578277393654
GRC,Greece,2022,0.0028389578277393654
GRC,Greece,2023,0.0028389578277393654
GRC,Greece,2024,0.0028389578277393654
GRC,Greece,2025,0.0028389578277393654
GRC,Greece,2026,0.0028389578277393654
GRC,Greece,2027,0.0028389578277393654
GRC,Greece,2028,0.0028389578277393654
GRC,Greece,2029,0.0028389578277393654
GRC,Greece,2030,0.0028389578277393654
GRC,Greece,2031,0.0028389578277393654
GRC,Greece,2032,0.0028389578277393654
GRC,Greece,2033,0.0028389578277393654
GRC,Greece,2034,0.0028389578277393654
GRC,Greece,2035,0.0028389578277393654
GRC,Greece,2036,0.0028389578277393654
GRC,Greece,2037,0.0028389578277393654
GRC,Greece,2038,0.0028389578277393654
GRC,Greece,2039,0.0028389578277393654
GRC,Greece,2040,0.0028389578277393654
GRC,Greece,2041,0.0028389578277393654
GRC,Greece,2042,0.0028389578277393654
GRC,Greece,2043,0.0028389578277393654
GRC,Greece,2044,0.0028389578277393654
GRC,Greece,2045,0.0028389578277393654
GRC,Greece,2046,0.0028389578277393654
GRC,Greece,2047,0.0028389578277393654
GRC,Greece,2048,0.0028389578277393654
GRC,Greece,2049,0.0028389578277393654
GRC,Greece,2050,0.0028389578277393654
GTM,Guatemala,2021,0.020347429358245593
GTM,Guatemala,2022,0.020333308742788134
GTM,Guatemala,2023,0.020319739302427517
GTM,Guatemala,2024,0.020306689383610292
GTM,Guatemala,2025,0.020294129711040866
GTM,Guatemala,2026,0.020120007354180333
GTM,Guatemala,2027,0.019954921699237883
GTM,Guatemala,2028,0.019798187051593287
GTM,Guatemala,2029,0.019649185378230277
GTM,Guatemala,2030,0.01950735816294062
GTM,Guatemala,2031,0.019296320161240516
GTM,Guatemala,2032,0.019096475600559493
GTM,Guatemala,2033,0.018906956939070088
GTM,Guatemala,2034,0.018726984028323557
GTM,Guatemala,2035,0.01855585337892402
GTM,Guatemala,2036,0.01830332620720983
GTM,Guatemala,2037,0.018064695969842216
GTM,Guatemala,2038,0.01783884623378131
GTM,Guatemala,2039,0.017624777034401663
GTM,Guatemala,2040,0.01742159007377136
GTM,Guatemala,2041,0.017141579759748095
GTM,Guatemala,2042,0.016877605595299956
GTM,Guatemala,2043,0.016628328347369457
GTM,Guatemala,2044,0.016392553869189697
GTM,Guatemala,2045,0.01616921397091248
GTM,Guatemala,2046,0.015874544384727695
GTM,Guatemala,2047,0.015597217331311317
GTM,Guatemala,2048,0.015335745555780054
GTM,Guatemala,2049,0.015088807135076106
GTM,Guatemala,2050,0.014855223125135552
GUY,Guyana,2021,0.06216039818067856
GUY,Guyana,2022,0.060054949017321384
GUY,Guyana,2023,0.05808819174853532
GUY,Guyana,2024,0.05624685930272897
GUY,Guyana,2025,0.054519324465384864
GUY,Guyana,2026,0.05401945571962205
GUY,Guyana,2027,0.053528771805375186
GUY,Guyana,2028,0.05304702187737687
GUY,Guyana,2029,0.05257396414234018
GUY,Guyana,2030,0.05210936545429799
GUY,Guyana,2031,0.05166990561057934
GUY,Guyana,2032,0.05123781634689243
GUY,Guyana,2033,0.05081291377726227
GUY,Guyana,2034,0.05039502008220442
GUY,Guyana,2035,0.04998396326060091
GUY,Guyana,2036,0.049536716462775965
GUY,Guyana,2037,0.04909735337098016
GUY,Guyana,2038,0.048665667354947095
GUY,Guyana,2039,0.04824145894285067
GUY,Guyana,2040,0.04782453551397315
GUY,Guyana,2041,0.04732118160928968
GUY,Guyana,2042,0.04682819427860003
GUY,Guyana,2043,0.04634525653666262
GUY,Guyana,2044,0.0458720641913835
GUY,Guyana,2045,0.0454083252048679
GUY,Guyana,2046,0.04486604709118083
GUY,Guyana,2047,0.04433639932763195
GUY,Guyana,2048,0.04381894572839503
GUY,Guyana,2049,0.04331326996381856
GUY,Guyana,2050,0.042818974443266704
HND,Honduras,2021,0.028906106784455737
HND,Honduras,2022,0.02903132385965249
HND,Honduras,2023,0.029153252854648152
HND,Honduras,2024,0.029272021603784063
HND,Honduras,2025,0.02938775139956954
HND,Honduras,2026,0.029274254413962093
HND,Honduras,2027,0.02916525281414292
HND,Honduras,2028,0.029060484706947935
HND,Honduras,2029,0.02895970815492365
HND,Honduras,2030,0.02886269931112905
HND,Honduras,2031,0.02866852072402034
HND,Honduras,2032,0.028482630008257348
HND,Honduras,2033,0.028304507640309805
HND,Honduras,2034,0.02813367662956095
HND,Honduras,2035,0.027969698252944687
HND,Honduras,2036,0.027679922677798466
HND,Honduras,2037,0.027403841780044607
HND,Honduras,2038,0.02714050716267737
HND,Honduras,2039,0.026889056025160035
HND,Honduras,2040,0.026648701719744743
HND,Honduras,2041,0.026283580097648557
HND,Honduras,2042,0.025937068544863006
HND,Honduras,2043,0.025607779601360216
HND,Honduras,2044,0.02529446038409857
HND,Honduras,2045,0.02499597665666001
HND,Honduras,2046,0.02458575740786868
HND,Honduras,2047,0.024197561775329193
HND,Honduras,2048,0.02382966253713504
HND,Honduras,2049,0.023480508482023366
HND,Honduras,2050,0.02314870254614883
HRV,Croatia,2021,0.0
HRV,Croatia,2022,0.0
HRV,Croatia,2023,0.0
HRV,Croatia,2024,0.0
HRV,Croatia,2025,0.0
HRV,Croatia,2026,0.0
HRV,Croatia,2027,0.0
HRV,Croatia,2028,0.0
HRV,Croatia,2029,0.0
HRV,Croatia,2030,0.0
HRV,Croatia,2031,0.0
HRV,Croatia,2032,0.0
HRV,Croatia,2033,0.0
HRV,Croatia,2034,0.0
HRV,Croatia,2035,0.0
HRV,Croatia,2036,0.0
HRV,Croatia,2037,0.0
HRV,Croatia,2038,0.0
HRV,Croatia,2039,0.0
HRV,Croatia,2040,0.0
HRV,Croatia,2041,0.0
HRV,Croatia,2042,0.0
HRV,Croatia,2043,0.0
HRV,Croatia,2044,0.0
HRV,Croatia,2045,0.0
HRV,Croatia,2046,0.0
HRV,Croatia,2047,0.0
HRV,Croatia,2048,0.0
HRV,Croatia,2049,0.0
HRV,Croatia,2050,0.0
HTI,Haiti,2021,0.03554306106780856
HTI,Haiti,2022,0.036618782886713844
HTI,Haiti,2023,0.037709865867862166
HTI,Haiti,2024,0.03881664141040335
HTI,Haiti,2025,0.03993945051526956
HTI,Haiti,2026,0.04061310121602328
HTI,Haiti,2027,0.041281263751591864
HTI,Haiti,2028,0.04194400491719132
HTI,Haiti,2029,0.0426013904284847
HTI,Haiti,2030,0.0432534849433042
HTI,Haiti,2031,0.0437639010439492
HTI,Haiti,2032,0.044267488151095866
HTI,Haiti,2033,0.04476438240441484
HTI,Haiti,2034,0.0452547163487745
HTI,Haiti,2035,0.045738619052114834
HTI,Haiti,2036,0.04599269941504744
HTI,Haiti,2037,0.046241262391091234
HTI,Haiti,2038,0.046484485766046274
HTI,Haiti,2039,0.04672253976853582
HTI,Haiti,2040,0.046955587467327184
HTI,Haiti,2041,0.04691363471159477
HTI,Haiti,2042,0.04687295887291591
HTI,Haiti,2043,0.04683350252687141
HTI,Haiti,2044,0.04679521164144428
HTI,Haiti,2045,0.04675803533015413
HTI,Haiti,2046,0.046427935133154144
HTI,Haiti,2047,0.04611055485978483
HTI,Haiti,2048,0.045805173192292346
HTI,Haiti,2049,0.04551112234016034
HTI,Haiti,2050,0.045227783165384665
HUN,Hungary,2021,0.0
HUN,Hungary,2022,0.0
HUN,Hungary,2023,0.0
HUN,Hungary,2024,0.0
HUN,Hungary,2025,0.0
HUN,Hungary,2026,0.0
HUN,Hungary,2027,0.0
HUN,Hungary,2028,0.0
HUN,Hungary,2029,0.0
HUN,Hungary,2030,0.0
HUN,Hungary,2031,0.0
HUN,Hungary,2032,0.0
HUN,Hungary,2033,0.0
HUN,Hungary,2034,0.0
HUN,Hungary,2035,0.0
HUN,Hungary,2036,0.0
HUN,Hungary,2037,0.0
HUN,Hungary,2038,0.0
HUN,Hungary,2039,0.0
HUN,Hungary,2040,0.0
HUN,Hungary,2041,0.0
HUN,Hungary,2042,0.0
HUN,Hungary,2043,0.0
HUN,Hungary,2044,0.0
HUN,Hungary,2045,0.0
HUN,Hungary,2046,0.0
HUN,Hungary,2047,0.0
HUN,Hungary,2048,0.0
HUN,Hungary,2049,0.0
HUN,Hungary,2050,0.0
IDN,Indonesia,2021,0.02197302131140135
IDN,Indonesia,2022,0.02175534370239089
IDN,Indonesia,2023,0.021548131973110347
IDN,Indonesia,2024,0.021350649047819994
IDN,Indonesia,2025,0.021162225476168202
IDN,Indonesia,2026,0.020801140919515116
IDN,Indonesia,2027,0.020461339114298677
IDN,Indonesia,2028,0.020140992280415455
IDN,Indonesia,2029,0.01983847610803197
IDN,Indonesia,2030,0.019552342211073097
IDN,Indonesia,2031,0.019231966435610846
IDN,Indonesia,2032,0.018929224200763692
IDN,Indonesia,2033,0.018642698668155447
IDN,Indonesia,2034,0.018371120828927702
IDN,Indonesia,2035,0.01811335071364626
IDN,Indonesia,2036,0.01780896533894768
IDN,Indonesia,2037,0.017520742013686627
IDN,Indonesia,2038,0.01724742678619419
IDN,Indonesia,2039,0.01698789215366571
IDN,Indonesia,2040,0.01674112151517455
IDN,Indonesia,2041,0.016472065244153122
IDN,Indonesia,2042,0.016216154318427756
IDN,Indonesia,2043,0.015972448342730223
IDN,Indonesia,2044,0.015740094531641262
IDN,Indonesia,2045,0.01551831773933248
IDN,Indonesia,2046,0.015282045371286555
IDN,Indonesia,2047,0.015056233622030152
IDN,Indonesia,2048,0.014840202843536479
IDN,Indonesia,2049,0.01463333101719432
IDN,Indonesia,2050,0.014435047772387792
IND,India,2021,0.01170464505913731
IND,India,2022,0.011585949615457157
IND,India,2023,0.01147409706340912
IND,India,2024,0.01136851223481521
IND,India,2025,0.011268682664471822
IND,India,2026,0.011159782974778798
IND,India,2027,0.011056794157557647
IND,India,2028,0.010959247681575381
IND,India,2029,0.010866723259041328
IND,India,2030,0.010778842792059469
IND,India,2031,0.01066743566939122
IND,India,2032,0.01056193394436393
IND,India,2033,0.01046188019599472
IND,India,2034,0.010366863055551337
IND,India,2035,0.01027651155327904
IND,India,2036,0.010159408378519112
IND,India,2037,0.010048436436574378
IND,India,2038,0.009943126487276882
IND,India,2039,0.009843055982300212
IND,India,2040,0.009747843398522589
IND,India,2041,0.00963310967806983
IND,India,2042,0.00952417650701416
IND,India,2043,0.009420614846454902
IND,India,2044,0.009322036951329875
IND,India,2045,0.009228091519120525
IND,India,2046,0.00911756875765784
IND,India,2047,0.009012356133924149
IND,India,2048,0.008912079932113718
IND,India,2049,0.008816400700993559
IND,India,2050,0.008725009414914461
IRL,Ireland,2021,0.0
IRL,Ireland,2022,0.0
IRL,Ireland,2023,0.0
IRL,Ireland,2024,0.0
IRL,Ireland,2025,0.0
IRL,Ireland,2026,0.0
IRL,Ireland,2027,0.0
IRL,Ireland,2028,0.0
IRL,Ireland,2029,0.0
IRL,Ireland,2030,0.0
IRL,Ireland,2031,0.0
IRL,Ireland,2032,0.0
IRL,Ireland,2033,0.0
IRL,Ireland,2034,0.0
IRL,Ireland,2035,0.0
IRL,Ireland,2036,0.0
IRL,Ireland,2037,0.0
IRL,Ireland,2038,0.0
IRL,Ireland,2039,0.0
IRL,Ireland,2040,0.0
IRL,Ireland,2041,0.0
IRL,Ireland,2042,0.0
IRL,Ireland,2043,0.0
IRL,Ireland,2044,0.0
IRL,Ireland,2045,0.0
IRL,Ireland,2046,0.0
IRL,Ireland,2047,0.0
IRL,Ireland,2048,0.0
IRL,Ireland,2049,0.0
IRL,Ireland,2050,0.0
IRQ,Iraq,2021,0.03660964424500504
IRQ,Iraq,2022,0.036817531176739214
IRQ,Iraq,2023,0.03701971358092537
IRQ,Iraq,2024,0.03721642308249544
IRQ,Iraq,2025,0.03740787893406248
IRQ,Iraq,2026,0.036920930322856864
IRQ,Iraq,2027,0.03646385305903008
IRQ,Iraq,2028,0.036033980300579624
IRQ,Iraq,2029,0.03562895348370531
IRQ,Iraq,2030,0.03524667902902573
IRQ,Iraq,2031,0.034828136041253545
IRQ,Iraq,2032,0.03443337087061959
IRQ,Iraq,2033,0.03406041322428774
IRQ,Iraq,2034,0.03370750464328672
IRQ,Iraq,2035,0.03337307077882407
IRQ,Iraq,2036,0.033171724527636226
IRQ,Iraq,2037,0.03297907990102457
IRQ,Iraq,2038,0.03279458474037548
IRQ,Iraq,2039,0.03261773263547369
IRQ,Iraq,2040,0.032448058282620526
IRQ,Iraq,2041,0.03223823373260827
IRQ,Iraq,2042,0.03203694134562344
IRQ,Iraq,2043,0.031843671072682884
IRQ,Iraq,2044,0.03165795272454533
IRQ,Iraq,2045,0.03147935215258463
IRQ,Iraq,2046,0.031278707922279735
IRQ,Iraq,2047,0.03108552381471409
IRQ,Iraq,2048,0.030899391362921233
IRQ,Iraq,2049,0.030719931385374308
IRQ,Iraq,2050,0.030546791407639457
ISL,Iceland,2021,0.035872246813075215
ISL,Iceland,2022,0.035595297903721214
ISL,Iceland,2023,0.03532369434331683
ISL,Iceland,2024,0.035057282856379865
ISL,Iceland,2025,0.03479591597208703
ISL,Iceland,2026,0.03420527626006005
ISL,Iceland,2027,0.033636481238141266
ISL,Iceland,2028,0.033088341027879324
ISL,Iceland,2029,0.032559750626538694
ISL,Iceland,2030,0.03204968247181075
ISL,Iceland,2031,0.03149189780777259
