,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_electricity
1137,Central Europe and the Baltics,CEB,2041,0.4349458900910574
1138,Central Europe and the Baltics,CEB,2042,0.4349458900910574
1139,Central Europe and the Baltics,CEB,2043,0.4349458900910574
1140,Central Europe and the Baltics,CEB,2044,0.4349458900910574
1141,Central Europe and the Baltics,CEB,2045,0.4349458900910574
1142,Central Europe and the Baltics,CEB,2046,0.4349458900910574
1143,Central Europe and the Baltics,CEB,2047,0.4349458900910574
1144,Central Europe and the Baltics,CEB,2048,0.4349458900910574
1145,Central Europe and the Baltics,CEB,2049,0.4349458900910574
1146,Central Europe and the Baltics,CEB,2050,0.4349458900910574
1147,Switzerland,CHE,2020,0.4131468666695083
1148,Switzerland,CHE,2021,0.4131468666695083
1149,Switzerland,CHE,2022,0.4131468666695083
1150,Switzerland,CHE,2023,0.4131468666695083
1151,Switzerland,CHE,2024,0.4131468666695083
1152,Switzerland,CHE,2025,0.4131468666695083
1153,Switzerland,CHE,2026,0.4131468666695083
1154,Switzerland,CHE,2027,0.4131468666695083
1155,Switzerland,CHE,2028,0.4131468666695083
1156,Switzerland,CHE,2029,0.4131468666695083
1157,Switzerland,CHE,2030,0.4131468666695083
1158,Switzerland,CHE,2031,0.4131468666695083
1159,Switzerland,CHE,2032,0.4131468666695083
1160,Switzerland,CHE,2033,0.4131468666695083
1161,Switzerland,CHE,2034,0.4131468666695083
1162,Switzerland,CHE,2035,0.4131468666695083
1163,Switzerland,CHE,2036,0.4131468666695083
1164,Switzerland,CHE,2037,0.4131468666695083
1165,Switzerland,CHE,2038,0.4131468666695083
1166,Switzerland,CHE,2039,0.4131468666695083
1167,Switzerland,CHE,2040,0.4131468666695083
1168,Switzerland,CHE,2041,0.4131468666695083
1169,Switzerland,CHE,2042,0.4131468666695083
1170,Switzerland,CHE,2043,0.4131468666695083
1171,Switzerland,CHE,2044,0.4131468666695083
1172,Switzerland,CHE,2045,0.4131468666695083
1173,Switzerland,CHE,2046,0.4131468666695083
1174,Switzerland,CHE,2047,0.4131468666695083
1175,Switzerland,CHE,2048,0.4131468666695083
1176,Switzerland,CHE,2049,0.4131468666695083
1177,Switzerland,CHE,2050,0.4131468666695083
1178,Channel Islands,CHI,2020,0.4349458900910574
1179,Channel Islands,CHI,2021,0.4349458900910574
1180,Channel Islands,CHI,2022,0.4349458900910574
1181,Channel Islands,CHI,2023,0.4349458900910574
1182,Channel Islands,CHI,2024,0.4349458900910574
1183,Channel Islands,CHI,2025,0.4349458900910574
1184,Channel Islands,CHI,2026,0.4349458900910574
1185,Channel Islands,CHI,2027,0.4349458900910574
1186,Channel Islands,CHI,2028,0.4349458900910574
1187,Channel Islands,CHI,2029,0.4349458900910574
1188,Channel Islands,CHI,2030,0.4349458900910574
1189,Channel Islands,CHI,2031,0.4349458900910574
1190,Channel Islands,CHI,2032,0.4349458900910574
1191,Channel Islands,CHI,2033,0.4349458900910574
1192,Channel Islands,CHI,2034,0.4349458900910574
1193,Channel Islands,CHI,2035,0.4349458900910574
1194,Channel Islands,CHI,2036,0.4349458900910574
1195,Channel Islands,CHI,2037,0.4349458900910574
1196,Channel Islands,CHI,2038,0.4349458900910574
1197,Channel Islands,CHI,2039,0.4349458900910574
1198,Channel Islands,CHI,2040,0.4349458900910574
1199,Channel Islands,CHI,2041,0.4349458900910574
1200,Channel Islands,CHI,2042,0.4349458900910574
1201,Channel Islands,CHI,2043,0.4349458900910574
1202,Channel Islands,CHI,2044,0.4349458900910574
1203,Channel Islands,CHI,2045,0.4349458900910574
1204,Channel Islands,CHI,2046,0.4349458900910574
1205,Channel Islands,CHI,2047,0.4349458900910574
1206,Channel Islands,CHI,2048,0.4349458900910574
1207,Channel Islands,CHI,2049,0.4349458900910574
1208,Channel Islands,CHI,2050,0.4349458900910574
1209,Chile,CHL,2020,0.4811968390581903
1210,Chile,CHL,2021,0.4811968390581903
1211,Chile,CHL,2022,0.4811968390581903
1212,Chile,CHL,2023,0.4811968390581903
1213,Chile,CHL,2024,0.4811968390581903
1214,Chile,CHL,2025,0.4811968390581903
1215,Chile,CHL,2026,0.4811968390581903
1216,Chile,CHL,2027,0.4811968390581903
1217,Chile,CHL,2028,0.4811968390581903
1218,Chile,CHL,2029,0.4811968390581903
1219,Chile,CHL,2030,0.4811968390581903
1220,Chile,CHL,2031,0.4811968390581903
1221,Chile,CHL,2032,0.4811968390581903
1222,Chile,CHL,2033,0.4811968390581903
1223,Chile,CHL,2034,0.4811968390581903
1224,Chile,CHL,2035,0.4811968390581903
1225,Chile,CHL,2036,0.4811968390581903
1226,Chile,CHL,2037,0.4811968390581903
1227,Chile,CHL,2038,0.4811968390581903
1228,Chile,CHL,2039,0.4811968390581903
1229,Chile,CHL,2040,0.4811968390581903
1230,Chile,CHL,2041,0.4811968390581903
1231,Chile,CHL,2042,0.4811968390581903
1232,Chile,CHL,2043,0.4811968390581903
1233,Chile,CHL,2044,0.4811968390581903
1234,Chile,CHL,2045,0.4811968390581903
1235,Chile,CHL,2046,0.4811968390581903
1236,Chile,CHL,2047,0.4811968390581903
1237,Chile,CHL,2048,0.4811968390581903
1238,Chile,CHL,2049,0.4811968390581903
1239,Chile,CHL,2050,0.4811968390581903
1240,China,CHN,2020,0.4349458900910574
1241,China,CHN,2021,0.4349458900910574
1242,China,CHN,2022,0.4349458900910574
1243,China,CHN,2023,0.4349458900910574
1244,China,CHN,2024,0.4349458900910574
1245,China,CHN,2025,0.4349458900910574
1246,China,CHN,2026,0.4349458900910574
1247,China,CHN,2027,0.4349458900910574
1248,China,CHN,2028,0.4349458900910574
1249,China,CHN,2029,0.4349458900910574
1250,China,CHN,2030,0.4349458900910574
1251,China,CHN,2031,0.4349458900910574
1252,China,CHN,2032,0.4349458900910574
1253,China,CHN,2033,0.4349458900910574
1254,China,CHN,2034,0.4349458900910574
1255,China,CHN,2035,0.4349458900910574
1256,China,CHN,2036,0.4349458900910574
1257,China,CHN,2037,0.4349458900910574
1258,China,CHN,2038,0.4349458900910574
1259,China,CHN,2039,0.4349458900910574
1260,China,CHN,2040,0.4349458900910574
1261,China,CHN,2041,0.4349458900910574
1262,China,CHN,2042,0.4349458900910574
1263,China,CHN,2043,0.4349458900910574
1264,China,CHN,2044,0.4349458900910574
1265,China,CHN,2045,0.4349458900910574
1266,China,CHN,2046,0.4349458900910574
1267,China,CHN,2047,0.4349458900910574
1268,China,CHN,2048,0.4349458900910574
1269,China,CHN,2049,0.4349458900910574
1270,China,CHN,2050,0.4349458900910574
1271,Cote d'Ivoire,CIV,2020,0.4349458900910574
1272,Cote d'Ivoire,CIV,2021,0.4349458900910574
1273,Cote d'Ivoire,CIV,2022,0.4349458900910574
1274,Cote d'Ivoire,CIV,2023,0.4349458900910574
1275,Cote d'Ivoire,CIV,2024,0.4349458900910574
1276,Cote d'Ivoire,CIV,2025,0.4349458900910574
1277,Cote d'Ivoire,CIV,2026,0.4349458900910574
1278,Cote d'Ivoire,CIV,2027,0.4349458900910574
1279,Cote d'Ivoire,CIV,2028,0.4349458900910574
1280,Cote d'Ivoire,CIV,2029,0.4349458900910574
1281,Cote d'Ivoire,CIV,2030,0.4349458900910574
1282,Cote d'Ivoire,CIV,2031,0.4349458900910574
1283,Cote d'Ivoire,CIV,2032,0.4349458900910574
1284,Cote d'Ivoire,CIV,2033,0.4349458900910574
1285,Cote d'Ivoire,CIV,2034,0.4349458900910574
1286,Cote d'Ivoire,CIV,2035,0.4349458900910574
1287,Cote d'Ivoire,CIV,2036,0.4349458900910574
1288,Cote d'Ivoire,CIV,2037,0.4349458900910574
1289,Cote d'Ivoire,CIV,2038,0.4349458900910574
1290,Cote d'Ivoire,CIV,2039,0.4349458900910574
1291,Cote d'Ivoire,CIV,2040,0.4349458900910574
1292,Cote d'Ivoire,CIV,2041,0.4349458900910574
1293,Cote d'Ivoire,CIV,2042,0.4349458900910574
1294,Cote d'Ivoire,CIV,2043,0.4349458900910574
1295,Cote d'Ivoire,CIV,2044,0.4349458900910574
1296,Cote d'Ivoire,CIV,2045,0.4349458900910574
1297,Cote d'Ivoire,CIV,2046,0.4349458900910574
1298,Cote d'Ivoire,CIV,2047,0.4349458900910574
1299,Cote d'Ivoire,CIV,2048,0.4349458900910574
1300,Cote d'Ivoire,CIV,2049,0.4349458900910574
1301,Cote d'Ivoire,CIV,2050,0.4349458900910574
1302,Cameroon,CMR,2020,0.4349458900910574
1303,Cameroon,CMR,2021,0.4349458900910574
1304,Cameroon,CMR,2022,0.4349458900910574
1305,Cameroon,CMR,2023,0.4349458900910574
1306,Cameroon,CMR,2024,0.4349458900910574
1307,Cameroon,CMR,2025,0.4349458900910574
1308,Cameroon,CMR,2026,0.4349458900910574
1309,Cameroon,CMR,2027,0.4349458900910574
1310,Cameroon,CMR,2028,0.4349458900910574
1311,Cameroon,CMR,2029,0.4349458900910574
1312,Cameroon,CMR,2030,0.4349458900910574
1313,Cameroon,CMR,2031,0.4349458900910574
1314,Cameroon,CMR,2032,0.4349458900910574
1315,Cameroon,CMR,2033,0.4349458900910574
1316,Cameroon,CMR,2034,0.4349458900910574
1317,Cameroon,CMR,2035,0.4349458900910574
1318,Cameroon,CMR,2036,0.4349458900910574
1319,Cameroon,CMR,2037,0.4349458900910574
1320,Cameroon,CMR,2038,0.4349458900910574
1321,Cameroon,CMR,2039,0.4349458900910574
1322,Cameroon,CMR,2040,0.4349458900910574
1323,Cameroon,CMR,2041,0.4349458900910574
1324,Cameroon,CMR,2042,0.4349458900910574
1325,Cameroon,CMR,2043,0.4349458900910574
1326,Cameroon,CMR,2044,0.4349458900910574
1327,Cameroon,CMR,2045,0.4349458900910574
1328,Cameroon,CMR,2046,0.4349458900910574
1329,Cameroon,CMR,2047,0.4349458900910574
1330,Cameroon,CMR,2048,0.4349458900910574
1331,Cameroon,CMR,2049,0.4349458900910574
1332,Cameroon,CMR,2050,0.4349458900910574
1333,"Congo, Dem. Rep.",COD,2020,0.4349458900910574
1334,"Congo, Dem. Rep.",COD,2021,0.4349458900910574
1335,"Congo, Dem. Rep.",COD,2022,0.4349458900910574
1336,"Congo, Dem. Rep.",COD,2023,0.4349458900910574
1337,"Congo, Dem. Rep.",COD,2024,0.4349458900910574
1338,"Congo, Dem. Rep.",COD,2025,0.4349458900910574
1339,"Congo, Dem. Rep.",COD,2026,0.4349458900910574
1340,"Congo, Dem. Rep.",COD,2027,0.4349458900910574
1341,"Congo, Dem. Rep.",COD,2028,0.4349458900910574
1342,"Congo, Dem. Rep.",COD,2029,0.4349458900910574
1343,"Congo, Dem. Rep.",COD,2030,0.4349458900910574
1344,"Congo, Dem. Rep.",COD,2031,0.4349458900910574
1345,"Congo, Dem. Rep.",COD,2032,0.4349458900910574
1346,"Congo, Dem. Rep.",COD,2033,0.4349458900910574
1347,"Congo, Dem. Rep.",COD,2034,0.4349458900910574
1348,"Congo, Dem. Rep.",COD,2035,0.4349458900910574
1349,"Congo, Dem. Rep.",COD,2036,0.4349458900910574
1350,"Congo, Dem. Rep.",COD,2037,0.4349458900910574
1351,"Congo, Dem. Rep.",COD,2038,0.4349458900910574
1352,"Congo, Dem. Rep.",COD,2039,0.4349458900910574
1353,"Congo, Dem. Rep.",COD,2040,0.4349458900910574
1354,"Congo, Dem. Rep.",COD,2041,0.4349458900910574
1355,"Congo, Dem. Rep.",COD,2042,0.4349458900910574
1356,"Congo, Dem. Rep.",COD,2043,0.4349458900910574
1357,"Congo, Dem. Rep.",COD,2044,0.4349458900910574
1358,"Congo, Dem. Rep.",COD,2045,0.4349458900910574
1359,"Congo, Dem. Rep.",COD,2046,0.4349458900910574
1360,"Congo, Dem. Rep.",COD,2047,0.4349458900910574
1361,"Congo, Dem. Rep.",COD,2048,0.4349458900910574
1362,"Congo, Dem. Rep.",COD,2049,0.4349458900910574
1363,"Congo, Dem. Rep.",COD,2050,0.4349458900910574
1364,"Congo, Rep.",COG,2020,0.4349458900910574
1365,"Congo, Rep.",COG,2021,0.4349458900910574
1366,"Congo, Rep.",COG,2022,0.4349458900910574
1367,"Congo, Rep.",COG,2023,0.4349458900910574
1368,"Congo, Rep.",COG,2024,0.4349458900910574
1369,"Congo, Rep.",COG,2025,0.4349458900910574
1370,"Congo, Rep.",COG,2026,0.4349458900910574
1371,"Congo, Rep.",COG,2027,0.4349458900910574
1372,"Congo, Rep.",COG,2028,0.4349458900910574
1373,"Congo, Rep.",COG,2029,0.4349458900910574
1374,"Congo, Rep.",COG,2030,0.4349458900910574
1375,"Congo, Rep.",COG,2031,0.4349458900910574
1376,"Congo, Rep.",COG,2032,0.4349458900910574
1377,"Congo, Rep.",COG,2033,0.4349458900910574
1378,"Congo, Rep.",COG,2034,0.4349458900910574
1379,"Congo, Rep.",COG,2035,0.4349458900910574
1380,"Congo, Rep.",COG,2036,0.4349458900910574
1381,"Congo, Rep.",COG,2037,0.4349458900910574
1382,"Congo, Rep.",COG,2038,0.4349458900910574
1383,"Congo, Rep.",COG,2039,0.4349458900910574
1384,"Congo, Rep.",COG,2040,0.4349458900910574
1385,"Congo, Rep.",COG,2041,0.4349458900910574
1386,"Congo, Rep.",COG,2042,0.4349458900910574
1387,"Congo, Rep.",COG,2043,0.4349458900910574
1388,"Congo, Rep.",COG,2044,0.4349458900910574
1389,"Congo, Rep.",COG,2045,0.4349458900910574
1390,"Congo, Rep.",COG,2046,0.4349458900910574
1391,"Congo, Rep.",COG,2047,0.4349458900910574
1392,"Congo, Rep.",COG,2048,0.4349458900910574
1393,"Congo, Rep.",COG,2049,0.4349458900910574
1394,"Congo, Rep.",COG,2050,0.4349458900910574
1395,Colombia,COL,2020,0.6315640281563611
1396,Colombia,COL,2021,0.6315640281563611
1397,Colombia,COL,2022,0.6315640281563611
1398,Colombia,COL,2023,0.6315640281563611
1399,Colombia,COL,2024,0.6315640281563611
1400,Colombia,COL,2025,0.6315640281563611
1401,Colombia,COL,2026,0.6315640281563611
1402,Colombia,COL,2027,0.6315640281563611
1403,Colombia,COL,2028,0.6315640281563611
1404,Colombia,COL,2029,0.6315640281563611
1405,Colombia,COL,2030,0.6315640281563611
1406,Colombia,COL,2031,0.6315640281563611
1407,Colombia,COL,2032,0.6315640281563611
1408,Colombia,COL,2033,0.6315640281563611
1409,Colombia,COL,2034,0.6315640281563611
1410,Colombia,COL,2035,0.6315640281563611
1411,Colombia,COL,2036,0.6315640281563611
1412,Colombia,COL,2037,0.6315640281563611
1413,Colombia,COL,2038,0.6315640281563611
1414,Colombia,COL,2039,0.6315640281563611
1415,Colombia,COL,2040,0.6315640281563611
1416,Colombia,COL,2041,0.6315640281563611
1417,Colombia,COL,2042,0.6315640281563611
1418,Colombia,COL,2043,0.6315640281563611
1419,Colombia,COL,2044,0.6315640281563611
1420,Colombia,COL,2045,0.6315640281563611
1421,Colombia,COL,2046,0.6315640281563611
1422,Colombia,COL,2047,0.6315640281563611
1423,Colombia,COL,2048,0.6315640281563611
1424,Colombia,COL,2049,0.6315640281563611
1425,Colombia,COL,2050,0.6315640281563611
1426,Comoros,COM,2020,0.4349458900910574
1427,Comoros,COM,2021,0.4349458900910574
1428,Comoros,COM,2022,0.4349458900910574
1429,Comoros,COM,2023,0.4349458900910574
1430,Comoros,COM,2024,0.4349458900910574
1431,Comoros,COM,2025,0.4349458900910574
1432,Comoros,COM,2026,0.4349458900910574
1433,Comoros,COM,2027,0.4349458900910574
1434,Comoros,COM,2028,0.4349458900910574
1435,Comoros,COM,2029,0.4349458900910574
1436,Comoros,COM,2030,0.4349458900910574
1437,Comoros,COM,2031,0.4349458900910574
1438,Comoros,COM,2032,0.4349458900910574
1439,Comoros,COM,2033,0.4349458900910574
1440,Comoros,COM,2034,0.4349458900910574
1441,Comoros,COM,2035,0.4349458900910574
1442,Comoros,COM,2036,0.4349458900910574
1443,Comoros,COM,2037,0.4349458900910574
1444,Comoros,COM,2038,0.4349458900910574
1445,Comoros,COM,2039,0.4349458900910574
1446,Comoros,COM,2040,0.4349458900910574
1447,Comoros,COM,2041,0.4349458900910574
1448,Comoros,COM,2042,0.4349458900910574
1449,Comoros,COM,2043,0.4349458900910574
1450,Comoros,COM,2044,0.4349458900910574
1451,Comoros,COM,2045,0.4349458900910574
1452,Comoros,COM,2046,0.4349458900910574
1453,Comoros,COM,2047,0.4349458900910574
1454,Comoros,COM,2048,0.4349458900910574
1455,Comoros,COM,2049,0.4349458900910574
1456,Comoros,COM,2050,0.4349458900910574
1457,Cabo Verde,CPV,2020,0.4349458900910574
1458,Cabo Verde,CPV,2021,0.4349458900910574
1459,Cabo Verde,CPV,2022,0.4349458900910574
1460,Cabo Verde,CPV,2023,0.4349458900910574
1461,Cabo Verde,CPV,2024,0.4349458900910574
1462,Cabo Verde,CPV,2025,0.4349458900910574
1463,Cabo Verde,CPV,2026,0.4349458900910574
1464,Cabo Verde,CPV,2027,0.4349458900910574
1465,Cabo Verde,CPV,2028,0.4349458900910574
1466,Cabo Verde,CPV,2029,0.4349458900910574
1467,Cabo Verde,CPV,2030,0.4349458900910574
1468,Cabo Verde,CPV,2031,0.4349458900910574
1469,Cabo Verde,CPV,2032,0.4349458900910574
1470,Cabo Verde,CPV,2033,0.4349458900910574
1471,Cabo Verde,CPV,2034,0.4349458900910574
1472,Cabo Verde,CPV,2035,0.4349458900910574
1473,Cabo Verde,CPV,2036,0.4349458900910574
1474,Cabo Verde,CPV,2037,0.4349458900910574
1475,Cabo Verde,CPV,2038,0.4349458900910574
1476,Cabo Verde,CPV,2039,0.4349458900910574
1477,Cabo Verde,CPV,2040,0.4349458900910574
1478,Cabo Verde,CPV,2041,0.4349458900910574
1479,Cabo Verde,CPV,2042,0.4349458900910574
1480,Cabo Verde,CPV,2043,0.4349458900910574
1481,Cabo Verde,CPV,2044,0.4349458900910574
1482,Cabo Verde,CPV,2045,0.4349458900910574
1483,Cabo Verde,CPV,2046,0.4349458900910574
1484,Cabo Verde,CPV,2047,0.4349458900910574
1485,Cabo Verde,CPV,2048,0.4349458900910574
1486,Cabo Verde,CPV,2049,0.4349458900910574
1487,Cabo Verde,CPV,2050,0.4349458900910574
1488,Costa Rica,CRI,2020,0.4349458900910574
1489,Costa Rica,CRI,2021,0.4349458900910574
1490,Costa Rica,CRI,2022,0.4349458900910574
1491,Costa Rica,CRI,2023,0.4349458900910574
1492,Costa Rica,CRI,2024,0.4349458900910574
1493,Costa Rica,CRI,2025,0.4349458900910574
1494,Costa Rica,CRI,2026,0.4349458900910574
1495,Costa Rica,CRI,2027,0.4349458900910574
1496,Costa Rica,CRI,2028,0.4349458900910574
1497,Costa Rica,CRI,2029,0.4349458900910574
1498,Costa Rica,CRI,2030,0.4349458900910574
1499,Costa Rica,CRI,2031,0.4349458900910574
1500,Costa Rica,CRI,2032,0.4349458900910574
1501,Costa Rica,CRI,2033,0.4349458900910574
1502,Costa Rica,CRI,2034,0.4349458900910574
1503,Costa Rica,CRI,2035,0.4349458900910574
1504,Costa Rica,CRI,2036,0.4349458900910574
1505,Costa Rica,CRI,2037,0.4349458900910574
1506,Costa Rica,CRI,2038,0.4349458900910574
1507,Costa Rica,CRI,2039,0.4349458900910574
1508,Costa Rica,CRI,2040,0.4349458900910574
1509,Costa Rica,CRI,2041,0.4349458900910574
1510,Costa Rica,CRI,2042,0.4349458900910574
1511,Costa Rica,CRI,2043,0.4349458900910574
1512,Costa Rica,CRI,2044,0.4349458900910574
1513,Costa Rica,CRI,2045,0.4349458900910574
1514,Costa Rica,CRI,2046,0.4349458900910574
1515,Costa Rica,CRI,2047,0.4349458900910574
1516,Costa Rica,CRI,2048,0.4349458900910574
1517,Costa Rica,CRI,2049,0.4349458900910574
1518,Costa Rica,CRI,2050,0.4349458900910574
1519,Caribbean small states,CSS,2020,0.4349458900910574
1520,Caribbean small states,CSS,2021,0.4349458900910574
1521,Caribbean small states,CSS,2022,0.4349458900910574
1522,Caribbean small states,CSS,2023,0.4349458900910574
1523,Caribbean small states,CSS,2024,0.4349458900910574
1524,Caribbean small states,CSS,2025,0.4349458900910574
1525,Caribbean small states,CSS,2026,0.4349458900910574
1526,Caribbean small states,CSS,2027,0.4349458900910574
1527,Caribbean small states,CSS,2028,0.4349458900910574
1528,Caribbean small states,CSS,2029,0.4349458900910574
1529,Caribbean small states,CSS,2030,0.4349458900910574
1530,Caribbean small states,CSS,2031,0.4349458900910574
1531,Caribbean small states,CSS,2032,0.4349458900910574
1532,Caribbean small states,CSS,2033,0.4349458900910574
1533,Caribbean small states,CSS,2034,0.4349458900910574
1534,Caribbean small states,CSS,2035,0.4349458900910574
1535,Caribbean small states,CSS,2036,0.4349458900910574
1536,Caribbean small states,CSS,2037,0.4349458900910574
1537,Caribbean small states,CSS,2038,0.4349458900910574
1538,Caribbean small states,CSS,2039,0.4349458900910574
1539,Caribbean small states,CSS,2040,0.4349458900910574
1540,Caribbean small states,CSS,2041,0.4349458900910574
1541,Caribbean small states,CSS,2042,0.4349458900910574
1542,Caribbean small states,CSS,2043,0.4349458900910574
1543,Caribbean small states,CSS,2044,0.4349458900910574
1544,Caribbean small states,CSS,2045,0.4349458900910574
1545,Caribbean small states,CSS,2046,0.4349458900910574
1546,Caribbean small states,CSS,2047,0.4349458900910574
1547,Caribbean small states,CSS,2048,0.4349458900910574
1548,Caribbean small states,CSS,2049,0.4349458900910574
1549,Caribbean small states,CSS,2050,0.4349458900910574
1550,Cuba,CUB,2020,0.4349458900910574
1551,Cuba,CUB,2021,0.4349458900910574
1552,Cuba,CUB,2022,0.4349458900910574
1553,Cuba,CUB,2023,0.4349458900910574
1554,Cuba,CUB,2024,0.4349458900910574
1555,Cuba,CUB,2025,0.4349458900910574
1556,Cuba,CUB,2026,0.4349458900910574
1557,Cuba,CUB,2027,0.4349458900910574
1558,Cuba,CUB,2028,0.4349458900910574
1559,Cuba,CUB,2029,0.4349458900910574
1560,Cuba,CUB,2030,0.4349458900910574
1561,Cuba,CUB,2031,0.4349458900910574
1562,Cuba,CUB,2032,0.4349458900910574
1563,Cuba,CUB,2033,0.4349458900910574
1564,Cuba,CUB,2034,0.4349458900910574
1565,Cuba,CUB,2035,0.4349458900910574
1566,Cuba,CUB,2036,0.4349458900910574
1567,Cuba,CUB,2037,0.4349458900910574
1568,Cuba,CUB,2038,0.4349458900910574
1569,Cuba,CUB,2039,0.4349458900910574
1570,Cuba,CUB,2040,0.4349458900910574
1571,Cuba,CUB,2041,0.4349458900910574
1572,Cuba,CUB,2042,0.4349458900910574
1573,Cuba,CUB,2043,0.4349458900910574
1574,Cuba,CUB,2044,0.4349458900910574
1575,Cuba,CUB,2045,0.4349458900910574
1576,Cuba,CUB,2046,0.4349458900910574
1577,Cuba,CUB,2047,0.4349458900910574
1578,Cuba,CUB,2048,0.4349458900910574
1579,Cuba,CUB,2049,0.4349458900910574
1580,Cuba,CUB,2050,0.4349458900910574
1581,Curacao,CUW,2020,0.4349458900910574
1582,Curacao,CUW,2021,0.4349458900910574
1583,Curacao,CUW,2022,0.4349458900910574
1584,Curacao,CUW,2023,0.4349458900910574
1585,Curacao,CUW,2024,0.4349458900910574
1586,Curacao,CUW,2025,0.4349458900910574
1587,Curacao,CUW,2026,0.4349458900910574
1588,Curacao,CUW,2027,0.4349458900910574
1589,Curacao,CUW,2028,0.4349458900910574
1590,Curacao,CUW,2029,0.4349458900910574
1591,Curacao,CUW,2030,0.4349458900910574
1592,Curacao,CUW,2031,0.4349458900910574
1593,Curacao,CUW,2032,0.4349458900910574
1594,Curacao,CUW,2033,0.4349458900910574
1595,Curacao,CUW,2034,0.4349458900910574
1596,Curacao,CUW,2035,0.4349458900910574
1597,Curacao,CUW,2036,0.4349458900910574
1598,Curacao,CUW,2037,0.4349458900910574
1599,Curacao,CUW,2038,0.4349458900910574
1600,Curacao,CUW,2039,0.4349458900910574
1601,Curacao,CUW,2040,0.4349458900910574
1602,Curacao,CUW,2041,0.4349458900910574
1603,Curacao,CUW,2042,0.4349458900910574
1604,Curacao,CUW,2043,0.4349458900910574
1605,Curacao,CUW,2044,0.4349458900910574
1606,Curacao,CUW,2045,0.4349458900910574
1607,Curacao,CUW,2046,0.4349458900910574
1608,Curacao,CUW,2047,0.4349458900910574
1609,Curacao,CUW,2048,0.4349458900910574
1610,Curacao,CUW,2049,0.4349458900910574
1611,Curacao,CUW,2050,0.4349458900910574
1612,Cayman Islands,CYM,2020,0.4349458900910574
1613,Cayman Islands,CYM,2021,0.4349458900910574
1614,Cayman Islands,CYM,2022,0.4349458900910574
1615,Cayman Islands,CYM,2023,0.4349458900910574
1616,Cayman Islands,CYM,2024,0.4349458900910574
1617,Cayman Islands,CYM,2025,0.4349458900910574
1618,Cayman Islands,CYM,2026,0.4349458900910574
1619,Cayman Islands,CYM,2027,0.4349458900910574
1620,Cayman Islands,CYM,2028,0.4349458900910574
1621,Cayman Islands,CYM,2029,0.4349458900910574
1622,Cayman Islands,CYM,2030,0.4349458900910574
1623,Cayman Islands,CYM,2031,0.4349458900910574
1624,Cayman Islands,CYM,2032,0.4349458900910574
1625,Cayman Islands,CYM,2033,0.4349458900910574
1626,Cayman Islands,CYM,2034,0.4349458900910574
1627,Cayman Islands,CYM,2035,0.4349458900910574
1628,Cayman Islands,CYM,2036,0.4349458900910574
1629,Cayman Islands,CYM,2037,0.4349458900910574
1630,Cayman Islands,CYM,2038,0.4349458900910574
1631,Cayman Islands,CYM,2039,0.4349458900910574
1632,Cayman Islands,CYM,2040,0.4349458900910574
1633,Cayman Islands,CYM,2041,0.4349458900910574
1634,Cayman Islands,CYM,2042,0.4349458900910574
1635,Cayman Islands,CYM,2043,0.4349458900910574
1636,Cayman Islands,CYM,2044,0.4349458900910574
1637,Cayman Islands,CYM,2045,0.4349458900910574
1638,Cayman Islands,CYM,2046,0.4349458900910574
1639,Cayman Islands,CYM,2047,0.4349458900910574
1640,Cayman Islands,CYM,2048,0.4349458900910574
1641,Cayman Islands,CYM,2049,0.4349458900910574
1642,Cayman Islands,CYM,2050,0.4349458900910574
1643,Cyprus,CYP,2020,0.4349458900910574
1644,Cyprus,CYP,2021,0.4349458900910574
1645,Cyprus,CYP,2022,0.4349458900910574
1646,Cyprus,CYP,2023,0.4349458900910574
1647,Cyprus,CYP,2024,0.4349458900910574
1648,Cyprus,CYP,2025,0.4349458900910574
1649,Cyprus,CYP,2026,0.4349458900910574
1650,Cyprus,CYP,2027,0.4349458900910574
1651,Cyprus,CYP,2028,0.4349458900910574
1652,Cyprus,CYP,2029,0.4349458900910574
1653,Cyprus,CYP,2030,0.4349458900910574
1654,Cyprus,CYP,2031,0.4349458900910574
1655,Cyprus,CYP,2032,0.4349458900910574
1656,Cyprus,CYP,2033,0.4349458900910574
1657,Cyprus,CYP,2034,0.4349458900910574
1658,Cyprus,CYP,2035,0.4349458900910574
1659,Cyprus,CYP,2036,0.4349458900910574
1660,Cyprus,CYP,2037,0.4349458900910574
1661,Cyprus,CYP,2038,0.4349458900910574
1662,Cyprus,CYP,2039,0.4349458900910574
1663,Cyprus,CYP,2040,0.4349458900910574
1664,Cyprus,CYP,2041,0.4349458900910574
1665,Cyprus,CYP,2042,0.4349458900910574
1666,Cyprus,CYP,2043,0.4349458900910574
1667,Cyprus,CYP,2044,0.4349458900910574
1668,Cyprus,CYP,2045,0.4349458900910574
1669,Cyprus,CYP,2046,0.4349458900910574
1670,Cyprus,CYP,2047,0.4349458900910574
1671,Cyprus,CYP,2048,0.4349458900910574
1672,Cyprus,CYP,2049,0.4349458900910574
1673,Cyprus,CYP,2050,0.4349458900910574
1674,Czechia,CZE,2020,0.4349458900910574
1675,Czechia,CZE,2021,0.4349458900910574
1676,Czechia,CZE,2022,0.4349458900910574
1677,Czechia,CZE,2023,0.4349458900910574
1678,Czechia,CZE,2024,0.4349458900910574
