,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_electricity
1974,East Asia & Pacific,EAS,2041,0.1421165763464428
1975,East Asia & Pacific,EAS,2042,0.1421165763464428
1976,East Asia & Pacific,EAS,2043,0.1421165763464428
1977,East Asia & Pacific,EAS,2044,0.1421165763464428
1978,East Asia & Pacific,EAS,2045,0.1421165763464428
1979,East Asia & Pacific,EAS,2046,0.1421165763464428
1980,East Asia & Pacific,EAS,2047,0.1421165763464428
1981,East Asia & Pacific,EAS,2048,0.1421165763464428
1982,East Asia & Pacific,EAS,2049,0.1421165763464428
1983,East Asia & Pacific,EAS,2050,0.1421165763464428
1984,Europe & Central Asia (excluding high income),ECA,2020,0.1421165763464428
1985,Europe & Central Asia (excluding high income),ECA,2021,0.1421165763464428
1986,Europe & Central Asia (excluding high income),ECA,2022,0.1421165763464428
1987,Europe & Central Asia (excluding high income),ECA,2023,0.1421165763464428
1988,Europe & Central Asia (excluding high income),ECA,2024,0.1421165763464428
1989,Europe & Central Asia (excluding high income),ECA,2025,0.1421165763464428
1990,Europe & Central Asia (excluding high income),ECA,2026,0.1421165763464428
1991,Europe & Central Asia (excluding high income),ECA,2027,0.1421165763464428
1992,Europe & Central Asia (excluding high income),ECA,2028,0.1421165763464428
1993,Europe & Central Asia (excluding high income),ECA,2029,0.1421165763464428
1994,Europe & Central Asia (excluding high income),ECA,2030,0.1421165763464428
1995,Europe & Central Asia (excluding high income),ECA,2031,0.1421165763464428
1996,Europe & Central Asia (excluding high income),ECA,2032,0.1421165763464428
1997,Europe & Central Asia (excluding high income),ECA,2033,0.1421165763464428
1998,Europe & Central Asia (excluding high income),ECA,2034,0.1421165763464428
1999,Europe & Central Asia (excluding high income),ECA,2035,0.1421165763464428
2000,Europe & Central Asia (excluding high income),ECA,2036,0.1421165763464428
2001,Europe & Central Asia (excluding high income),ECA,2037,0.1421165763464428
2002,Europe & Central Asia (excluding high income),ECA,2038,0.1421165763464428
2003,Europe & Central Asia (excluding high income),ECA,2039,0.1421165763464428
2004,Europe & Central Asia (excluding high income),ECA,2040,0.1421165763464428
2005,Europe & Central Asia (excluding high income),ECA,2041,0.1421165763464428
2006,Europe & Central Asia (excluding high income),ECA,2042,0.1421165763464428
2007,Europe & Central Asia (excluding high income),ECA,2043,0.1421165763464428
2008,Europe & Central Asia (excluding high income),ECA,2044,0.1421165763464428
2009,Europe & Central Asia (excluding high income),ECA,2045,0.1421165763464428
2010,Europe & Central Asia (excluding high income),ECA,2046,0.1421165763464428
2011,Europe & Central Asia (excluding high income),ECA,2047,0.1421165763464428
2012,Europe & Central Asia (excluding high income),ECA,2048,0.1421165763464428
2013,Europe & Central Asia (excluding high income),ECA,2049,0.1421165763464428
2014,Europe & Central Asia (excluding high income),ECA,2050,0.1421165763464428
2015,Europe & Central Asia,ECS,2020,0.1421165763464428
2016,Europe & Central Asia,ECS,2021,0.1421165763464428
2017,Europe & Central Asia,ECS,2022,0.1421165763464428
2018,Europe & Central Asia,ECS,2023,0.1421165763464428
2019,Europe & Central Asia,ECS,2024,0.1421165763464428
2020,Europe & Central Asia,ECS,2025,0.1421165763464428
2021,Europe & Central Asia,ECS,2026,0.1421165763464428
2022,Europe & Central Asia,ECS,2027,0.1421165763464428
2023,Europe & Central Asia,ECS,2028,0.1421165763464428
2024,Europe & Central Asia,ECS,2029,0.1421165763464428
2025,Europe & Central Asia,ECS,2030,0.1421165763464428
2026,Europe & Central Asia,ECS,2031,0.1421165763464428
2027,Europe & Central Asia,ECS,2032,0.1421165763464428
2028,Europe & Central Asia,ECS,2033,0.1421165763464428
2029,Europe & Central Asia,ECS,2034,0.1421165763464428
2030,Europe & Central Asia,ECS,2035,0.1421165763464428
2031,Europe & Central Asia,ECS,2036,0.1421165763464428
2032,Europe & Central Asia,ECS,2037,0.1421165763464428
2033,Europe & Central Asia,ECS,2038,0.1421165763464428
2034,Europe & Central Asia,ECS,2039,0.1421165763464428
2035,Europe & Central Asia,ECS,2040,0.1421165763464428
2036,Europe & Central Asia,ECS,2041,0.1421165763464428
2037,Europe & Central Asia,ECS,2042,0.1421165763464428
2038,Europe & Central Asia,ECS,2043,0.1421165763464428
2039,Europe & Central Asia,ECS,2044,0.1421165763464428
2040,Europe & Central Asia,ECS,2045,0.1421165763464428
2041,Europe & Central Asia,ECS,2046,0.1421165763464428
2042,Europe & Central Asia,ECS,2047,0.1421165763464428
2043,Europe & Central Asia,ECS,2048,0.1421165763464428
2044,Europe & Central Asia,ECS,2049,0.1421165763464428
2045,Europe & Central Asia,ECS,2050,0.1421165763464428
2046,Ecuador,ECU,2020,0.1421165763464428
2047,Ecuador,ECU,2021,0.1421165763464428
2048,Ecuador,ECU,2022,0.1421165763464428
2049,Ecuador,ECU,2023,0.1421165763464428
2050,Ecuador,ECU,2024,0.1421165763464428
2051,Ecuador,ECU,2025,0.1421165763464428
2052,Ecuador,ECU,2026,0.1421165763464428
2053,Ecuador,ECU,2027,0.1421165763464428
2054,Ecuador,ECU,2028,0.1421165763464428
2055,Ecuador,ECU,2029,0.1421165763464428
2056,Ecuador,ECU,2030,0.1421165763464428
2057,Ecuador,ECU,2031,0.1421165763464428
2058,Ecuador,ECU,2032,0.1421165763464428
2059,Ecuador,ECU,2033,0.1421165763464428
2060,Ecuador,ECU,2034,0.1421165763464428
2061,Ecuador,ECU,2035,0.1421165763464428
2062,Ecuador,ECU,2036,0.1421165763464428
2063,Ecuador,ECU,2037,0.1421165763464428
2064,Ecuador,ECU,2038,0.1421165763464428
2065,Ecuador,ECU,2039,0.1421165763464428
2066,Ecuador,ECU,2040,0.1421165763464428
2067,Ecuador,ECU,2041,0.1421165763464428
2068,Ecuador,ECU,2042,0.1421165763464428
2069,Ecuador,ECU,2043,0.1421165763464428
2070,Ecuador,ECU,2044,0.1421165763464428
2071,Ecuador,ECU,2045,0.1421165763464428
2072,Ecuador,ECU,2046,0.1421165763464428
2073,Ecuador,ECU,2047,0.1421165763464428
2074,Ecuador,ECU,2048,0.1421165763464428
2075,Ecuador,ECU,2049,0.1421165763464428
2076,Ecuador,ECU,2050,0.1421165763464428
2077,"Egypt, Arab Rep.",EGY,2020,0.1421165763464428
2078,"Egypt, Arab Rep.",EGY,2021,0.1421165763464428
2079,"Egypt, Arab Rep.",EGY,2022,0.1421165763464428
2080,"Egypt, Arab Rep.",EGY,2023,0.1421165763464428
2081,"Egypt, Arab Rep.",EGY,2024,0.1421165763464428
2082,"Egypt, Arab Rep.",EGY,2025,0.1421165763464428
2083,"Egypt, Arab Rep.",EGY,2026,0.1421165763464428
2084,"Egypt, Arab Rep.",EGY,2027,0.1421165763464428
2085,"Egypt, Arab Rep.",EGY,2028,0.1421165763464428
2086,"Egypt, Arab Rep.",EGY,2029,0.1421165763464428
2087,"Egypt, Arab Rep.",EGY,2030,0.1421165763464428
2088,"Egypt, Arab Rep.",EGY,2031,0.1421165763464428
2089,"Egypt, Arab Rep.",EGY,2032,0.1421165763464428
2090,"Egypt, Arab Rep.",EGY,2033,0.1421165763464428
2091,"Egypt, Arab Rep.",EGY,2034,0.1421165763464428
2092,"Egypt, Arab Rep.",EGY,2035,0.1421165763464428
2093,"Egypt, Arab Rep.",EGY,2036,0.1421165763464428
2094,"Egypt, Arab Rep.",EGY,2037,0.1421165763464428
2095,"Egypt, Arab Rep.",EGY,2038,0.1421165763464428
2096,"Egypt, Arab Rep.",EGY,2039,0.1421165763464428
2097,"Egypt, Arab Rep.",EGY,2040,0.1421165763464428
2098,"Egypt, Arab Rep.",EGY,2041,0.1421165763464428
2099,"Egypt, Arab Rep.",EGY,2042,0.1421165763464428
2100,"Egypt, Arab Rep.",EGY,2043,0.1421165763464428
2101,"Egypt, Arab Rep.",EGY,2044,0.1421165763464428
2102,"Egypt, Arab Rep.",EGY,2045,0.1421165763464428
2103,"Egypt, Arab Rep.",EGY,2046,0.1421165763464428
2104,"Egypt, Arab Rep.",EGY,2047,0.1421165763464428
2105,"Egypt, Arab Rep.",EGY,2048,0.1421165763464428
2106,"Egypt, Arab Rep.",EGY,2049,0.1421165763464428
2107,"Egypt, Arab Rep.",EGY,2050,0.1421165763464428
2108,Euro area,EMU,2020,0.1421165763464428
2109,Euro area,EMU,2021,0.1421165763464428
2110,Euro area,EMU,2022,0.1421165763464428
2111,Euro area,EMU,2023,0.1421165763464428
2112,Euro area,EMU,2024,0.1421165763464428
2113,Euro area,EMU,2025,0.1421165763464428
2114,Euro area,EMU,2026,0.1421165763464428
2115,Euro area,EMU,2027,0.1421165763464428
2116,Euro area,EMU,2028,0.1421165763464428
2117,Euro area,EMU,2029,0.1421165763464428
2118,Euro area,EMU,2030,0.1421165763464428
2119,Euro area,EMU,2031,0.1421165763464428
2120,Euro area,EMU,2032,0.1421165763464428
2121,Euro area,EMU,2033,0.1421165763464428
2122,Euro area,EMU,2034,0.1421165763464428
2123,Euro area,EMU,2035,0.1421165763464428
2124,Euro area,EMU,2036,0.1421165763464428
2125,Euro area,EMU,2037,0.1421165763464428
2126,Euro area,EMU,2038,0.1421165763464428
2127,Euro area,EMU,2039,0.1421165763464428
2128,Euro area,EMU,2040,0.1421165763464428
2129,Euro area,EMU,2041,0.1421165763464428
2130,Euro area,EMU,2042,0.1421165763464428
2131,Euro area,EMU,2043,0.1421165763464428
2132,Euro area,EMU,2044,0.1421165763464428
2133,Euro area,EMU,2045,0.1421165763464428
2134,Euro area,EMU,2046,0.1421165763464428
2135,Euro area,EMU,2047,0.1421165763464428
2136,Euro area,EMU,2048,0.1421165763464428
2137,Euro area,EMU,2049,0.1421165763464428
2138,Euro area,EMU,2050,0.1421165763464428
2139,Eritrea,ERI,2020,0.1421165763464428
2140,Eritrea,ERI,2021,0.1421165763464428
2141,Eritrea,ERI,2022,0.1421165763464428
2142,Eritrea,ERI,2023,0.1421165763464428
2143,Eritrea,ERI,2024,0.1421165763464428
2144,Eritrea,ERI,2025,0.1421165763464428
2145,Eritrea,ERI,2026,0.1421165763464428
2146,Eritrea,ERI,2027,0.1421165763464428
2147,Eritrea,ERI,2028,0.1421165763464428
2148,Eritrea,ERI,2029,0.1421165763464428
2149,Eritrea,ERI,2030,0.1421165763464428
2150,Eritrea,ERI,2031,0.1421165763464428
2151,Eritrea,ERI,2032,0.1421165763464428
2152,Eritrea,ERI,2033,0.1421165763464428
2153,Eritrea,ERI,2034,0.1421165763464428
2154,Eritrea,ERI,2035,0.1421165763464428
2155,Eritrea,ERI,2036,0.1421165763464428
2156,Eritrea,ERI,2037,0.1421165763464428
2157,Eritrea,ERI,2038,0.1421165763464428
2158,Eritrea,ERI,2039,0.1421165763464428
2159,Eritrea,ERI,2040,0.1421165763464428
2160,Eritrea,ERI,2041,0.1421165763464428
2161,Eritrea,ERI,2042,0.1421165763464428
2162,Eritrea,ERI,2043,0.1421165763464428
2163,Eritrea,ERI,2044,0.1421165763464428
2164,Eritrea,ERI,2045,0.1421165763464428
2165,Eritrea,ERI,2046,0.1421165763464428
2166,Eritrea,ERI,2047,0.1421165763464428
2167,Eritrea,ERI,2048,0.1421165763464428
2168,Eritrea,ERI,2049,0.1421165763464428
2169,Eritrea,ERI,2050,0.1421165763464428
2170,Spain,ESP,2020,0.0837171455616479
2171,Spain,ESP,2021,0.0837171455616479
2172,Spain,ESP,2022,0.0837171455616479
2173,Spain,ESP,2023,0.0837171455616479
2174,Spain,ESP,2024,0.0837171455616479
2175,Spain,ESP,2025,0.0837171455616479
2176,Spain,ESP,2026,0.0837171455616479
2177,Spain,ESP,2027,0.0837171455616479
2178,Spain,ESP,2028,0.0837171455616479
2179,Spain,ESP,2029,0.0837171455616479
2180,Spain,ESP,2030,0.0837171455616479
2181,Spain,ESP,2031,0.0837171455616479
2182,Spain,ESP,2032,0.0837171455616479
2183,Spain,ESP,2033,0.0837171455616479
2184,Spain,ESP,2034,0.0837171455616479
2185,Spain,ESP,2035,0.0837171455616479
2186,Spain,ESP,2036,0.0837171455616479
2187,Spain,ESP,2037,0.0837171455616479
2188,Spain,ESP,2038,0.0837171455616479
2189,Spain,ESP,2039,0.0837171455616479
2190,Spain,ESP,2040,0.0837171455616479
2191,Spain,ESP,2041,0.0837171455616479
2192,Spain,ESP,2042,0.0837171455616479
2193,Spain,ESP,2043,0.0837171455616479
2194,Spain,ESP,2044,0.0837171455616479
2195,Spain,ESP,2045,0.0837171455616479
2196,Spain,ESP,2046,0.0837171455616479
2197,Spain,ESP,2047,0.0837171455616479
2198,Spain,ESP,2048,0.0837171455616479
2199,Spain,ESP,2049,0.0837171455616479
2200,Spain,ESP,2050,0.0837171455616479
2201,Estonia,EST,2020,0.0659161271326755
2202,Estonia,EST,2021,0.0659161271326755
2203,Estonia,EST,2022,0.0659161271326755
2204,Estonia,EST,2023,0.0659161271326755
2205,Estonia,EST,2024,0.0659161271326755
2206,Estonia,EST,2025,0.0659161271326755
2207,Estonia,EST,2026,0.0659161271326755
2208,Estonia,EST,2027,0.0659161271326755
2209,Estonia,EST,2028,0.0659161271326755
2210,Estonia,EST,2029,0.0659161271326755
2211,Estonia,EST,2030,0.0659161271326755
2212,Estonia,EST,2031,0.0659161271326755
2213,Estonia,EST,2032,0.0659161271326755
2214,Estonia,EST,2033,0.0659161271326755
2215,Estonia,EST,2034,0.0659161271326755
2216,Estonia,EST,2035,0.0659161271326755
2217,Estonia,EST,2036,0.0659161271326755
2218,Estonia,EST,2037,0.0659161271326755
2219,Estonia,EST,2038,0.0659161271326755
2220,Estonia,EST,2039,0.0659161271326755
2221,Estonia,EST,2040,0.0659161271326755
2222,Estonia,EST,2041,0.0659161271326755
2223,Estonia,EST,2042,0.0659161271326755
2224,Estonia,EST,2043,0.0659161271326755
2225,Estonia,EST,2044,0.0659161271326755
2226,Estonia,EST,2045,0.0659161271326755
2227,Estonia,EST,2046,0.0659161271326755
2228,Estonia,EST,2047,0.0659161271326755
2229,Estonia,EST,2048,0.0659161271326755
2230,Estonia,EST,2049,0.0659161271326755
2231,Estonia,EST,2050,0.0659161271326755
2232,Ethiopia,ETH,2020,0.1421165763464428
2233,Ethiopia,ETH,2021,0.1421165763464428
2234,Ethiopia,ETH,2022,0.1421165763464428
2235,Ethiopia,ETH,2023,0.1421165763464428
2236,Ethiopia,ETH,2024,0.1421165763464428
2237,Ethiopia,ETH,2025,0.1421165763464428
2238,Ethiopia,ETH,2026,0.1421165763464428
2239,Ethiopia,ETH,2027,0.1421165763464428
2240,Ethiopia,ETH,2028,0.1421165763464428
2241,Ethiopia,ETH,2029,0.1421165763464428
2242,Ethiopia,ETH,2030,0.1421165763464428
2243,Ethiopia,ETH,2031,0.1421165763464428
2244,Ethiopia,ETH,2032,0.1421165763464428
2245,Ethiopia,ETH,2033,0.1421165763464428
2246,Ethiopia,ETH,2034,0.1421165763464428
2247,Ethiopia,ETH,2035,0.1421165763464428
2248,Ethiopia,ETH,2036,0.1421165763464428
2249,Ethiopia,ETH,2037,0.1421165763464428
2250,Ethiopia,ETH,2038,0.1421165763464428
2251,Ethiopia,ETH,2039,0.1421165763464428
2252,Ethiopia,ETH,2040,0.1421165763464428
2253,Ethiopia,ETH,2041,0.1421165763464428
2254,Ethiopia,ETH,2042,0.1421165763464428
2255,Ethiopia,ETH,2043,0.1421165763464428
2256,Ethiopia,ETH,2044,0.1421165763464428
2257,Ethiopia,ETH,2045,0.1421165763464428
2258,Ethiopia,ETH,2046,0.1421165763464428
2259,Ethiopia,ETH,2047,0.1421165763464428
2260,Ethiopia,ETH,2048,0.1421165763464428
2261,Ethiopia,ETH,2049,0.1421165763464428
2262,Ethiopia,ETH,2050,0.1421165763464428
2263,European Union,EUU,2020,0.1421165763464428
2264,European Union,EUU,2021,0.1421165763464428
2265,European Union,EUU,2022,0.1421165763464428
2266,European Union,EUU,2023,0.1421165763464428
2267,European Union,EUU,2024,0.1421165763464428
2268,European Union,EUU,2025,0.1421165763464428
2269,European Union,EUU,2026,0.1421165763464428
2270,European Union,EUU,2027,0.1421165763464428
2271,European Union,EUU,2028,0.1421165763464428
2272,European Union,EUU,2029,0.1421165763464428
2273,European Union,EUU,2030,0.1421165763464428
2274,European Union,EUU,2031,0.1421165763464428
2275,European Union,EUU,2032,0.1421165763464428
2276,European Union,EUU,2033,0.1421165763464428
2277,European Union,EUU,2034,0.1421165763464428
2278,European Union,EUU,2035,0.1421165763464428
2279,European Union,EUU,2036,0.1421165763464428
2280,European Union,EUU,2037,0.1421165763464428
2281,European Union,EUU,2038,0.1421165763464428
2282,European Union,EUU,2039,0.1421165763464428
2283,European Union,EUU,2040,0.1421165763464428
2284,European Union,EUU,2041,0.1421165763464428
2285,European Union,EUU,2042,0.1421165763464428
2286,European Union,EUU,2043,0.1421165763464428
2287,European Union,EUU,2044,0.1421165763464428
2288,European Union,EUU,2045,0.1421165763464428
2289,European Union,EUU,2046,0.1421165763464428
2290,European Union,EUU,2047,0.1421165763464428
2291,European Union,EUU,2048,0.1421165763464428
2292,European Union,EUU,2049,0.1421165763464428
2293,European Union,EUU,2050,0.1421165763464428
2294,Fragile and conflict affected situations,FCS,2020,0.1421165763464428
2295,Fragile and conflict affected situations,FCS,2021,0.1421165763464428
2296,Fragile and conflict affected situations,FCS,2022,0.1421165763464428
2297,Fragile and conflict affected situations,FCS,2023,0.1421165763464428
2298,Fragile and conflict affected situations,FCS,2024,0.1421165763464428
2299,Fragile and conflict affected situations,FCS,2025,0.1421165763464428
2300,Fragile and conflict affected situations,FCS,2026,0.1421165763464428
2301,Fragile and conflict affected situations,FCS,2027,0.1421165763464428
2302,Fragile and conflict affected situations,FCS,2028,0.1421165763464428
2303,Fragile and conflict affected situations,FCS,2029,0.1421165763464428
2304,Fragile and conflict affected situations,FCS,2030,0.1421165763464428
2305,Fragile and conflict affected situations,FCS,2031,0.1421165763464428
2306,Fragile and conflict affected situations,FCS,2032,0.1421165763464428
2307,Fragile and conflict affected situations,FCS,2033,0.1421165763464428
2308,Fragile and conflict affected situations,FCS,2034,0.1421165763464428
2309,Fragile and conflict affected situations,FCS,2035,0.1421165763464428
2310,Fragile and conflict affected situations,FCS,2036,0.1421165763464428
2311,Fragile and conflict affected situations,FCS,2037,0.1421165763464428
2312,Fragile and conflict affected situations,FCS,2038,0.1421165763464428
2313,Fragile and conflict affected situations,FCS,2039,0.1421165763464428
2314,Fragile and conflict affected situations,FCS,2040,0.1421165763464428
2315,Fragile and conflict affected situations,FCS,2041,0.1421165763464428
2316,Fragile and conflict affected situations,FCS,2042,0.1421165763464428
2317,Fragile and conflict affected situations,FCS,2043,0.1421165763464428
2318,Fragile and conflict affected situations,FCS,2044,0.1421165763464428
2319,Fragile and conflict affected situations,FCS,2045,0.1421165763464428
2320,Fragile and conflict affected situations,FCS,2046,0.1421165763464428
2321,Fragile and conflict affected situations,FCS,2047,0.1421165763464428
2322,Fragile and conflict affected situations,FCS,2048,0.1421165763464428
2323,Fragile and conflict affected situations,FCS,2049,0.1421165763464428
2324,Fragile and conflict affected situations,FCS,2050,0.1421165763464428
2325,Finland,FIN,2020,0.1257661383551222
2326,Finland,FIN,2021,0.1257661383551222
2327,Finland,FIN,2022,0.1257661383551222
2328,Finland,FIN,2023,0.1257661383551222
2329,Finland,FIN,2024,0.1257661383551222
2330,Finland,FIN,2025,0.1257661383551222
2331,Finland,FIN,2026,0.1257661383551222
2332,Finland,FIN,2027,0.1257661383551222
2333,Finland,FIN,2028,0.1257661383551222
2334,Finland,FIN,2029,0.1257661383551222
2335,Finland,FIN,2030,0.1257661383551222
2336,Finland,FIN,2031,0.1257661383551222
2337,Finland,FIN,2032,0.1257661383551222
2338,Finland,FIN,2033,0.1257661383551222
2339,Finland,FIN,2034,0.1257661383551222
2340,Finland,FIN,2035,0.1257661383551222
2341,Finland,FIN,2036,0.1257661383551222
2342,Finland,FIN,2037,0.1257661383551222
2343,Finland,FIN,2038,0.1257661383551222
2344,Finland,FIN,2039,0.1257661383551222
2345,Finland,FIN,2040,0.1257661383551222
2346,Finland,FIN,2041,0.1257661383551222
2347,Finland,FIN,2042,0.1257661383551222
2348,Finland,FIN,2043,0.1257661383551222
2349,Finland,FIN,2044,0.1257661383551222
2350,Finland,FIN,2045,0.1257661383551222
2351,Finland,FIN,2046,0.1257661383551222
2352,Finland,FIN,2047,0.1257661383551222
2353,Finland,FIN,2048,0.1257661383551222
2354,Finland,FIN,2049,0.1257661383551222
2355,Finland,FIN,2050,0.1257661383551222
2356,Fiji,FJI,2020,0.1421165763464428
2357,Fiji,FJI,2021,0.1421165763464428
2358,Fiji,FJI,2022,0.1421165763464428
2359,Fiji,FJI,2023,0.1421165763464428
2360,Fiji,FJI,2024,0.1421165763464428
2361,Fiji,FJI,2025,0.1421165763464428
2362,Fiji,FJI,2026,0.1421165763464428
2363,Fiji,FJI,2027,0.1421165763464428
2364,Fiji,FJI,2028,0.1421165763464428
2365,Fiji,FJI,2029,0.1421165763464428
2366,Fiji,FJI,2030,0.1421165763464428
2367,Fiji,FJI,2031,0.1421165763464428
2368,Fiji,FJI,2032,0.1421165763464428
2369,Fiji,FJI,2033,0.1421165763464428
2370,Fiji,FJI,2034,0.1421165763464428
2371,Fiji,FJI,2035,0.1421165763464428
2372,Fiji,FJI,2036,0.1421165763464428
2373,Fiji,FJI,2037,0.1421165763464428
2374,Fiji,FJI,2038,0.1421165763464428
2375,Fiji,FJI,2039,0.1421165763464428
2376,Fiji,FJI,2040,0.1421165763464428
2377,Fiji,FJI,2041,0.1421165763464428
2378,Fiji,FJI,2042,0.1421165763464428
2379,Fiji,FJI,2043,0.1421165763464428
2380,Fiji,FJI,2044,0.1421165763464428
2381,Fiji,FJI,2045,0.1421165763464428
2382,Fiji,FJI,2046,0.1421165763464428
2383,Fiji,FJI,2047,0.1421165763464428
2384,Fiji,FJI,2048,0.1421165763464428
2385,Fiji,FJI,2049,0.1421165763464428
2386,Fiji,FJI,2050,0.1421165763464428
2387,France,FRA,2020,0.065051363864999
2388,France,FRA,2021,0.065051363864999
2389,France,FRA,2022,0.065051363864999
2390,France,FRA,2023,0.065051363864999
2391,France,FRA,2024,0.065051363864999
2392,France,FRA,2025,0.065051363864999
2393,France,FRA,2026,0.065051363864999
2394,France,FRA,2027,0.065051363864999
2395,France,FRA,2028,0.065051363864999
2396,France,FRA,2029,0.065051363864999
2397,France,FRA,2030,0.065051363864999
2398,France,FRA,2031,0.065051363864999
2399,France,FRA,2032,0.065051363864999
2400,France,FRA,2033,0.065051363864999
2401,France,FRA,2034,0.065051363864999
2402,France,FRA,2035,0.065051363864999
2403,France,FRA,2036,0.065051363864999
2404,France,FRA,2037,0.065051363864999
2405,France,FRA,2038,0.065051363864999
2406,France,FRA,2039,0.065051363864999
2407,France,FRA,2040,0.065051363864999
2408,France,FRA,2041,0.065051363864999
2409,France,FRA,2042,0.065051363864999
2410,France,FRA,2043,0.065051363864999
2411,France,FRA,2044,0.065051363864999
2412,France,FRA,2045,0.065051363864999
2413,France,FRA,2046,0.065051363864999
2414,France,FRA,2047,0.065051363864999
2415,France,FRA,2048,0.065051363864999
2416,France,FRA,2049,0.065051363864999
2417,France,FRA,2050,0.065051363864999
2418,Faroe Islands,FRO,2020,0.1421165763464428
2419,Faroe Islands,FRO,2021,0.1421165763464428
2420,Faroe Islands,FRO,2022,0.1421165763464428
2421,Faroe Islands,FRO,2023,0.1421165763464428
2422,Faroe Islands,FRO,2024,0.1421165763464428
2423,Faroe Islands,FRO,2025,0.1421165763464428
2424,Faroe Islands,FRO,2026,0.1421165763464428
2425,Faroe Islands,FRO,2027,0.1421165763464428
2426,Faroe Islands,FRO,2028,0.1421165763464428
2427,Faroe Islands,FRO,2029,0.1421165763464428
2428,Faroe Islands,FRO,2030,0.1421165763464428
2429,Faroe Islands,FRO,2031,0.1421165763464428
2430,Faroe Islands,FRO,2032,0.1421165763464428
2431,Faroe Islands,FRO,2033,0.1421165763464428
2432,Faroe Islands,FRO,2034,0.1421165763464428
2433,Faroe Islands,FRO,2035,0.1421165763464428
2434,Faroe Islands,FRO,2036,0.1421165763464428
2435,Faroe Islands,FRO,2037,0.1421165763464428
2436,Faroe Islands,FRO,2038,0.1421165763464428
2437,Faroe Islands,FRO,2039,0.1421165763464428
2438,Faroe Islands,FRO,2040,0.1421165763464428
2439,Faroe Islands,FRO,2041,0.1421165763464428
2440,Faroe Islands,FRO,2042,0.1421165763464428
2441,Faroe Islands,FRO,2043,0.1421165763464428
2442,Faroe Islands,FRO,2044,0.1421165763464428
2443,Faroe Islands,FRO,2045,0.1421165763464428
2444,Faroe Islands,FRO,2046,0.1421165763464428
2445,Faroe Islands,FRO,2047,0.1421165763464428
2446,Faroe Islands,FRO,2048,0.1421165763464428
2447,Faroe Islands,FRO,2049,0.1421165763464428
2448,Faroe Islands,FRO,2050,0.1421165763464428
2449,"Micronesia, Fed. Sts.",FSM,2020,0.1421165763464428
2450,"Micronesia, Fed. Sts.",FSM,2021,0.1421165763464428
2451,"Micronesia, Fed. Sts.",FSM,2022,0.1421165763464428
2452,"Micronesia, Fed. Sts.",FSM,2023,0.1421165763464428
2453,"Micronesia, Fed. Sts.",FSM,2024,0.1421165763464428
2454,"Micronesia, Fed. Sts.",FSM,2025,0.1421165763464428
2455,"Micronesia, Fed. Sts.",FSM,2026,0.1421165763464428
2456,"Micronesia, Fed. Sts.",FSM,2027,0.1421165763464428
2457,"Micronesia, Fed. Sts.",FSM,2028,0.1421165763464428
2458,"Micronesia, Fed. Sts.",FSM,2029,0.1421165763464428
2459,"Micronesia, Fed. Sts.",FSM,2030,0.1421165763464428
2460,"Micronesia, Fed. Sts.",FSM,2031,0.1421165763464428
2461,"Micronesia, Fed. Sts.",FSM,2032,0.1421165763464428
2462,"Micronesia, Fed. Sts.",FSM,2033,0.1421165763464428
2463,"Micronesia, Fed. Sts.",FSM,2034,0.1421165763464428
2464,"Micronesia, Fed. Sts.",FSM,2035,0.1421165763464428
2465,"Micronesia, Fed. Sts.",FSM,2036,0.1421165763464428
2466,"Micronesia, Fed. Sts.",FSM,2037,0.1421165763464428
2467,"Micronesia, Fed. Sts.",FSM,2038,0.1421165763464428
2468,"Micronesia, Fed. Sts.",FSM,2039,0.1421165763464428
2469,"Micronesia, Fed. Sts.",FSM,2040,0.1421165763464428
2470,"Micronesia, Fed. Sts.",FSM,2041,0.1421165763464428
2471,"Micronesia, Fed. Sts.",FSM,2042,0.1421165763464428
2472,"Micronesia, Fed. Sts.",FSM,2043,0.1421165763464428
2473,"Micronesia, Fed. Sts.",FSM,2044,0.1421165763464428
2474,"Micronesia, Fed. Sts.",FSM,2045,0.1421165763464428
2475,"Micronesia, Fed. Sts.",FSM,2046,0.1421165763464428
2476,"Micronesia, Fed. Sts.",FSM,2047,0.1421165763464428
2477,"Micronesia, Fed. Sts.",FSM,2048,0.1421165763464428
2478,"Micronesia, Fed. Sts.",FSM,2049,0.1421165763464428
2479,"Micronesia, Fed. Sts.",FSM,2050,0.1421165763464428
2480,Gabon,GAB,2020,0.1421165763464428
2481,Gabon,GAB,2021,0.1421165763464428
2482,Gabon,GAB,2022,0.1421165763464428
2483,Gabon,GAB,2023,0.1421165763464428
2484,Gabon,GAB,2024,0.1421165763464428
2485,Gabon,GAB,2025,0.1421165763464428
2486,Gabon,GAB,2026,0.1421165763464428
2487,Gabon,GAB,2027,0.1421165763464428
2488,Gabon,GAB,2028,0.1421165763464428
2489,Gabon,GAB,2029,0.1421165763464428
2490,Gabon,GAB,2030,0.1421165763464428
2491,Gabon,GAB,2031,0.1421165763464428
2492,Gabon,GAB,2032,0.1421165763464428
2493,Gabon,GAB,2033,0.1421165763464428
2494,Gabon,GAB,2034,0.1421165763464428
2495,Gabon,GAB,2035,0.1421165763464428
2496,Gabon,GAB,2036,0.1421165763464428
2497,Gabon,GAB,2037,0.1421165763464428
