iso_code3,Nation,Year,frac_inen_energy_recycled_metals_diesel
LUX,Luxembourg,2010,0.0007198560287942411
LUX,Luxembourg,2011,0.0004135079255685734
LUX,Luxembourg,2012,0.00011709601873536301
LUX,Luxembourg,2013,0.0002516778523489933
LUX,Luxembourg,2014,0.00012931034482758624
LUX,Luxembourg,2015,0.00025083612040133777
LUX,Luxembourg,2016,0.0002379064234734338
LUX,Luxembourg,2017,0.0006399317406143343
LUX,Luxembourg,2018,0.0005050505050505049
LUX,Luxembourg,2019,0.0005470459518599562
LUX,Luxembourg,2020,0.00047058823529411766
LVA,Latvia,2000,0.02847457627118644
LVA,Latvia,2001,0.026688632619439868
LVA,Latvia,2002,0.023670668953687822
LVA,Latvia,2003,0.023711340206185573
LVA,Latvia,2004,0.023232323232323233
LVA,Latvia,2005,0.021501706484641638
LVA,Latvia,2006,0.0233502538071066
LVA,Latvia,2007,0.023429541595925297
LVA,Latvia,2008,0.024087591240875915
LVA,Latvia,2009,0.023360655737704916
LVA,Latvia,2010,0.025806451612903222
LVA,Latvia,2011,0.0
LVA,Latvia,2012,0.0
LVA,Latvia,2013,0.0
LVA,Latvia,2014,0.0
LVA,Latvia,2015,0.0
LVA,Latvia,2016,0.0
LVA,Latvia,2017,0.0
LVA,Latvia,2018,0.0
LVA,Latvia,2019,0.0
LVA,Latvia,2020,0.0
MAR,Morocco,2000,0.0
MAR,Morocco,2001,0.0
MAR,Morocco,2002,0.0
MAR,Morocco,2003,0.0
MAR,Morocco,2004,0.07556818181818181
MAR,Morocco,2005,0.07539682539682539
MAR,Morocco,2006,0.07155025553662692
MAR,Morocco,2007,0.0686143572621035
MAR,Morocco,2008,0.07024729520865534
MAR,Morocco,2009,0.063206106870229
MAR,Morocco,2010,0.06354466858789624
MAR,Morocco,2011,0.06152263374485596
MAR,Morocco,2012,0.059756097560975614
MAR,Morocco,2013,0.058899456521739134
MAR,Morocco,2014,0.05454545454545455
MAR,Morocco,2015,0.05348360655737705
MAR,Morocco,2016,0.04951657458563535
MAR,Morocco,2017,0.05656934306569344
MAR,Morocco,2018,0.054161566707466344
MAR,Morocco,2019,0.05300480769230769
MAR,Morocco,2020,0.05187823834196891
MEX,Mexico,2000,0.01628201212861568
MEX,Mexico,2001,0.013244336994796869
MEX,Mexico,2002,0.01325321888412017
MEX,Mexico,2003,0.013786706244036892
MEX,Mexico,2004,0.013743124721272483
MEX,Mexico,2005,0.010476660903926896
MEX,Mexico,2006,0.010656430483166644
MEX,Mexico,2007,0.011462752836704488
MEX,Mexico,2008,0.010982459597950335
MEX,Mexico,2009,0.010462842242503259
MEX,Mexico,2010,0.006102098526566452
MEX,Mexico,2011,0.005110464284010116
MEX,Mexico,2012,0.005522807017543859
MEX,Mexico,2013,0.004273263986505482
MEX,Mexico,2014,0.0026573847078958323
MEX,Mexico,2015,0.0030130831240914495
MEX,Mexico,2016,0.0031086740641595783
MEX,Mexico,2017,0.0034209097364354033
MEX,Mexico,2018,0.0032235744230534416
MEX,Mexico,2019,0.0022841160703880666
MEX,Mexico,2020,0.0020905202152614872
MLT,Malta,2000,0.0
MLT,Malta,2001,0.0
MLT,Malta,2002,0.0
MLT,Malta,2003,0.0
MLT,Malta,2004,0.0
MLT,Malta,2005,0.0
MLT,Malta,2006,0.0
MLT,Malta,2007,0.0
MLT,Malta,2008,0.0
MLT,Malta,2009,0.0
MLT,Malta,2010,0.0
MLT,Malta,2011,0.0
MLT,Malta,2012,0.0
MLT,Malta,2013,0.0
MLT,Malta,2014,0.0
MLT,Malta,2015,0.0
MLT,Malta,2016,0.0
MLT,Malta,2017,0.0
MLT,Malta,2018,0.0
MLT,Malta,2019,0.0
MLT,Malta,2020,0.0
NLD,Netherlands,2000,0.0005332829046898639
NLD,Netherlands,2001,0.00018722466960352426
NLD,Netherlands,2002,0.00014255428028364648
NLD,Netherlands,2003,0.0001797546877202876
NLD,Netherlands,2004,0.0001730456026058632
NLD,Netherlands,2005,0.00017460969597370585
NLD,Netherlands,2006,0.00014346674514420244
NLD,Netherlands,2007,0.00022531749283080709
NLD,Netherlands,2008,0.00023151396099340533
NLD,Netherlands,2009,0.000293150928311273
NLD,Netherlands,2010,0.00015188098761585795
NLD,Netherlands,2011,0.0001384844826361764
NLD,Netherlands,2012,0.00019926545284050949
NLD,Netherlands,2013,0.00031743447826794723
NLD,Netherlands,2014,0.00021041340044558132
NLD,Netherlands,2015,3.520300398967379e-05
NLD,Netherlands,2016,1.1743521490644327e-05
NLD,Netherlands,2017,7.02740688685875e-05
NLD,Netherlands,2018,0.00010827718960538977
NLD,Netherlands,2019,0.00022506515043828473
NLD,Netherlands,2020,0.00020049901978256996
NOR,Norway,2000,0.0040931353494519165
NOR,Norway,2001,0.0036925736868104733
NOR,Norway,2002,0.00322979174020473
NOR,Norway,2003,0.004752048660978289
NOR,Norway,2004,0.0032314344231206852
NOR,Norway,2005,0.002913416536661466
NOR,Norway,2006,0.0030074565037282518
NOR,Norway,2007,0.0030325814536340846
NOR,Norway,2008,0.0031993741250102934
NOR,Norway,2009,0.0035359801488833737
NOR,Norway,2010,0.0037108620023192894
NOR,Norway,2011,0.0027655712648070306
NOR,Norway,2012,0.002194492254733218
NOR,Norway,2013,0.002172678216415791
NOR,Norway,2014,0.0027214956713943633
NOR,Norway,2015,0.0018851481515457299
NOR,Norway,2016,0.0017844364937388195
NOR,Norway,2017,0.001716606971258845
NOR,Norway,2018,0.001544666609456792
NOR,Norway,2019,0.0019413731036256102
NOR,Norway,2020,0.002392590686905069
NZL,New Zealand,2000,0.0
NZL,New Zealand,2001,0.0
NZL,New Zealand,2002,0.0
NZL,New Zealand,2003,0.0
NZL,New Zealand,2004,0.0
NZL,New Zealand,2005,0.0
NZL,New Zealand,2006,0.0
NZL,New Zealand,2007,0.0
NZL,New Zealand,2008,0.0
NZL,New Zealand,2009,0.0
NZL,New Zealand,2010,0.0
NZL,New Zealand,2011,0.0
NZL,New Zealand,2012,0.0
NZL,New Zealand,2013,0.0
NZL,New Zealand,2014,0.0
NZL,New Zealand,2015,0.0
NZL,New Zealand,2016,0.0
NZL,New Zealand,2017,0.0
NZL,New Zealand,2018,0.0
NZL,New Zealand,2019,0.0
NZL,New Zealand,2020,0.0
POL,Poland,2000,0.0013923796119432992
POL,Poland,2001,0.0010052710843373497
POL,Poland,2002,0.0005845016671353392
POL,Poland,2003,0.00044911839722027136
POL,Poland,2004,0.0005070174149459916
POL,Poland,2005,0.0004888950970805978
POL,Poland,2006,0.000481875406989364
POL,Poland,2007,0.0002755040926332601
POL,Poland,2008,0.0003576270394090973
POL,Poland,2009,0.0005558924600768143
POL,Poland,2010,0.00044115102935240183
POL,Poland,2011,0.0004114097641250686
POL,Poland,2012,0.00039480045120051564
POL,Poland,2013,0.00032234393836154927
POL,Poland,2014,0.00033768572714993245
POL,Poland,2015,0.00037969029184038114
POL,Poland,2016,0.0004929719890787744
POL,Poland,2017,0.0006354452772217309
POL,Poland,2018,0.0004913041472528487
POL,Poland,2019,0.000575657894736842
POL,Poland,2020,0.0005696091604837297
PRT,Portugal,2000,0.020859085290482075
PRT,Portugal,2001,0.03438242280285035
PRT,Portugal,2002,0.029069767441860465
PRT,Portugal,2003,0.02496671105193076
PRT,Portugal,2004,0.017612137203166227
PRT,Portugal,2005,0.02704367301231803
PRT,Portugal,2006,0.024414893617021274
PRT,Portugal,2007,0.017881773399014776
PRT,Portugal,2008,0.00570221752903907
PRT,Portugal,2009,0.006512605042016806
PRT,Portugal,2010,0.004641350210970464
PRT,Portugal,2011,0.0034220532319391636
PRT,Portugal,2012,0.0040841584158415834
PRT,Portugal,2013,0.0032335329341317367
PRT,Portugal,2014,0.003909952606635071
PRT,Portugal,2015,0.004130162703379224
PRT,Portugal,2016,0.003815028901734104
PRT,Portugal,2017,0.003047404063205418
PRT,Portugal,2018,0.0028125
PRT,Portugal,2019,0.0017684887459807075
PRT,Portugal,2020,0.0018730489073881373
ROU,Romania,2000,0.010385951370127364
ROU,Romania,2001,0.008233500326726203
ROU,Romania,2002,0.006242593238062043
ROU,Romania,2003,0.005211150405658414
ROU,Romania,2004,0.006089661364802463
ROU,Romania,2005,0.008256266343516805
ROU,Romania,2006,0.009325615582506431
ROU,Romania,2007,0.0011717974180734854
ROU,Romania,2008,0.000675889328063241
ROU,Romania,2009,0.003216726980297547
ROU,Romania,2010,0.00015001875234404302
ROU,Romania,2011,0.0002287457110179184
ROU,Romania,2012,0.00023916509639078124
ROU,Romania,2013,0.0003504161191414805
ROU,Romania,2014,0.0003674881106787722
ROU,Romania,2015,0.00042151746286631873
ROU,Romania,2016,0.00044235360202218784
ROU,Romania,2017,0.0004123860512226884
ROU,Romania,2018,6.53689715281813e-05
ROU,Romania,2019,0.00011278195488721805
ROU,Romania,2020,7.313505607020964e-05
SRB,Serbia,2000,0.0
SRB,Serbia,2001,0.0
SRB,Serbia,2002,0.0
SRB,Serbia,2003,0.0
SRB,Serbia,2004,0.0
SRB,Serbia,2005,0.0
SRB,Serbia,2006,0.0
SRB,Serbia,2007,0.0
SRB,Serbia,2008,0.000351288056206089
SRB,Serbia,2009,0.00015752165922814385
SRB,Serbia,2010,0.0004788507581803671
SRB,Serbia,2011,0.005027173913043478
SRB,Serbia,2012,0.00449438202247191
SRB,Serbia,2013,0.0025653923541247483
SRB,Serbia,2014,0.0009577015163607342
SRB,Serbia,2015,0.0009596456692913386
SRB,Serbia,2016,0.002227126805778491
SRB,Serbia,2017,0.0016823444283646889
SRB,Serbia,2018,0.0014630390143737164
SRB,Serbia,2019,0.0009764646970455684
SRB,Serbia,2020,0.002504258943781942
SVK,Slovak Republic,2000,0.0
SVK,Slovak Republic,2001,0.0
SVK,Slovak Republic,2002,0.0
SVK,Slovak Republic,2003,0.0
SVK,Slovak Republic,2004,0.0003093049231033593
SVK,Slovak Republic,2005,0.00010889292196007259
SVK,Slovak Republic,2006,0.0
SVK,Slovak Republic,2007,0.0
SVK,Slovak Republic,2008,0.0
SVK,Slovak Republic,2009,0.0
SVK,Slovak Republic,2010,0.0
SVK,Slovak Republic,2011,0.0
SVK,Slovak Republic,2012,0.0
SVK,Slovak Republic,2013,0.0
SVK,Slovak Republic,2014,0.0
SVK,Slovak Republic,2015,0.0
SVK,Slovak Republic,2016,0.0
SVK,Slovak Republic,2017,0.00016695205479452056
SVK,Slovak Republic,2018,0.0
SVK,Slovak Republic,2019,6.235709831635835e-05
SVK,Slovak Republic,2020,0.0
SVN,Slovenia,2000,0.0037437603993344427
SVN,Slovenia,2001,0.0033185840707964606
SVN,Slovenia,2002,0.0026627218934911242
SVN,Slovenia,2003,0.002938871473354232
SVN,Slovenia,2004,0.002891287586738628
SVN,Slovenia,2005,0.0031468531468531466
SVN,Slovenia,2006,0.004457498272287491
SVN,Slovenia,2007,0.004105263157894737
SVN,Slovenia,2008,0.005741626794258372
SVN,Slovenia,2009,0.008423326133909287
SVN,Slovenia,2010,0.007847976307996052
SVN,Slovenia,2011,0.0073728813559322025
SVN,Slovenia,2012,0.006464485235434956
SVN,Slovenia,2013,0.005404323458767014
SVN,Slovenia,2014,0.004846526655896607
SVN,Slovenia,2015,0.004873217115689382
SVN,Slovenia,2016,0.0037008481110254433
SVN,Slovenia,2017,0.004151493080844865
SVN,Slovenia,2018,0.00418552036199095
SVN,Slovenia,2019,0.0015612489991993596
SVN,Slovenia,2020,0.001329787234042553
SWE,Sweden,2000,0.02232151390614547
SWE,Sweden,2001,0.02034476485035932
SWE,Sweden,2002,0.020426721078779273
SWE,Sweden,2003,0.0214032214032214
SWE,Sweden,2004,0.02098893188158013
SWE,Sweden,2005,0.021152981383217914
SWE,Sweden,2006,0.021930464381230245
SWE,Sweden,2007,0.0220466169195942
SWE,Sweden,2008,0.021748567459628408
SWE,Sweden,2009,0.021731025299600533
SWE,Sweden,2010,0.02173995631114066
SWE,Sweden,2011,0.02117755856966708
SWE,Sweden,2012,0.021732229905906356
SWE,Sweden,2013,0.019273934951901054
SWE,Sweden,2014,0.01864770748694138
SWE,Sweden,2015,0.01551665340456974
SWE,Sweden,2016,0.01658178029864568
SWE,Sweden,2017,0.017110586648685096
SWE,Sweden,2018,0.018488727767078286
SWE,Sweden,2019,0.01628284138825819
SWE,Sweden,2020,0.015182552114712615
UKR,Ukraine,2000,0.0
UKR,Ukraine,2001,0.0
UKR,Ukraine,2002,0.0
UKR,Ukraine,2003,0.0
UKR,Ukraine,2004,0.0
UKR,Ukraine,2005,0.0022268519341139673
UKR,Ukraine,2006,0.002912394084328612
UKR,Ukraine,2007,0.0019322782480677217
UKR,Ukraine,2008,0.0017648116592312239
UKR,Ukraine,2009,0.001600277760242409
UKR,Ukraine,2010,0.0016379534066636057
UKR,Ukraine,2011,0.0014322904158541384
UKR,Ukraine,2012,0.0012203905655592186
UKR,Ukraine,2013,0.0010044234542854289
UKR,Ukraine,2014,0.0009266589661393102
UKR,Ukraine,2015,0.0009658878100780777
UKR,Ukraine,2016,0.0005756356505274546
UKR,Ukraine,2017,0.0007366546196544985
UKR,Ukraine,2018,0.0010078959591267994
UKR,Ukraine,2019,0.0009338130700359801
UKR,Ukraine,2020,0.0
URY,Uruguay,2000,0.0
URY,Uruguay,2001,0.0
URY,Uruguay,2002,0.0
URY,Uruguay,2003,0.0
URY,Uruguay,2004,0.0
URY,Uruguay,2005,0.0
URY,Uruguay,2006,0.0
URY,Uruguay,2007,0.0
URY,Uruguay,2008,0.0
URY,Uruguay,2009,0.0
URY,Uruguay,2010,0.0
URY,Uruguay,2011,0.0
URY,Uruguay,2012,0.0
URY,Uruguay,2013,0.0
URY,Uruguay,2014,0.0
URY,Uruguay,2015,0.0
URY,Uruguay,2016,0.0
URY,Uruguay,2017,0.0
URY,Uruguay,2018,0.0
URY,Uruguay,2019,0.0
URY,Uruguay,2020,0.0
USA,United States,2000,0.004631954908198002
USA,United States,2001,0.005768436984039625
USA,United States,2002,0.005344439918988132
USA,United States,2003,0.0052201528333719275
USA,United States,2004,0.00634916604026573
USA,United States,2005,0.007592372846679488
USA,United States,2006,0.00815894501553462
USA,United States,2007,0.007792323766319587
USA,United States,2008,0.005404898440430891
USA,United States,2009,0.006804071741898966
USA,United States,2010,0.0059768853215499285
USA,United States,2011,0.007597573454173366
USA,United States,2012,0.008992733144933387
USA,United States,2013,0.0071605081042258835
USA,United States,2014,0.008734195878948726
USA,United States,2015,0.01001486309164744
USA,United States,2016,0.004293985528687092
USA,United States,2017,0.0037686154646550045
USA,United States,2018,0.004217462486638614
USA,United States,2019,0.0013180969263397802
USA,United States,2020,0.0013349423878767953
UZB,Uzbekistan,2000,0.0
UZB,Uzbekistan,2001,0.0
UZB,Uzbekistan,2002,0.0
UZB,Uzbekistan,2003,0.0
UZB,Uzbekistan,2004,0.0
UZB,Uzbekistan,2005,0.0
UZB,Uzbekistan,2006,0.0
UZB,Uzbekistan,2007,0.0
UZB,Uzbekistan,2008,0.0
UZB,Uzbekistan,2009,0.0
UZB,Uzbekistan,2010,0.0
UZB,Uzbekistan,2011,0.0
UZB,Uzbekistan,2012,0.0
UZB,Uzbekistan,2013,0.0
UZB,Uzbekistan,2014,0.010645161290322582
UZB,Uzbekistan,2015,0.0025763358778625955
UZB,Uzbekistan,2016,0.00200381679389313
UZB,Uzbekistan,2017,0.0019852941176470586
UZB,Uzbekistan,2018,0.0
UZB,Uzbekistan,2019,0.0
UZB,Uzbekistan,2020,0.0
XKX,Kosovo,2000,0.11564245810055866
XKX,Kosovo,2001,0.11615044247787612
XKX,Kosovo,2002,0.11615044247787612
XKX,Kosovo,2003,0.11485355648535567
XKX,Kosovo,2004,0.11639004149377594
XKX,Kosovo,2005,0.1150602409638554
XKX,Kosovo,2006,0.11660156249999999
XKX,Kosovo,2007,0.0670550847457627
XKX,Kosovo,2008,0.07516853932584268
XKX,Kosovo,2009,0.08693181818181818
XKX,Kosovo,2010,0.07108559498956157
XKX,Kosovo,2011,0.06710526315789474
XKX,Kosovo,2012,0.04224137931034483
XKX,Kosovo,2013,0.04670454545454546
XKX,Kosovo,2014,0.04764267990074442
XKX,Kosovo,2015,0.05395927601809954
XKX,Kosovo,2016,0.0528117359413203
XKX,Kosovo,2017,0.05702179176755448
XKX,Kosovo,2018,0.06895522388059702
XKX,Kosovo,2019,0.06606648199445984
XKX,Kosovo,2020,0.06092544987146529
ZAF,South Africa,2000,0.0
ZAF,South Africa,2001,0.0
ZAF,South Africa,2002,0.0
ZAF,South Africa,2003,0.0
ZAF,South Africa,2004,0.0
ZAF,South Africa,2005,0.0
ZAF,South Africa,2006,0.0
ZAF,South Africa,2007,0.0
ZAF,South Africa,2008,0.0
ZAF,South Africa,2009,0.0
ZAF,South Africa,2010,0.0
ZAF,South Africa,2011,0.0
ZAF,South Africa,2012,0.0
ZAF,South Africa,2013,0.0
ZAF,South Africa,2014,0.0
ZAF,South Africa,2015,0.0
ZAF,South Africa,2016,0.0
ZAF,South Africa,2017,0.00015665167095115678
ZAF,South Africa,2018,0.00015338629749075746
ZAF,South Africa,2019,0.00019247594050743658
ZAF,South Africa,2020,0.0
