Year,Nation,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_diesel
2022,russian federation,RUS,0.0077134159763607435
2023,russian federation,RUS,0.0077134159763607435
2024,russian federation,RUS,0.0077134159763607435
2025,russian federation,RUS,0.0077134159763607435
2026,russian federation,RUS,0.0077134159763607435
2027,russian federation,RUS,0.0077134159763607435
2028,russian federation,RUS,0.0077134159763607435
2029,russian federation,RUS,0.0077134159763607435
2030,russian federation,RUS,0.0077134159763607435
2031,russian federation,RUS,0.0077134159763607435
2032,russian federation,RUS,0.0077134159763607435
2033,russian federation,RUS,0.0077134159763607435
2034,russian federation,RUS,0.0077134159763607435
2035,russian federation,RUS,0.0077134159763607435
2036,russian federation,RUS,0.0077134159763607435
2037,russian federation,RUS,0.0077134159763607435
2038,russian federation,RUS,0.0077134159763607435
2039,russian federation,RUS,0.0077134159763607435
2040,russian federation,RUS,0.0077134159763607435
2041,russian federation,RUS,0.0077134159763607435
2042,russian federation,RUS,0.0077134159763607435
2043,russian federation,RUS,0.0077134159763607435
2044,russian federation,RUS,0.0077134159763607435
2045,russian federation,RUS,0.0077134159763607435
2046,russian federation,RUS,0.0077134159763607435
2047,russian federation,RUS,0.0077134159763607435
2048,russian federation,RUS,0.0077134159763607435
2049,russian federation,RUS,0.0077134159763607435
2050,russian federation,RUS,0.0077134159763607435
2017,saudi arabia,SAU,0.1493786881129829
2018,saudi arabia,SAU,0.1493786881129829
2019,saudi arabia,SAU,0.1493786881129829
2020,saudi arabia,SAU,0.1493786881129829
2021,saudi arabia,SAU,0.1493786881129829
2022,saudi arabia,SAU,0.1493786881129829
2023,saudi arabia,SAU,0.1493786881129829
2024,saudi arabia,SAU,0.1493786881129829
2025,saudi arabia,SAU,0.1493786881129829
2026,saudi arabia,SAU,0.1493786881129829
2027,saudi arabia,SAU,0.1493786881129829
2028,saudi arabia,SAU,0.1493786881129829
2029,saudi arabia,SAU,0.1493786881129829
2030,saudi arabia,SAU,0.1493786881129829
2031,saudi arabia,SAU,0.1493786881129829
2032,saudi arabia,SAU,0.1493786881129829
2033,saudi arabia,SAU,0.1493786881129829
2034,saudi arabia,SAU,0.1493786881129829
2035,saudi arabia,SAU,0.1493786881129829
2036,saudi arabia,SAU,0.1493786881129829
2037,saudi arabia,SAU,0.1493786881129829
2038,saudi arabia,SAU,0.1493786881129829
2039,saudi arabia,SAU,0.1493786881129829
2040,saudi arabia,SAU,0.1493786881129829
2041,saudi arabia,SAU,0.1493786881129829
2042,saudi arabia,SAU,0.1493786881129829
2043,saudi arabia,SAU,0.1493786881129829
2044,saudi arabia,SAU,0.1493786881129829
2045,saudi arabia,SAU,0.1493786881129829
2046,saudi arabia,SAU,0.1493786881129829
2047,saudi arabia,SAU,0.1493786881129829
2048,saudi arabia,SAU,0.1493786881129829
2049,saudi arabia,SAU,0.1493786881129829
2050,saudi arabia,SAU,0.1493786881129829
2017,senegal,SEN,0.5366323331840573
2018,senegal,SEN,0.5366323331840573
2019,senegal,SEN,0.5366323331840573
2020,senegal,SEN,0.5366323331840573
2021,senegal,SEN,0.5366323331840573
2022,senegal,SEN,0.5366323331840573
2023,senegal,SEN,0.5366323331840573
2024,senegal,SEN,0.5366323331840573
2025,senegal,SEN,0.5366323331840573
2026,senegal,SEN,0.5366323331840573
2027,senegal,SEN,0.5366323331840573
2028,senegal,SEN,0.5366323331840573
2029,senegal,SEN,0.5366323331840573
2030,senegal,SEN,0.5366323331840573
2031,senegal,SEN,0.5366323331840573
2032,senegal,SEN,0.5366323331840573
2033,senegal,SEN,0.5366323331840573
2034,senegal,SEN,0.5366323331840573
2035,senegal,SEN,0.5366323331840573
2036,senegal,SEN,0.5366323331840573
2037,senegal,SEN,0.5366323331840573
2038,senegal,SEN,0.5366323331840573
2039,senegal,SEN,0.5366323331840573
2040,senegal,SEN,0.5366323331840573
2041,senegal,SEN,0.5366323331840573
2042,senegal,SEN,0.5366323331840573
2043,senegal,SEN,0.5366323331840573
2044,senegal,SEN,0.5366323331840573
2045,senegal,SEN,0.5366323331840573
2046,senegal,SEN,0.5366323331840573
2047,senegal,SEN,0.5366323331840573
2048,senegal,SEN,0.5366323331840573
2049,senegal,SEN,0.5366323331840573
2050,senegal,SEN,0.5366323331840573
2017,singapore,SGP,0.5268711944861042
2018,singapore,SGP,0.5268711944861042
2019,singapore,SGP,0.5268711944861042
2020,singapore,SGP,0.5268711944861042
2021,singapore,SGP,0.5268711944861042
2022,singapore,SGP,0.5268711944861042
2023,singapore,SGP,0.5268711944861042
2024,singapore,SGP,0.5268711944861042
2025,singapore,SGP,0.5268711944861042
2026,singapore,SGP,0.5268711944861042
2027,singapore,SGP,0.5268711944861042
2028,singapore,SGP,0.5268711944861042
2029,singapore,SGP,0.5268711944861042
2030,singapore,SGP,0.5268711944861042
2031,singapore,SGP,0.5268711944861042
2032,singapore,SGP,0.5268711944861042
2033,singapore,SGP,0.5268711944861042
2034,singapore,SGP,0.5268711944861042
2035,singapore,SGP,0.5268711944861042
2036,singapore,SGP,0.5268711944861042
2037,singapore,SGP,0.5268711944861042
2038,singapore,SGP,0.5268711944861042
2039,singapore,SGP,0.5268711944861042
2040,singapore,SGP,0.5268711944861042
2041,singapore,SGP,0.5268711944861042
2042,singapore,SGP,0.5268711944861042
2043,singapore,SGP,0.5268711944861042
2044,singapore,SGP,0.5268711944861042
2045,singapore,SGP,0.5268711944861042
2046,singapore,SGP,0.5268711944861042
2047,singapore,SGP,0.5268711944861042
2048,singapore,SGP,0.5268711944861042
2049,singapore,SGP,0.5268711944861042
2050,singapore,SGP,0.5268711944861042
2018,slovak republic,SVK,0.1965799252484057
2019,slovak republic,SVK,0.1965799252484057
2020,slovak republic,SVK,0.1965799252484057
2021,slovak republic,SVK,0.1965799252484057
2022,slovak republic,SVK,0.1965799252484057
2023,slovak republic,SVK,0.1965799252484057
2024,slovak republic,SVK,0.1965799252484057
2025,slovak republic,SVK,0.1965799252484057
2026,slovak republic,SVK,0.1965799252484057
2027,slovak republic,SVK,0.1965799252484057
2028,slovak republic,SVK,0.1965799252484057
2029,slovak republic,SVK,0.1965799252484057
2030,slovak republic,SVK,0.1965799252484057
2031,slovak republic,SVK,0.1965799252484057
2032,slovak republic,SVK,0.1965799252484057
2033,slovak republic,SVK,0.1965799252484057
2034,slovak republic,SVK,0.1965799252484057
2035,slovak republic,SVK,0.1965799252484057
2036,slovak republic,SVK,0.1965799252484057
2037,slovak republic,SVK,0.1965799252484057
2038,slovak republic,SVK,0.1965799252484057
2039,slovak republic,SVK,0.1965799252484057
2040,slovak republic,SVK,0.1965799252484057
2041,slovak republic,SVK,0.1965799252484057
2042,slovak republic,SVK,0.1965799252484057
2043,slovak republic,SVK,0.1965799252484057
2044,slovak republic,SVK,0.1965799252484057
2045,slovak republic,SVK,0.1965799252484057
2046,slovak republic,SVK,0.1965799252484057
2047,slovak republic,SVK,0.1965799252484057
2048,slovak republic,SVK,0.1965799252484057
2049,slovak republic,SVK,0.1965799252484057
2050,slovak republic,SVK,0.1965799252484057
2018,slovenia,SVN,0.5084721572483131
2019,slovenia,SVN,0.5084721572483131
2020,slovenia,SVN,0.5084721572483131
2021,slovenia,SVN,0.5084721572483131
2022,slovenia,SVN,0.5084721572483131
2023,slovenia,SVN,0.5084721572483131
2024,slovenia,SVN,0.5084721572483131
2025,slovenia,SVN,0.5084721572483131
2026,slovenia,SVN,0.5084721572483131
2027,slovenia,SVN,0.5084721572483131
2028,slovenia,SVN,0.5084721572483131
2029,slovenia,SVN,0.5084721572483131
2030,slovenia,SVN,0.5084721572483131
2031,slovenia,SVN,0.5084721572483131
2032,slovenia,SVN,0.5084721572483131
2033,slovenia,SVN,0.5084721572483131
2034,slovenia,SVN,0.5084721572483131
2035,slovenia,SVN,0.5084721572483131
2036,slovenia,SVN,0.5084721572483131
2037,slovenia,SVN,0.5084721572483131
2038,slovenia,SVN,0.5084721572483131
2039,slovenia,SVN,0.5084721572483131
2040,slovenia,SVN,0.5084721572483131
2041,slovenia,SVN,0.5084721572483131
2042,slovenia,SVN,0.5084721572483131
2043,slovenia,SVN,0.5084721572483131
2044,slovenia,SVN,0.5084721572483131
2045,slovenia,SVN,0.5084721572483131
2046,slovenia,SVN,0.5084721572483131
2047,slovenia,SVN,0.5084721572483131
2048,slovenia,SVN,0.5084721572483131
2049,slovenia,SVN,0.5084721572483131
2050,slovenia,SVN,0.5084721572483131
2017,south africa,ZAF,0.24125348413540004
2018,south africa,ZAF,0.24125348413540004
2019,south africa,ZAF,0.24125348413540004
2020,south africa,ZAF,0.24125348413540004
2021,south africa,ZAF,0.24125348413540004
2022,south africa,ZAF,0.24125348413540004
2023,south africa,ZAF,0.24125348413540004
2024,south africa,ZAF,0.24125348413540004
2025,south africa,ZAF,0.24125348413540004
2026,south africa,ZAF,0.24125348413540004
2027,south africa,ZAF,0.24125348413540004
2028,south africa,ZAF,0.24125348413540004
2029,south africa,ZAF,0.24125348413540004
2030,south africa,ZAF,0.24125348413540004
2031,south africa,ZAF,0.24125348413540004
2032,south africa,ZAF,0.24125348413540004
2033,south africa,ZAF,0.24125348413540004
2034,south africa,ZAF,0.24125348413540004
2035,south africa,ZAF,0.24125348413540004
2036,south africa,ZAF,0.24125348413540004
2037,south africa,ZAF,0.24125348413540004
2038,south africa,ZAF,0.24125348413540004
2039,south africa,ZAF,0.24125348413540004
2040,south africa,ZAF,0.24125348413540004
2041,south africa,ZAF,0.24125348413540004
2042,south africa,ZAF,0.24125348413540004
2043,south africa,ZAF,0.24125348413540004
2044,south africa,ZAF,0.24125348413540004
2045,south africa,ZAF,0.24125348413540004
2046,south africa,ZAF,0.24125348413540004
2047,south africa,ZAF,0.24125348413540004
2048,south africa,ZAF,0.24125348413540004
2049,south africa,ZAF,0.24125348413540004
2050,south africa,ZAF,0.24125348413540004
2018,spain,ESP,0.22073424355977977
2019,spain,ESP,0.22073424355977977
2020,spain,ESP,0.22073424355977977
2021,spain,ESP,0.22073424355977977
2022,spain,ESP,0.22073424355977977
2023,spain,ESP,0.22073424355977977
2024,spain,ESP,0.22073424355977977
2025,spain,ESP,0.22073424355977977
2026,spain,ESP,0.22073424355977977
2027,spain,ESP,0.22073424355977977
2028,spain,ESP,0.22073424355977977
2029,spain,ESP,0.22073424355977977
2030,spain,ESP,0.22073424355977977
2031,spain,ESP,0.22073424355977977
2032,spain,ESP,0.22073424355977977
2033,spain,ESP,0.22073424355977977
2034,spain,ESP,0.22073424355977977
2035,spain,ESP,0.22073424355977977
2036,spain,ESP,0.22073424355977977
2037,spain,ESP,0.22073424355977977
2038,spain,ESP,0.22073424355977977
2039,spain,ESP,0.22073424355977977
2040,spain,ESP,0.22073424355977977
2041,spain,ESP,0.22073424355977977
2042,spain,ESP,0.22073424355977977
2043,spain,ESP,0.22073424355977977
2044,spain,ESP,0.22073424355977977
2045,spain,ESP,0.22073424355977977
2046,spain,ESP,0.22073424355977977
2047,spain,ESP,0.22073424355977977
2048,spain,ESP,0.22073424355977977
2049,spain,ESP,0.22073424355977977
2050,spain,ESP,0.22073424355977977
2017,sri lanka,LKA,0.4207568605488439
2018,sri lanka,LKA,0.4207568605488439
2019,sri lanka,LKA,0.4207568605488439
2020,sri lanka,LKA,0.4207568605488439
2021,sri lanka,LKA,0.4207568605488439
2022,sri lanka,LKA,0.4207568605488439
2023,sri lanka,LKA,0.4207568605488439
2024,sri lanka,LKA,0.4207568605488439
2025,sri lanka,LKA,0.4207568605488439
2026,sri lanka,LKA,0.4207568605488439
2027,sri lanka,LKA,0.4207568605488439
2028,sri lanka,LKA,0.4207568605488439
2029,sri lanka,LKA,0.4207568605488439
2030,sri lanka,LKA,0.4207568605488439
2031,sri lanka,LKA,0.4207568605488439
2032,sri lanka,LKA,0.4207568605488439
2033,sri lanka,LKA,0.4207568605488439
2034,sri lanka,LKA,0.4207568605488439
2035,sri lanka,LKA,0.4207568605488439
2036,sri lanka,LKA,0.4207568605488439
2037,sri lanka,LKA,0.4207568605488439
2038,sri lanka,LKA,0.4207568605488439
2039,sri lanka,LKA,0.4207568605488439
2040,sri lanka,LKA,0.4207568605488439
2041,sri lanka,LKA,0.4207568605488439
2042,sri lanka,LKA,0.4207568605488439
2043,sri lanka,LKA,0.4207568605488439
2044,sri lanka,LKA,0.4207568605488439
2045,sri lanka,LKA,0.4207568605488439
2046,sri lanka,LKA,0.4207568605488439
2047,sri lanka,LKA,0.4207568605488439
2048,sri lanka,LKA,0.4207568605488439
2049,sri lanka,LKA,0.4207568605488439
2050,sri lanka,LKA,0.4207568605488439
2017,sudan,SDN,0.29616147833213385
2018,sudan,SDN,0.29616147833213385
2019,sudan,SDN,0.29616147833213385
2020,sudan,SDN,0.29616147833213385
2021,sudan,SDN,0.29616147833213385
2022,sudan,SDN,0.29616147833213385
2023,sudan,SDN,0.29616147833213385
2024,sudan,SDN,0.29616147833213385
2025,sudan,SDN,0.29616147833213385
2026,sudan,SDN,0.29616147833213385
2027,sudan,SDN,0.29616147833213385
2028,sudan,SDN,0.29616147833213385
2029,sudan,SDN,0.29616147833213385
2030,sudan,SDN,0.29616147833213385
2031,sudan,SDN,0.29616147833213385
2032,sudan,SDN,0.29616147833213385
2033,sudan,SDN,0.29616147833213385
2034,sudan,SDN,0.29616147833213385
2035,sudan,SDN,0.29616147833213385
2036,sudan,SDN,0.29616147833213385
2037,sudan,SDN,0.29616147833213385
2038,sudan,SDN,0.29616147833213385
2039,sudan,SDN,0.29616147833213385
2040,sudan,SDN,0.29616147833213385
2041,sudan,SDN,0.29616147833213385
2042,sudan,SDN,0.29616147833213385
2043,sudan,SDN,0.29616147833213385
2044,sudan,SDN,0.29616147833213385
2045,sudan,SDN,0.29616147833213385
2046,sudan,SDN,0.29616147833213385
2047,sudan,SDN,0.29616147833213385
2048,sudan,SDN,0.29616147833213385
2049,sudan,SDN,0.29616147833213385
2050,sudan,SDN,0.29616147833213385
2017,suriname,SUR,0.3003240657032782
2018,suriname,SUR,0.3003240657032782
2019,suriname,SUR,0.3003240657032782
2020,suriname,SUR,0.3003240657032782
2021,suriname,SUR,0.3003240657032782
2022,suriname,SUR,0.3003240657032782
2023,suriname,SUR,0.3003240657032782
2024,suriname,SUR,0.3003240657032782
2025,suriname,SUR,0.3003240657032782
2026,suriname,SUR,0.3003240657032782
2027,suriname,SUR,0.3003240657032782
2028,suriname,SUR,0.3003240657032782
2029,suriname,SUR,0.3003240657032782
2030,suriname,SUR,0.3003240657032782
2031,suriname,SUR,0.3003240657032782
2032,suriname,SUR,0.3003240657032782
2033,suriname,SUR,0.3003240657032782
2034,suriname,SUR,0.3003240657032782
2035,suriname,SUR,0.3003240657032782
2036,suriname,SUR,0.3003240657032782
2037,suriname,SUR,0.3003240657032782
2038,suriname,SUR,0.3003240657032782
2039,suriname,SUR,0.3003240657032782
2040,suriname,SUR,0.3003240657032782
2041,suriname,SUR,0.3003240657032782
2042,suriname,SUR,0.3003240657032782
2043,suriname,SUR,0.3003240657032782
2044,suriname,SUR,0.3003240657032782
2045,suriname,SUR,0.3003240657032782
2046,suriname,SUR,0.3003240657032782
2047,suriname,SUR,0.3003240657032782
2048,suriname,SUR,0.3003240657032782
2049,suriname,SUR,0.3003240657032782
2050,suriname,SUR,0.3003240657032782
2018,sweden,SWE,0.2925777910329059
2019,sweden,SWE,0.2925777910329059
2020,sweden,SWE,0.2925777910329059
2021,sweden,SWE,0.2925777910329059
2022,sweden,SWE,0.2925777910329059
2023,sweden,SWE,0.2925777910329059
2024,sweden,SWE,0.2925777910329059
2025,sweden,SWE,0.2925777910329059
2026,sweden,SWE,0.2925777910329059
2027,sweden,SWE,0.2925777910329059
2028,sweden,SWE,0.2925777910329059
2029,sweden,SWE,0.2925777910329059
2030,sweden,SWE,0.2925777910329059
2031,sweden,SWE,0.2925777910329059
2032,sweden,SWE,0.2925777910329059
2033,sweden,SWE,0.2925777910329059
2034,sweden,SWE,0.2925777910329059
2035,sweden,SWE,0.2925777910329059
2036,sweden,SWE,0.2925777910329059
2037,sweden,SWE,0.2925777910329059
2038,sweden,SWE,0.2925777910329059
2039,sweden,SWE,0.2925777910329059
2040,sweden,SWE,0.2925777910329059
2041,sweden,SWE,0.2925777910329059
2042,sweden,SWE,0.2925777910329059
2043,sweden,SWE,0.2925777910329059
2044,sweden,SWE,0.2925777910329059
2045,sweden,SWE,0.2925777910329059
2046,sweden,SWE,0.2925777910329059
2047,sweden,SWE,0.2925777910329059
2048,sweden,SWE,0.2925777910329059
2049,sweden,SWE,0.2925777910329059
2050,sweden,SWE,0.2925777910329059
2018,switzerland,CHE,0.45366195537904447
2019,switzerland,CHE,0.45366195537904447
2020,switzerland,CHE,0.45366195537904447
2021,switzerland,CHE,0.45366195537904447
2022,switzerland,CHE,0.45366195537904447
2023,switzerland,CHE,0.45366195537904447
2024,switzerland,CHE,0.45366195537904447
2025,switzerland,CHE,0.45366195537904447
2026,switzerland,CHE,0.45366195537904447
2027,switzerland,CHE,0.45366195537904447
2028,switzerland,CHE,0.45366195537904447
2029,switzerland,CHE,0.45366195537904447
2030,switzerland,CHE,0.45366195537904447
2031,switzerland,CHE,0.45366195537904447
2032,switzerland,CHE,0.45366195537904447
2033,switzerland,CHE,0.45366195537904447
2034,switzerland,CHE,0.45366195537904447
2035,switzerland,CHE,0.45366195537904447
2036,switzerland,CHE,0.45366195537904447
2037,switzerland,CHE,0.45366195537904447
2038,switzerland,CHE,0.45366195537904447
2039,switzerland,CHE,0.45366195537904447
2040,switzerland,CHE,0.45366195537904447
2041,switzerland,CHE,0.45366195537904447
2042,switzerland,CHE,0.45366195537904447
2043,switzerland,CHE,0.45366195537904447
2044,switzerland,CHE,0.45366195537904447
2045,switzerland,CHE,0.45366195537904447
2046,switzerland,CHE,0.45366195537904447
2047,switzerland,CHE,0.45366195537904447
2048,switzerland,CHE,0.45366195537904447
2049,switzerland,CHE,0.45366195537904447
2050,switzerland,CHE,0.45366195537904447
2017,syrian arab republic,SYR,0.1892446633825944
2018,syrian arab republic,SYR,0.1892446633825944
2019,syrian arab republic,SYR,0.1892446633825944
2020,syrian arab republic,SYR,0.1892446633825944
2021,syrian arab republic,SYR,0.1892446633825944
2022,syrian arab republic,SYR,0.1892446633825944
2023,syrian arab republic,SYR,0.1892446633825944
2024,syrian arab republic,SYR,0.1892446633825944
2025,syrian arab republic,SYR,0.1892446633825944
2026,syrian arab republic,SYR,0.1892446633825944
2027,syrian arab republic,SYR,0.1892446633825944
2028,syrian arab republic,SYR,0.1892446633825944
2029,syrian arab republic,SYR,0.1892446633825944
2030,syrian arab republic,SYR,0.1892446633825944
2031,syrian arab republic,SYR,0.1892446633825944
2032,syrian arab republic,SYR,0.1892446633825944
2033,syrian arab republic,SYR,0.1892446633825944
2034,syrian arab republic,SYR,0.1892446633825944
2035,syrian arab republic,SYR,0.1892446633825944
2036,syrian arab republic,SYR,0.1892446633825944
2037,syrian arab republic,SYR,0.1892446633825944
2038,syrian arab republic,SYR,0.1892446633825944
2039,syrian arab republic,SYR,0.1892446633825944
2040,syrian arab republic,SYR,0.1892446633825944
2041,syrian arab republic,SYR,0.1892446633825944
2042,syrian arab republic,SYR,0.1892446633825944
2043,syrian arab republic,SYR,0.1892446633825944
2044,syrian arab republic,SYR,0.1892446633825944
2045,syrian arab republic,SYR,0.1892446633825944
2046,syrian arab republic,SYR,0.1892446633825944
2047,syrian arab republic,SYR,0.1892446633825944
2048,syrian arab republic,SYR,0.1892446633825944
2049,syrian arab republic,SYR,0.1892446633825944
2050,syrian arab republic,SYR,0.1892446633825944
2017,tajikistan,TJK,0.5323159310945208
2018,tajikistan,TJK,0.5323159310945208
2019,tajikistan,TJK,0.5323159310945208
2020,tajikistan,TJK,0.5323159310945208
2021,tajikistan,TJK,0.5323159310945208
2022,tajikistan,TJK,0.5323159310945208
2023,tajikistan,TJK,0.5323159310945208
2024,tajikistan,TJK,0.5323159310945208
2025,tajikistan,TJK,0.5323159310945208
2026,tajikistan,TJK,0.5323159310945208
2027,tajikistan,TJK,0.5323159310945208
2028,tajikistan,TJK,0.5323159310945208
2029,tajikistan,TJK,0.5323159310945208
2030,tajikistan,TJK,0.5323159310945208
2031,tajikistan,TJK,0.5323159310945208
2032,tajikistan,TJK,0.5323159310945208
2033,tajikistan,TJK,0.5323159310945208
2034,tajikistan,TJK,0.5323159310945208
2035,tajikistan,TJK,0.5323159310945208
2036,tajikistan,TJK,0.5323159310945208
2037,tajikistan,TJK,0.5323159310945208
2038,tajikistan,TJK,0.5323159310945208
2039,tajikistan,TJK,0.5323159310945208
2040,tajikistan,TJK,0.5323159310945208
2041,tajikistan,TJK,0.5323159310945208
2042,tajikistan,TJK,0.5323159310945208
2043,tajikistan,TJK,0.5323159310945208
2044,tajikistan,TJK,0.5323159310945208
2045,tajikistan,TJK,0.5323159310945208
2046,tajikistan,TJK,0.5323159310945208
2047,tajikistan,TJK,0.5323159310945208
2048,tajikistan,TJK,0.5323159310945208
2049,tajikistan,TJK,0.5323159310945208
2050,tajikistan,TJK,0.5323159310945208
2017,thailand,THA,0.08304452414422454
2018,thailand,THA,0.08304452414422454
2019,thailand,THA,0.08304452414422454
2020,thailand,THA,0.08304452414422454
2021,thailand,THA,0.08304452414422454
2022,thailand,THA,0.08304452414422454
2023,thailand,THA,0.08304452414422454
2024,thailand,THA,0.08304452414422454
2025,thailand,THA,0.08304452414422454
2026,thailand,THA,0.08304452414422454
2027,thailand,THA,0.08304452414422454
2028,thailand,THA,0.08304452414422454
2029,thailand,THA,0.08304452414422454
2030,thailand,THA,0.08304452414422454
2031,thailand,THA,0.08304452414422454
2032,thailand,THA,0.08304452414422454
2033,thailand,THA,0.08304452414422454
2034,thailand,THA,0.08304452414422454
2035,thailand,THA,0.08304452414422454
2036,thailand,THA,0.08304452414422454
2037,thailand,THA,0.08304452414422454
2038,thailand,THA,0.08304452414422454
2039,thailand,THA,0.08304452414422454
2040,thailand,THA,0.08304452414422454
2041,thailand,THA,0.08304452414422454
2042,thailand,THA,0.08304452414422454
2043,thailand,THA,0.08304452414422454
2044,thailand,THA,0.08304452414422454
2045,thailand,THA,0.08304452414422454
2046,thailand,THA,0.08304452414422454
2047,thailand,THA,0.08304452414422454
2048,thailand,THA,0.08304452414422454
2049,thailand,THA,0.08304452414422454
2050,thailand,THA,0.08304452414422454
2017,togo,TGO,0.5252030711027038
2018,togo,TGO,0.5252030711027038
2019,togo,TGO,0.5252030711027038
2020,togo,TGO,0.5252030711027038
2021,togo,TGO,0.5252030711027038
2022,togo,TGO,0.5252030711027038
2023,togo,TGO,0.5252030711027038
2024,togo,TGO,0.5252030711027038
2025,togo,TGO,0.5252030711027038
2026,togo,TGO,0.5252030711027038
2027,togo,TGO,0.5252030711027038
2028,togo,TGO,0.5252030711027038
2029,togo,TGO,0.5252030711027038
2030,togo,TGO,0.5252030711027038
2031,togo,TGO,0.5252030711027038
2032,togo,TGO,0.5252030711027038
2033,togo,TGO,0.5252030711027038
2034,togo,TGO,0.5252030711027038
2035,togo,TGO,0.5252030711027038
2036,togo,TGO,0.5252030711027038
2037,togo,TGO,0.5252030711027038
2038,togo,TGO,0.5252030711027038
2039,togo,TGO,0.5252030711027038
2040,togo,TGO,0.5252030711027038
2041,togo,TGO,0.5252030711027038
2042,togo,TGO,0.5252030711027038
2043,togo,TGO,0.5252030711027038
2044,togo,TGO,0.5252030711027038
2045,togo,TGO,0.5252030711027038
2046,togo,TGO,0.5252030711027038
2047,togo,TGO,0.5252030711027038
2048,togo,TGO,0.5252030711027038
2049,togo,TGO,0.5252030711027038
2050,togo,TGO,0.5252030711027038
2017,trinidad_and_tobago,TTO,0.0
2018,trinidad_and_tobago,TTO,0.0
2019,trinidad_and_tobago,TTO,0.0
2020,trinidad_and_tobago,TTO,0.0
2021,trinidad_and_tobago,TTO,0.0
2022,trinidad_and_tobago,TTO,0.0
2023,trinidad_and_tobago,TTO,0.0
2024,trinidad_and_tobago,TTO,0.0
2025,trinidad_and_tobago,TTO,0.0
2026,trinidad_and_tobago,TTO,0.0
2027,trinidad_and_tobago,TTO,0.0
2028,trinidad_and_tobago,TTO,0.0
2029,trinidad_and_tobago,TTO,0.0
2030,trinidad_and_tobago,TTO,0.0
2031,trinidad_and_tobago,TTO,0.0
2032,trinidad_and_tobago,TTO,0.0
2033,trinidad_and_tobago,TTO,0.0
2034,trinidad_and_tobago,TTO,0.0
2035,trinidad_and_tobago,TTO,0.0
2036,trinidad_and_tobago,TTO,0.0
2037,trinidad_and_tobago,TTO,0.0
2038,trinidad_and_tobago,TTO,0.0
2039,trinidad_and_tobago,TTO,0.0
2040,trinidad_and_tobago,TTO,0.0
2041,trinidad_and_tobago,TTO,0.0
2042,trinidad_and_tobago,TTO,0.0
2043,trinidad_and_tobago,TTO,0.0
2044,trinidad_and_tobago,TTO,0.0
2045,trinidad_and_tobago,TTO,0.0
2046,trinidad_and_tobago,TTO,0.0
2047,trinidad_and_tobago,TTO,0.0
2048,trinidad_and_tobago,TTO,0.0
2049,trinidad_and_tobago,TTO,0.0
2050,trinidad_and_tobago,TTO,0.0
2017,tunisia,TUN,0.44869654854846475
2018,tunisia,TUN,0.44869654854846475
2019,tunisia,TUN,0.44869654854846475
2020,tunisia,TUN,0.44869654854846475
2021,tunisia,TUN,0.44869654854846475
2022,tunisia,TUN,0.44869654854846475
2023,tunisia,TUN,0.44869654854846475
2024,tunisia,TUN,0.44869654854846475
2025,tunisia,TUN,0.44869654854846475
2026,tunisia,TUN,0.44869654854846475
2027,tunisia,TUN,0.44869654854846475
2028,tunisia,TUN,0.44869654854846475
2029,tunisia,TUN,0.44869654854846475
2030,tunisia,TUN,0.44869654854846475
2031,tunisia,TUN,0.44869654854846475
2032,tunisia,TUN,0.44869654854846475
2033,tunisia,TUN,0.44869654854846475
2034,tunisia,TUN,0.44869654854846475
2035,tunisia,TUN,0.44869654854846475
2036,tunisia,TUN,0.44869654854846475
2037,tunisia,TUN,0.44869654854846475
2038,tunisia,TUN,0.44869654854846475
2039,tunisia,TUN,0.44869654854846475
2040,tunisia,TUN,0.44869654854846475
2041,tunisia,TUN,0.44869654854846475
2042,tunisia,TUN,0.44869654854846475
2043,tunisia,TUN,0.44869654854846475
2044,tunisia,TUN,0.44869654854846475
2045,tunisia,TUN,0.44869654854846475
2046,tunisia,TUN,0.44869654854846475
2047,tunisia,TUN,0.44869654854846475
2048,tunisia,TUN,0.44869654854846475
2049,tunisia,TUN,0.44869654854846475
2050,tunisia,TUN,0.44869654854846475
2018,turkey,TUR,0.35904494539003007
2019,turkey,TUR,0.35904494539003007
2020,turkey,TUR,0.35904494539003007
2021,turkey,TUR,0.35904494539003007
2022,turkey,TUR,0.35904494539003007
2023,turkey,TUR,0.35904494539003007
2024,turkey,TUR,0.35904494539003007
2025,turkey,TUR,0.35904494539003007
2026,turkey,TUR,0.35904494539003007
2027,turkey,TUR,0.35904494539003007
2028,turkey,TUR,0.35904494539003007
2029,turkey,TUR,0.35904494539003007
2030,turkey,TUR,0.35904494539003007
2031,turkey,TUR,0.35904494539003007
2032,turkey,TUR,0.35904494539003007
2033,turkey,TUR,0.35904494539003007
2034,turkey,TUR,0.35904494539003007
2035,turkey,TUR,0.35904494539003007
2036,turkey,TUR,0.35904494539003007
2037,turkey,TUR,0.35904494539003007
2038,turkey,TUR,0.35904494539003007
2039,turkey,TUR,0.35904494539003007
2040,turkey,TUR,0.35904494539003007
2041,turkey,TUR,0.35904494539003007
2042,turkey,TUR,0.35904494539003007
2043,turkey,TUR,0.35904494539003007
2044,turkey,TUR,0.35904494539003007
2045,turkey,TUR,0.35904494539003007
2046,turkey,TUR,0.35904494539003007
2047,turkey,TUR,0.35904494539003007
2048,turkey,TUR,0.35904494539003007
2049,turkey,TUR,0.35904494539003007
