Year,iso_code3,frac_agrc_fibers_cl2_dry
2040,GBR,0.0003751062110127
2041,GBR,0.0003751062110127
2042,GBR,0.0003751062110127
2043,GBR,0.0003751062110127
2044,GBR,0.0003751062110127
2045,GBR,0.0003751062110127
2046,GBR,0.0003751062110127
2047,GBR,0.0003751062110127
2048,GBR,0.0003751062110127
2049,GBR,0.0003751062110127
2050,GBR,0.0003751062110127
2021,GEO,0.0589858540297221
2022,GEO,0.0589858540297221
2023,GEO,0.0589858540297221
2024,GEO,0.0589858540297221
2025,GEO,0.0589858540297221
2026,GEO,0.0589858540297221
2027,GEO,0.0589858540297221
2028,GEO,0.0589858540297221
2029,GEO,0.0589858540297221
2030,GEO,0.0589858540297221
2031,GEO,0.0589858540297221
2032,GEO,0.0589858540297221
2033,GEO,0.0589858540297221
2034,GEO,0.0589858540297221
2035,GEO,0.0589858540297221
2036,GEO,0.0589858540297221
2037,GEO,0.0589858540297221
2038,GEO,0.0589858540297221
2039,GEO,0.0589858540297221
2040,GEO,0.0589858540297221
2041,GEO,0.0589858540297221
2042,GEO,0.0589858540297221
2043,GEO,0.0589858540297221
2044,GEO,0.0589858540297221
2045,GEO,0.0589858540297221
2046,GEO,0.0589858540297221
2047,GEO,0.0589858540297221
2048,GEO,0.0589858540297221
2049,GEO,0.0589858540297221
2050,GEO,0.0589858540297221
2021,GHA,0.0
2022,GHA,0.0
2023,GHA,0.0
2024,GHA,0.0
2025,GHA,0.0
2026,GHA,0.0
2027,GHA,0.0
2028,GHA,0.0
2029,GHA,0.0
2030,GHA,0.0
2031,GHA,0.0
2032,GHA,0.0
2033,GHA,0.0
2034,GHA,0.0
2035,GHA,0.0
2036,GHA,0.0
2037,GHA,0.0
2038,GHA,0.0
2039,GHA,0.0
2040,GHA,0.0
2041,GHA,0.0
2042,GHA,0.0
2043,GHA,0.0
2044,GHA,0.0
2045,GHA,0.0
2046,GHA,0.0
2047,GHA,0.0
2048,GHA,0.0
2049,GHA,0.0
2050,GHA,0.0
2021,GIB,1.0
2022,GIB,1.0
2023,GIB,1.0
2024,GIB,1.0
2025,GIB,1.0
2026,GIB,1.0
2027,GIB,1.0
2028,GIB,1.0
2029,GIB,1.0
2030,GIB,1.0
2031,GIB,1.0
2032,GIB,1.0
2033,GIB,1.0
2034,GIB,1.0
2035,GIB,1.0
2036,GIB,1.0
2037,GIB,1.0
2038,GIB,1.0
2039,GIB,1.0
2040,GIB,1.0
2041,GIB,1.0
2042,GIB,1.0
2043,GIB,1.0
2044,GIB,1.0
2045,GIB,1.0
2046,GIB,1.0
2047,GIB,1.0
2048,GIB,1.0
2049,GIB,1.0
2050,GIB,1.0
2021,GIN,3.446790176647996e-05
2022,GIN,3.446790176647996e-05
2023,GIN,3.446790176647996e-05
2024,GIN,3.446790176647996e-05
2025,GIN,3.446790176647996e-05
2026,GIN,3.446790176647996e-05
2027,GIN,3.446790176647996e-05
2028,GIN,3.446790176647996e-05
2029,GIN,3.446790176647996e-05
2030,GIN,3.446790176647996e-05
2031,GIN,3.446790176647996e-05
2032,GIN,3.446790176647996e-05
2033,GIN,3.446790176647996e-05
2034,GIN,3.446790176647996e-05
2035,GIN,3.446790176647996e-05
2036,GIN,3.446790176647996e-05
2037,GIN,3.446790176647996e-05
2038,GIN,3.446790176647996e-05
2039,GIN,3.446790176647996e-05
2040,GIN,3.446790176647996e-05
2041,GIN,3.446790176647996e-05
2042,GIN,3.446790176647996e-05
2043,GIN,3.446790176647996e-05
2044,GIN,3.446790176647996e-05
2045,GIN,3.446790176647996e-05
2046,GIN,3.446790176647996e-05
2047,GIN,3.446790176647996e-05
2048,GIN,3.446790176647996e-05
2049,GIN,3.446790176647996e-05
2050,GIN,3.446790176647996e-05
2021,GMB,0.0119512389451039
2022,GMB,0.0119512389451039
2023,GMB,0.0119512389451039
2024,GMB,0.0119512389451039
2025,GMB,0.0119512389451039
2026,GMB,0.0119512389451039
2027,GMB,0.0119512389451039
2028,GMB,0.0119512389451039
2029,GMB,0.0119512389451039
2030,GMB,0.0119512389451039
2031,GMB,0.0119512389451039
2032,GMB,0.0119512389451039
2033,GMB,0.0119512389451039
2034,GMB,0.0119512389451039
2035,GMB,0.0119512389451039
2036,GMB,0.0119512389451039
2037,GMB,0.0119512389451039
2038,GMB,0.0119512389451039
2039,GMB,0.0119512389451039
2040,GMB,0.0119512389451039
2041,GMB,0.0119512389451039
2042,GMB,0.0119512389451039
2043,GMB,0.0119512389451039
2044,GMB,0.0119512389451039
2045,GMB,0.0119512389451039
2046,GMB,0.0119512389451039
2047,GMB,0.0119512389451039
2048,GMB,0.0119512389451039
2049,GMB,0.0119512389451039
2050,GMB,0.0119512389451039
2021,GNB,0.0
2022,GNB,0.0
2023,GNB,0.0
2024,GNB,0.0
2025,GNB,0.0
2026,GNB,0.0
2027,GNB,0.0
2028,GNB,0.0
2029,GNB,0.0
2030,GNB,0.0
2031,GNB,0.0
2032,GNB,0.0
2033,GNB,0.0
2034,GNB,0.0
2035,GNB,0.0
2036,GNB,0.0
2037,GNB,0.0
2038,GNB,0.0
2039,GNB,0.0
2040,GNB,0.0
2041,GNB,0.0
2042,GNB,0.0
2043,GNB,0.0
2044,GNB,0.0
2045,GNB,0.0
2046,GNB,0.0
2047,GNB,0.0
2048,GNB,0.0
2049,GNB,0.0
2050,GNB,0.0
2021,GNQ,0.0
2022,GNQ,0.0
2023,GNQ,0.0
2024,GNQ,0.0
2025,GNQ,0.0
2026,GNQ,0.0
2027,GNQ,0.0
2028,GNQ,0.0
2029,GNQ,0.0
2030,GNQ,0.0
2031,GNQ,0.0
2032,GNQ,0.0
2033,GNQ,0.0
2034,GNQ,0.0
2035,GNQ,0.0
2036,GNQ,0.0
2037,GNQ,0.0
2038,GNQ,0.0
2039,GNQ,0.0
2040,GNQ,0.0
2041,GNQ,0.0
2042,GNQ,0.0
2043,GNQ,0.0
2044,GNQ,0.0
2045,GNQ,0.0
2046,GNQ,0.0
2047,GNQ,0.0
2048,GNQ,0.0
2049,GNQ,0.0
2050,GNQ,0.0
2021,GRC,0.8668117054425123
2022,GRC,0.8668117054425123
2023,GRC,0.8668117054425123
2024,GRC,0.8668117054425123
2025,GRC,0.8668117054425123
2026,GRC,0.8668117054425123
2027,GRC,0.8668117054425123
2028,GRC,0.8668117054425123
2029,GRC,0.8668117054425123
2030,GRC,0.8668117054425123
2031,GRC,0.8668117054425123
2032,GRC,0.8668117054425123
2033,GRC,0.8668117054425123
2034,GRC,0.8668117054425123
2035,GRC,0.8668117054425123
2036,GRC,0.8668117054425123
2037,GRC,0.8668117054425123
2038,GRC,0.8668117054425123
2039,GRC,0.8668117054425123
2040,GRC,0.8668117054425123
2041,GRC,0.8668117054425123
2042,GRC,0.8668117054425123
2043,GRC,0.8668117054425123
2044,GRC,0.8668117054425123
2045,GRC,0.8668117054425123
2046,GRC,0.8668117054425123
2047,GRC,0.8668117054425123
2048,GRC,0.8668117054425123
2049,GRC,0.8668117054425123
2050,GRC,0.8668117054425123
2021,GRD,0.0
2022,GRD,0.0
2023,GRD,0.0
2024,GRD,0.0
2025,GRD,0.0
2026,GRD,0.0
2027,GRD,0.0
2028,GRD,0.0
2029,GRD,0.0
2030,GRD,0.0
2031,GRD,0.0
2032,GRD,0.0
2033,GRD,0.0
2034,GRD,0.0
2035,GRD,0.0
2036,GRD,0.0
2037,GRD,0.0
2038,GRD,0.0
2039,GRD,0.0
2040,GRD,0.0
2041,GRD,0.0
2042,GRD,0.0
2043,GRD,0.0
2044,GRD,0.0
2045,GRD,0.0
2046,GRD,0.0
2047,GRD,0.0
2048,GRD,0.0
2049,GRD,0.0
2050,GRD,0.0
2021,GRL,0.999820601908036
2022,GRL,0.999820601908036
2023,GRL,0.999820601908036
2024,GRL,0.999820601908036
2025,GRL,0.999820601908036
2026,GRL,0.999820601908036
2027,GRL,0.999820601908036
2028,GRL,0.999820601908036
2029,GRL,0.999820601908036
2030,GRL,0.999820601908036
2031,GRL,0.999820601908036
2032,GRL,0.999820601908036
2033,GRL,0.999820601908036
2034,GRL,0.999820601908036
2035,GRL,0.999820601908036
2036,GRL,0.999820601908036
2037,GRL,0.999820601908036
2038,GRL,0.999820601908036
2039,GRL,0.999820601908036
2040,GRL,0.999820601908036
2041,GRL,0.999820601908036
2042,GRL,0.999820601908036
2043,GRL,0.999820601908036
2044,GRL,0.999820601908036
2045,GRL,0.999820601908036
2046,GRL,0.999820601908036
2047,GRL,0.999820601908036
2048,GRL,0.999820601908036
2049,GRL,0.999820601908036
2050,GRL,0.999820601908036
2021,GTM,0.1492093290841237
2022,GTM,0.1492093290841237
2023,GTM,0.1492093290841237
2024,GTM,0.1492093290841237
2025,GTM,0.1492093290841237
2026,GTM,0.1492093290841237
2027,GTM,0.1492093290841237
2028,GTM,0.1492093290841237
2029,GTM,0.1492093290841237
2030,GTM,0.1492093290841237
2031,GTM,0.1492093290841237
2032,GTM,0.1492093290841237
2033,GTM,0.1492093290841237
2034,GTM,0.1492093290841237
2035,GTM,0.1492093290841237
2036,GTM,0.1492093290841237
2037,GTM,0.1492093290841237
2038,GTM,0.1492093290841237
2039,GTM,0.1492093290841237
2040,GTM,0.1492093290841237
2041,GTM,0.1492093290841237
2042,GTM,0.1492093290841237
2043,GTM,0.1492093290841237
2044,GTM,0.1492093290841237
2045,GTM,0.1492093290841237
2046,GTM,0.1492093290841237
2047,GTM,0.1492093290841237
2048,GTM,0.1492093290841237
2049,GTM,0.1492093290841237
2050,GTM,0.1492093290841237
2021,GUM,0.0
2022,GUM,0.0
2023,GUM,0.0
2024,GUM,0.0
2025,GUM,0.0
2026,GUM,0.0
2027,GUM,0.0
2028,GUM,0.0
2029,GUM,0.0
2030,GUM,0.0
2031,GUM,0.0
2032,GUM,0.0
2033,GUM,0.0
2034,GUM,0.0
2035,GUM,0.0
2036,GUM,0.0
2037,GUM,0.0
2038,GUM,0.0
2039,GUM,0.0
2040,GUM,0.0
2041,GUM,0.0
2042,GUM,0.0
2043,GUM,0.0
2044,GUM,0.0
2045,GUM,0.0
2046,GUM,0.0
2047,GUM,0.0
2048,GUM,0.0
2049,GUM,0.0
2050,GUM,0.0
2021,GUY,0.0
2022,GUY,0.0
2023,GUY,0.0
2024,GUY,0.0
2025,GUY,0.0
2026,GUY,0.0
2027,GUY,0.0
2028,GUY,0.0
2029,GUY,0.0
2030,GUY,0.0
2031,GUY,0.0
2032,GUY,0.0
2033,GUY,0.0
2034,GUY,0.0
2035,GUY,0.0
2036,GUY,0.0
2037,GUY,0.0
2038,GUY,0.0
2039,GUY,0.0
2040,GUY,0.0
2041,GUY,0.0
2042,GUY,0.0
2043,GUY,0.0
2044,GUY,0.0
2045,GUY,0.0
2046,GUY,0.0
2047,GUY,0.0
2048,GUY,0.0
2049,GUY,0.0
2050,GUY,0.0
2021,HKG,1.0
2022,HKG,1.0
2023,HKG,1.0
2024,HKG,1.0
2025,HKG,1.0
2026,HKG,1.0
2027,HKG,1.0
2028,HKG,1.0
2029,HKG,1.0
2030,HKG,1.0
2031,HKG,1.0
2032,HKG,1.0
2033,HKG,1.0
2034,HKG,1.0
2035,HKG,1.0
2036,HKG,1.0
2037,HKG,1.0
2038,HKG,1.0
2039,HKG,1.0
2040,HKG,1.0
2041,HKG,1.0
2042,HKG,1.0
2043,HKG,1.0
2044,HKG,1.0
2045,HKG,1.0
2046,HKG,1.0
2047,HKG,1.0
2048,HKG,1.0
2049,HKG,1.0
2050,HKG,1.0
2021,HND,0.0681715808983702
2022,HND,0.0681715808983702
2023,HND,0.0681715808983702
2024,HND,0.0681715808983702
2025,HND,0.0681715808983702
2026,HND,0.0681715808983702
2027,HND,0.0681715808983702
2028,HND,0.0681715808983702
2029,HND,0.0681715808983702
2030,HND,0.0681715808983702
2031,HND,0.0681715808983702
2032,HND,0.0681715808983702
2033,HND,0.0681715808983702
2034,HND,0.0681715808983702
2035,HND,0.0681715808983702
2036,HND,0.0681715808983702
2037,HND,0.0681715808983702
2038,HND,0.0681715808983702
2039,HND,0.0681715808983702
2040,HND,0.0681715808983702
2041,HND,0.0681715808983702
2042,HND,0.0681715808983702
2043,HND,0.0681715808983702
2044,HND,0.0681715808983702
2045,HND,0.0681715808983702
2046,HND,0.0681715808983702
2047,HND,0.0681715808983702
2048,HND,0.0681715808983702
2049,HND,0.0681715808983702
2050,HND,0.0681715808983702
2021,HRV,0.0199993377702725
2022,HRV,0.0199993377702725
2023,HRV,0.0199993377702725
2024,HRV,0.0199993377702725
2025,HRV,0.0199993377702725
2026,HRV,0.0199993377702725
2027,HRV,0.0199993377702725
2028,HRV,0.0199993377702725
2029,HRV,0.0199993377702725
2030,HRV,0.0199993377702725
2031,HRV,0.0199993377702725
2032,HRV,0.0199993377702725
2033,HRV,0.0199993377702725
2034,HRV,0.0199993377702725
2035,HRV,0.0199993377702725
2036,HRV,0.0199993377702725
2037,HRV,0.0199993377702725
2038,HRV,0.0199993377702725
2039,HRV,0.0199993377702725
2040,HRV,0.0199993377702725
2041,HRV,0.0199993377702725
2042,HRV,0.0199993377702725
2043,HRV,0.0199993377702725
2044,HRV,0.0199993377702725
2045,HRV,0.0199993377702725
2046,HRV,0.0199993377702725
2047,HRV,0.0199993377702725
2048,HRV,0.0199993377702725
2049,HRV,0.0199993377702725
2050,HRV,0.0199993377702725
2021,HTI,0.0605932586982105
2022,HTI,0.0605932586982105
2023,HTI,0.0605932586982105
2024,HTI,0.0605932586982105
2025,HTI,0.0605932586982105
2026,HTI,0.0605932586982105
2027,HTI,0.0605932586982105
2028,HTI,0.0605932586982105
2029,HTI,0.0605932586982105
2030,HTI,0.0605932586982105
2031,HTI,0.0605932586982105
2032,HTI,0.0605932586982105
2033,HTI,0.0605932586982105
2034,HTI,0.0605932586982105
2035,HTI,0.0605932586982105
2036,HTI,0.0605932586982105
2037,HTI,0.0605932586982105
2038,HTI,0.0605932586982105
2039,HTI,0.0605932586982105
2040,HTI,0.0605932586982105
2041,HTI,0.0605932586982105
2042,HTI,0.0605932586982105
2043,HTI,0.0605932586982105
2044,HTI,0.0605932586982105
2045,HTI,0.0605932586982105
2046,HTI,0.0605932586982105
2047,HTI,0.0605932586982105
2048,HTI,0.0605932586982105
2049,HTI,0.0605932586982105
2050,HTI,0.0605932586982105
2021,HUN,0.0
2022,HUN,0.0
2023,HUN,0.0
2024,HUN,0.0
2025,HUN,0.0
2026,HUN,0.0
2027,HUN,0.0
2028,HUN,0.0
2029,HUN,0.0
2030,HUN,0.0
2031,HUN,0.0
2032,HUN,0.0
2033,HUN,0.0
2034,HUN,0.0
2035,HUN,0.0
2036,HUN,0.0
2037,HUN,0.0
2038,HUN,0.0
2039,HUN,0.0
2040,HUN,0.0
2041,HUN,0.0
2042,HUN,0.0
2043,HUN,0.0
2044,HUN,0.0
2045,HUN,0.0
2046,HUN,0.0
2047,HUN,0.0
2048,HUN,0.0
2049,HUN,0.0
2050,HUN,0.0
2021,IDN,0.0034962632349923
2022,IDN,0.0034962632349923
2023,IDN,0.0034962632349923
2024,IDN,0.0034962632349923
2025,IDN,0.0034962632349923
2026,IDN,0.0034962632349923
2027,IDN,0.0034962632349923
2028,IDN,0.0034962632349923
2029,IDN,0.0034962632349923
2030,IDN,0.0034962632349923
2031,IDN,0.0034962632349923
2032,IDN,0.0034962632349923
2033,IDN,0.0034962632349923
2034,IDN,0.0034962632349923
2035,IDN,0.0034962632349923
2036,IDN,0.0034962632349923
2037,IDN,0.0034962632349923
2038,IDN,0.0034962632349923
2039,IDN,0.0034962632349923
2040,IDN,0.0034962632349923
2041,IDN,0.0034962632349923
2042,IDN,0.0034962632349923
2043,IDN,0.0034962632349923
2044,IDN,0.0034962632349923
2045,IDN,0.0034962632349923
2046,IDN,0.0034962632349923
2047,IDN,0.0034962632349923
2048,IDN,0.0034962632349923
2049,IDN,0.0034962632349923
2050,IDN,0.0034962632349923
2021,IMN,0.0
2022,IMN,0.0
2023,IMN,0.0
2024,IMN,0.0
2025,IMN,0.0
2026,IMN,0.0
2027,IMN,0.0
2028,IMN,0.0
2029,IMN,0.0
2030,IMN,0.0
2031,IMN,0.0
2032,IMN,0.0
2033,IMN,0.0
2034,IMN,0.0
2035,IMN,0.0
2036,IMN,0.0
2037,IMN,0.0
2038,IMN,0.0
2039,IMN,0.0
2040,IMN,0.0
2041,IMN,0.0
2042,IMN,0.0
2043,IMN,0.0
2044,IMN,0.0
2045,IMN,0.0
2046,IMN,0.0
2047,IMN,0.0
2048,IMN,0.0
2049,IMN,0.0
2050,IMN,0.0
2021,IND,0.5828216225814714
2022,IND,0.5828216225814714
2023,IND,0.5828216225814714
2024,IND,0.5828216225814714
2025,IND,0.5828216225814714
2026,IND,0.5828216225814714
2027,IND,0.5828216225814714
2028,IND,0.5828216225814714
2029,IND,0.5828216225814714
2030,IND,0.5828216225814714
2031,IND,0.5828216225814714
2032,IND,0.5828216225814714
2033,IND,0.5828216225814714
2034,IND,0.5828216225814714
2035,IND,0.5828216225814714
2036,IND,0.5828216225814714
2037,IND,0.5828216225814714
2038,IND,0.5828216225814714
2039,IND,0.5828216225814714
2040,IND,0.5828216225814714
2041,IND,0.5828216225814714
2042,IND,0.5828216225814714
2043,IND,0.5828216225814714
2044,IND,0.5828216225814714
2045,IND,0.5828216225814714
2046,IND,0.5828216225814714
2047,IND,0.5828216225814714
2048,IND,0.5828216225814714
2049,IND,0.5828216225814714
2050,IND,0.5828216225814714
2021,IRL,0.0
2022,IRL,0.0
2023,IRL,0.0
2024,IRL,0.0
2025,IRL,0.0
2026,IRL,0.0
2027,IRL,0.0
2028,IRL,0.0
2029,IRL,0.0
2030,IRL,0.0
2031,IRL,0.0
2032,IRL,0.0
2033,IRL,0.0
2034,IRL,0.0
2035,IRL,0.0
2036,IRL,0.0
2037,IRL,0.0
2038,IRL,0.0
2039,IRL,0.0
2040,IRL,0.0
2041,IRL,0.0
2042,IRL,0.0
2043,IRL,0.0
2044,IRL,0.0
2045,IRL,0.0
2046,IRL,0.0
2047,IRL,0.0
2048,IRL,0.0
2049,IRL,0.0
2050,IRL,0.0
2021,IRN,0.99430274863565
2022,IRN,0.99430274863565
2023,IRN,0.99430274863565
2024,IRN,0.99430274863565
2025,IRN,0.99430274863565
2026,IRN,0.99430274863565
2027,IRN,0.99430274863565
2028,IRN,0.99430274863565
2029,IRN,0.99430274863565
2030,IRN,0.99430274863565
2031,IRN,0.99430274863565
2032,IRN,0.99430274863565
2033,IRN,0.99430274863565
2034,IRN,0.99430274863565
2035,IRN,0.99430274863565
2036,IRN,0.99430274863565
2037,IRN,0.99430274863565
2038,IRN,0.99430274863565
2039,IRN,0.99430274863565
2040,IRN,0.99430274863565
2041,IRN,0.99430274863565
2042,IRN,0.99430274863565
2043,IRN,0.99430274863565
2044,IRN,0.99430274863565
2045,IRN,0.99430274863565
2046,IRN,0.99430274863565
2047,IRN,0.99430274863565
2048,IRN,0.99430274863565
2049,IRN,0.99430274863565
2050,IRN,0.99430274863565
2021,IRQ,1.0
2022,IRQ,1.0
2023,IRQ,1.0
2024,IRQ,1.0
2025,IRQ,1.0
2026,IRQ,1.0
2027,IRQ,1.0
2028,IRQ,1.0
2029,IRQ,1.0
2030,IRQ,1.0
2031,IRQ,1.0
2032,IRQ,1.0
2033,IRQ,1.0
2034,IRQ,1.0
2035,IRQ,1.0
2036,IRQ,1.0
2037,IRQ,1.0
2038,IRQ,1.0
2039,IRQ,1.0
2040,IRQ,1.0
2041,IRQ,1.0
2042,IRQ,1.0
2043,IRQ,1.0
2044,IRQ,1.0
2045,IRQ,1.0
2046,IRQ,1.0
2047,IRQ,1.0
2048,IRQ,1.0
2049,IRQ,1.0
2050,IRQ,1.0
2021,ISL,0.840868367876111
2022,ISL,0.840868367876111
2023,ISL,0.840868367876111
2024,ISL,0.840868367876111
2025,ISL,0.840868367876111
2026,ISL,0.840868367876111
2027,ISL,0.840868367876111
2028,ISL,0.840868367876111
2029,ISL,0.840868367876111
2030,ISL,0.840868367876111
2031,ISL,0.840868367876111
2032,ISL,0.840868367876111
2033,ISL,0.840868367876111
2034,ISL,0.840868367876111
2035,ISL,0.840868367876111
2036,ISL,0.840868367876111
2037,ISL,0.840868367876111
2038,ISL,0.840868367876111
2039,ISL,0.840868367876111
2040,ISL,0.840868367876111
2041,ISL,0.840868367876111
2042,ISL,0.840868367876111
2043,ISL,0.840868367876111
2044,ISL,0.840868367876111
2045,ISL,0.840868367876111
2046,ISL,0.840868367876111
2047,ISL,0.840868367876111
2048,ISL,0.840868367876111
2049,ISL,0.840868367876111
2050,ISL,0.840868367876111
2021,ISR,1.0
2022,ISR,1.0
2023,ISR,1.0
2024,ISR,1.0
2025,ISR,1.0
2026,ISR,1.0
2027,ISR,1.0
2028,ISR,1.0
2029,ISR,1.0
2030,ISR,1.0
2031,ISR,1.0
2032,ISR,1.0
2033,ISR,1.0
2034,ISR,1.0
2035,ISR,1.0
2036,ISR,1.0
2037,ISR,1.0
2038,ISR,1.0
2039,ISR,1.0
2040,ISR,1.0
2041,ISR,1.0
2042,ISR,1.0
2043,ISR,1.0
2044,ISR,1.0
2045,ISR,1.0
2046,ISR,1.0
2047,ISR,1.0
2048,ISR,1.0
2049,ISR,1.0
2050,ISR,1.0
2021,ITA,0.4310622514226114
2022,ITA,0.4310622514226114
2023,ITA,0.4310622514226114
2024,ITA,0.4310622514226114
2025,ITA,0.4310622514226114
2026,ITA,0.4310622514226114
2027,ITA,0.4310622514226114
2028,ITA,0.4310622514226114
2029,ITA,0.4310622514226114
2030,ITA,0.4310622514226114
2031,ITA,0.4310622514226114
2032,ITA,0.4310622514226114
2033,ITA,0.4310622514226114
2034,ITA,0.4310622514226114
2035,ITA,0.4310622514226114
2036,ITA,0.4310622514226114
2037,ITA,0.4310622514226114
2038,ITA,0.4310622514226114
2039,ITA,0.4310622514226114
2040,ITA,0.4310622514226114
2041,ITA,0.4310622514226114
2042,ITA,0.4310622514226114
2043,ITA,0.4310622514226114
2044,ITA,0.4310622514226114
2045,ITA,0.4310622514226114
2046,ITA,0.4310622514226114
2047,ITA,0.4310622514226114
2048,ITA,0.4310622514226114
2049,ITA,0.4310622514226114
2050,ITA,0.4310622514226114
2021,JAM,0.0
2022,JAM,0.0
2023,JAM,0.0
2024,JAM,0.0
2025,JAM,0.0
2026,JAM,0.0
2027,JAM,0.0
2028,JAM,0.0
2029,JAM,0.0
2030,JAM,0.0
2031,JAM,0.0
2032,JAM,0.0
2033,JAM,0.0
2034,JAM,0.0
2035,JAM,0.0
2036,JAM,0.0
2037,JAM,0.0
2038,JAM,0.0
2039,JAM,0.0
2040,JAM,0.0
2041,JAM,0.0
2042,JAM,0.0
2043,JAM,0.0
2044,JAM,0.0
2045,JAM,0.0
2046,JAM,0.0
2047,JAM,0.0
2048,JAM,0.0
2049,JAM,0.0
2050,JAM,0.0
2021,JOR,1.0
2022,JOR,1.0
2023,JOR,1.0
2024,JOR,1.0
2025,JOR,1.0
2026,JOR,1.0
2027,JOR,1.0
2028,JOR,1.0
2029,JOR,1.0
2030,JOR,1.0
2031,JOR,1.0
2032,JOR,1.0
2033,JOR,1.0
2034,JOR,1.0
2035,JOR,1.0
2036,JOR,1.0
2037,JOR,1.0
2038,JOR,1.0
2039,JOR,1.0
2040,JOR,1.0
2041,JOR,1.0
2042,JOR,1.0
2043,JOR,1.0
2044,JOR,1.0
2045,JOR,1.0
2046,JOR,1.0
2047,JOR,1.0
2048,JOR,1.0
2049,JOR,1.0
2050,JOR,1.0
2021,JPN,1.8243447865699037e-05
2022,JPN,1.8243447865699037e-05
2023,JPN,1.8243447865699037e-05
2024,JPN,1.8243447865699037e-05
2025,JPN,1.8243447865699037e-05
2026,JPN,1.8243447865699037e-05
2027,JPN,1.8243447865699037e-05
2028,JPN,1.8243447865699037e-05
2029,JPN,1.8243447865699037e-05
2030,JPN,1.8243447865699037e-05
2031,JPN,1.8243447865699037e-05
2032,JPN,1.8243447865699037e-05
2033,JPN,1.8243447865699037e-05
2034,JPN,1.8243447865699037e-05
2035,JPN,1.8243447865699037e-05
2036,JPN,1.8243447865699037e-05
2037,JPN,1.8243447865699037e-05
2038,JPN,1.8243447865699037e-05
2039,JPN,1.8243447865699037e-05
2040,JPN,1.8243447865699037e-05
2041,JPN,1.8243447865699037e-05
2042,JPN,1.8243447865699037e-05
2043,JPN,1.8243447865699037e-05
2044,JPN,1.8243447865699037e-05
2045,JPN,1.8243447865699037e-05
2046,JPN,1.8243447865699037e-05
2047,JPN,1.8243447865699037e-05
2048,JPN,1.8243447865699037e-05
2049,JPN,1.8243447865699037e-05
2050,JPN,1.8243447865699037e-05
2021,KAZ,0.5582321315202927
2022,KAZ,0.5582321315202927
2023,KAZ,0.5582321315202927
2024,KAZ,0.5582321315202927
2025,KAZ,0.5582321315202927
2026,KAZ,0.5582321315202927
2027,KAZ,0.5582321315202927
2028,KAZ,0.5582321315202927
2029,KAZ,0.5582321315202927
2030,KAZ,0.5582321315202927
2031,KAZ,0.5582321315202927
2032,KAZ,0.5582321315202927
2033,KAZ,0.5582321315202927
2034,KAZ,0.5582321315202927
2035,KAZ,0.5582321315202927
2036,KAZ,0.5582321315202927
2037,KAZ,0.5582321315202927
2038,KAZ,0.5582321315202927
2039,KAZ,0.5582321315202927
2040,KAZ,0.5582321315202927
2041,KAZ,0.5582321315202927
2042,KAZ,0.5582321315202927
2043,KAZ,0.5582321315202927
2044,KAZ,0.5582321315202927
2045,KAZ,0.5582321315202927
2046,KAZ,0.5582321315202927
2047,KAZ,0.5582321315202927
2048,KAZ,0.5582321315202927
2049,KAZ,0.5582321315202927
2050,KAZ,0.5582321315202927
2021,KEN,0.720376942020435
2022,KEN,0.720376942020435
2023,KEN,0.720376942020435
2024,KEN,0.720376942020435
2025,KEN,0.720376942020435
2026,KEN,0.720376942020435
2027,KEN,0.720376942020435
2028,KEN,0.720376942020435
2029,KEN,0.720376942020435
2030,KEN,0.720376942020435
2031,KEN,0.720376942020435
2032,KEN,0.720376942020435
2033,KEN,0.720376942020435
2034,KEN,0.720376942020435
2035,KEN,0.720376942020435
2036,KEN,0.720376942020435
2037,KEN,0.720376942020435
2038,KEN,0.720376942020435
2039,KEN,0.720376942020435
2040,KEN,0.720376942020435
2041,KEN,0.720376942020435
2042,KEN,0.720376942020435
2043,KEN,0.720376942020435
2044,KEN,0.720376942020435
2045,KEN,0.720376942020435
2046,KEN,0.720376942020435
2047,KEN,0.720376942020435
2048,KEN,0.720376942020435
2049,KEN,0.720376942020435
2050,KEN,0.720376942020435
2021,KGZ,0.7218923032088852
2022,KGZ,0.7218923032088852
2023,KGZ,0.7218923032088852
2024,KGZ,0.7218923032088852
2025,KGZ,0.7218923032088852
2026,KGZ,0.7218923032088852
2027,KGZ,0.7218923032088852
2028,KGZ,0.7218923032088852
2029,KGZ,0.7218923032088852
2030,KGZ,0.7218923032088852
2031,KGZ,0.7218923032088852
2032,KGZ,0.7218923032088852
2033,KGZ,0.7218923032088852
2034,KGZ,0.7218923032088852
2035,KGZ,0.7218923032088852
2036,KGZ,0.7218923032088852
2037,KGZ,0.7218923032088852
2038,KGZ,0.7218923032088852
2039,KGZ,0.7218923032088852
2040,KGZ,0.7218923032088852
2041,KGZ,0.7218923032088852
2042,KGZ,0.7218923032088852
2043,KGZ,0.7218923032088852
2044,KGZ,0.7218923032088852
2045,KGZ,0.7218923032088852
2046,KGZ,0.7218923032088852
2047,KGZ,0.7218923032088852
2048,KGZ,0.7218923032088852
2049,KGZ,0.7218923032088852
2050,KGZ,0.7218923032088852
2021,KHM,0.0001290162053569
2022,KHM,0.0001290162053569
2023,KHM,0.0001290162053569
2024,KHM,0.0001290162053569
2025,KHM,0.0001290162053569
2026,KHM,0.0001290162053569
2027,KHM,0.0001290162053569
