iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_natural_gas
BRA,Brazil,2032,0.0423930112362976
BRA,Brazil,2033,0.0423930112362976
BRA,Brazil,2034,0.0423930112362976
BRA,Brazil,2035,0.0423930112362976
BRA,Brazil,2036,0.0423930112362976
BRA,Brazil,2037,0.0423930112362976
BRA,Brazil,2038,0.0423930112362976
BRA,Brazil,2039,0.0423930112362976
BRA,Brazil,2040,0.0423930112362976
BRA,Brazil,2041,0.0423930112362976
BRA,Brazil,2042,0.0423930112362976
BRA,Brazil,2043,0.0423930112362976
BRA,Brazil,2044,0.0423930112362976
BRA,Brazil,2045,0.0423930112362976
BRA,Brazil,2046,0.0423930112362976
BRA,Brazil,2047,0.0423930112362976
BRA,Brazil,2048,0.0423930112362976
BRA,Brazil,2049,0.0423930112362976
BRA,Brazil,2050,0.0423930112362976
BRB,Barbados,2021,0.0016278521691204
BRB,Barbados,2022,0.0016299493633285
BRB,Barbados,2023,0.0016320078531884
BRB,Barbados,2024,0.0016340287003541
BRB,Barbados,2025,0.0016360129280034
BRB,Barbados,2026,0.0016441587633123
BRB,Barbados,2027,0.0016522321026889
BRB,Barbados,2028,0.0016602339096394
BRB,Barbados,2029,0.0016681651306719
BRB,Barbados,2030,0.0016760266956686
BRB,Barbados,2031,0.001682671785598
BRB,Barbados,2032,0.0016892620066523
BRB,Barbados,2033,0.0016957980356202
BRB,Barbados,2034,0.0017022805382056
BRB,Barbados,2035,0.0017087101692534
BRB,Barbados,2036,0.0017129517418869
BRB,Barbados,2037,0.0017171596481506
BRB,Barbados,2038,0.0017213342872872
BRB,Barbados,2039,0.0017254760522512
BRB,Barbados,2040,0.0017295853298329
BRB,Barbados,2041,0.0017311013843007
BRB,Barbados,2042,0.0017326051140503
BRB,Barbados,2043,0.0017340966687634
BRB,Barbados,2044,0.0017355761957076
BRB,Barbados,2045,0.001737043839785
BRB,Barbados,2046,0.0017374746209923
BRB,Barbados,2047,0.0017379023057008
BRB,Barbados,2048,0.0017383269271779
BRB,Barbados,2049,0.0017387485182161
BRB,Barbados,2050,0.0017391671111416
BRN,Brunei Darussalam,2021,0.0035301162389133
BRN,Brunei Darussalam,2022,0.0035140389044111
BRN,Brunei Darussalam,2023,0.0034985651363518
BRN,Brunei Darussalam,2024,0.0034836615728241
BRN,Brunei Darussalam,2025,0.0034692972661901
BRN,Brunei Darussalam,2026,0.0034243418434164
BRN,Brunei Darussalam,2027,0.0033816947008658
BRN,Brunei Darussalam,2028,0.0033411825071102
BRN,Brunei Darussalam,2029,0.0033026488611557
BRN,Brunei Darussalam,2030,0.003265952274582
BRN,Brunei Darussalam,2031,0.0032270763133067
BRN,Brunei Darussalam,2032,0.0031900396129096
BRN,Brunei Darussalam,2033,0.0031547146637684
BRN,Brunei Darussalam,2034,0.0031209854764465
BRN,Brunei Darussalam,2035,0.003088746309404
BRN,Brunei Darussalam,2036,0.0030553138938871
BRN,Brunei Darussalam,2037,0.0030233348821776
BRN,Brunei Darussalam,2038,0.0029927165150305
BRN,Brunei Darussalam,2039,0.0029633737622232
BRN,Brunei Darussalam,2040,0.0029352285339713
BRN,Brunei Darussalam,2041,0.0029060747517316
BRN,Brunei Darussalam,2042,0.0028780912584851
BRN,Brunei Darussalam,2043,0.0028512089742508
BRN,Brunei Darussalam,2044,0.0028253641510194
BRN,Brunei Darussalam,2045,0.0028004978680532
BRN,Brunei Darussalam,2046,0.0027736101445879
BRN,Brunei Darussalam,2047,0.0027477475382612
BRN,Brunei Darussalam,2048,0.0027228525205512
BRN,Brunei Darussalam,2049,0.0026988717884807
BRN,Brunei Darussalam,2050,0.0026757558836477
BTN,Bhutan,2021,0.0095067498412894
BTN,Bhutan,2022,0.009442508747188
BTN,Bhutan,2023,0.0093810255488852
BTN,Bhutan,2024,0.009322126382063
BTN,Bhutan,2025,0.0092656516960421
BTN,Bhutan,2026,0.0090876762227416
BTN,Bhutan,2027,0.0089214404115006
BTN,Bhutan,2028,0.0087658197870508
BTN,Bhutan,2029,0.008619829040244
BTN,Bhutan,2030,0.0084826011450151
BTN,Bhutan,2031,0.0083267127004176
BTN,Bhutan,2032,0.0081807156898207
BTN,Bhutan,2033,0.0080436976161625
BTN,Bhutan,2034,0.0079148548726103
BTN,Bhutan,2035,0.0077934769704594
BTN,Bhutan,2036,0.007653098295855
BTN,Bhutan,2037,0.0075214278173124
BTN,Bhutan,2038,0.0073976796104281
BTN,Bhutan,2039,0.0072811595628245
BTN,Bhutan,2040,0.0071712523476884
BTN,Bhutan,2041,0.007047882433617
BTN,Bhutan,2042,0.0069318727050161
BTN,Bhutan,2043,0.0068225835830514
BTN,Bhutan,2044,0.0067194475062567
BTN,Bhutan,2045,0.0066219590715124
BTN,Bhutan,2046,0.0065174308266088
BTN,Bhutan,2047,0.0064187266593164
BTN,Bhutan,2048,0.0063253730059188
BTN,Bhutan,2049,0.0062369462893568
BTN,Bhutan,2050,0.0061530664934161
BWA,Botswana,2021,0.0219657156268931
BWA,Botswana,2022,0.0216721867000793
BWA,Botswana,2023,0.0213885058842871
BWA,Botswana,2024,0.0211141857394683
BWA,Botswana,2025,0.0208487704717652
BWA,Botswana,2026,0.0205938287130657
BWA,Botswana,2027,0.0203468534036707
BWA,Botswana,2028,0.020107476883146
BWA,Botswana,2029,0.0198753537722045
BWA,Botswana,2030,0.0196501593100296
BWA,Botswana,2031,0.0194382572487732
BWA,Botswana,2032,0.0192323770557334
BWA,Botswana,2033,0.0190322656315333
BWA,Botswana,2034,0.0188376838645309
BWA,Botswana,2035,0.0186484056776844
BWA,Botswana,2036,0.0184462516556004
BWA,Botswana,2037,0.0182498594821292
BWA,Botswana,2038,0.0180589862798979
BWA,Botswana,2039,0.0178734026329651
BWA,Botswana,2040,0.0176928916669458
BWA,Botswana,2041,0.0175044187874068
BWA,Botswana,2042,0.0173212485896946
BWA,Botswana,2043,0.0171431603919314
BWA,Botswana,2044,0.0169699455901897
BWA,Botswana,2045,0.0168014068433604
BWA,Botswana,2046,0.0166261444219166
BWA,Botswana,2047,0.0164557442480242
BWA,Botswana,2048,0.0162900067523806
BWA,Botswana,2049,0.0161287431399473
BWA,Botswana,2050,0.0159717746725366
CAF,Central African Republic,2021,0.0273458538928085
CAF,Central African Republic,2022,0.0272877016980269
CAF,Central African Republic,2023,0.0272304620651974
CAF,Central African Republic,2024,0.027174113680782
CAF,Central African Republic,2025,0.0271186358898392
CAF,Central African Republic,2026,0.0270240299322005
CAF,Central African Republic,2027,0.0269311637037712
CAF,Central African Republic,2028,0.0268399896533861
CAF,Central African Republic,2029,0.026750461947158
CAF,Central African Republic,2030,0.026662536391648
CAF,Central African Republic,2031,0.0265616263191831
CAF,Central African Republic,2032,0.0264626006688854
CAF,Central African Republic,2033,0.0263654071437402
CAF,Central African Republic,2034,0.0262699953641442
CAF,Central African Republic,2035,0.0261763167808286
CAF,Central African Republic,2036,0.0260503891911101
CAF,Central African Republic,2037,0.0259270272168306
CAF,Central African Republic,2038,0.0258061532418982
CAF,Central African Republic,2039,0.0256876927497322
CAF,Central African Republic,2040,0.0255715741700727
CAF,Central African Republic,2041,0.0254125808034433
CAF,Central African Republic,2042,0.0252571651575909
CAF,Central African Republic,2043,0.0251052078155298
CAF,Central African Republic,2044,0.0249565946163207
CAF,Central African Republic,2045,0.0248112163690431
CAF,Central African Republic,2046,0.0246122008187685
CAF,Central African Republic,2047,0.0244182171064676
CAF,Central African Republic,2048,0.0242290767797353
CAF,Central African Republic,2049,0.0240446006806933
CAF,Central African Republic,2050,0.0238646183799586
CAN,Canada,2021,0.0021269862679691
CAN,Canada,2022,0.0021269862679691
CAN,Canada,2023,0.0021269862679691
CAN,Canada,2024,0.0021269862679691
CAN,Canada,2025,0.0021269862679691
CAN,Canada,2026,0.0021269862679691
CAN,Canada,2027,0.0021269862679691
CAN,Canada,2028,0.0021269862679691
CAN,Canada,2029,0.0021269862679691
CAN,Canada,2030,0.0021269862679691
CAN,Canada,2031,0.0021269862679691
CAN,Canada,2032,0.0021269862679691
CAN,Canada,2033,0.0021269862679691
CAN,Canada,2034,0.0021269862679691
CAN,Canada,2035,0.0021269862679691
CAN,Canada,2036,0.0021269862679691
CAN,Canada,2037,0.0021269862679691
CAN,Canada,2038,0.0021269862679691
CAN,Canada,2039,0.0021269862679691
CAN,Canada,2040,0.0021269862679691
CAN,Canada,2041,0.0021269862679691
CAN,Canada,2042,0.0021269862679691
CAN,Canada,2043,0.0021269862679691
CAN,Canada,2044,0.0021269862679691
CAN,Canada,2045,0.0021269862679691
CAN,Canada,2046,0.0021269862679691
CAN,Canada,2047,0.0021269862679691
CAN,Canada,2048,0.0021269862679691
CAN,Canada,2049,0.0021269862679691
CAN,Canada,2050,0.0021269862679691
CHE,Switzerland,2021,0.0016456972978712
CHE,Switzerland,2022,0.0016456972978712
CHE,Switzerland,2023,0.0016456972978712
CHE,Switzerland,2024,0.0016456972978712
CHE,Switzerland,2025,0.0016456972978712
CHE,Switzerland,2026,0.0016456972978712
CHE,Switzerland,2027,0.0016456972978712
CHE,Switzerland,2028,0.0016456972978712
CHE,Switzerland,2029,0.0016456972978712
CHE,Switzerland,2030,0.0016456972978712
CHE,Switzerland,2031,0.0016456972978712
CHE,Switzerland,2032,0.0016456972978712
CHE,Switzerland,2033,0.0016456972978712
CHE,Switzerland,2034,0.0016456972978712
CHE,Switzerland,2035,0.0016456972978712
CHE,Switzerland,2036,0.0016456972978712
CHE,Switzerland,2037,0.0016456972978712
CHE,Switzerland,2038,0.0016456972978712
CHE,Switzerland,2039,0.0016456972978712
CHE,Switzerland,2040,0.0016456972978712
CHE,Switzerland,2041,0.0016456972978712
CHE,Switzerland,2042,0.0016456972978712
CHE,Switzerland,2043,0.0016456972978712
CHE,Switzerland,2044,0.0016456972978712
CHE,Switzerland,2045,0.0016456972978712
CHE,Switzerland,2046,0.0016456972978712
CHE,Switzerland,2047,0.0016456972978712
CHE,Switzerland,2048,0.0016456972978712
CHE,Switzerland,2049,0.0016456972978712
CHE,Switzerland,2050,0.0016456972978712
CHL,Chile,2021,0.0008818601369822
CHL,Chile,2022,0.0008818601369822
CHL,Chile,2023,0.0008818601369822
CHL,Chile,2024,0.0008818601369822
CHL,Chile,2025,0.0008818601369822
CHL,Chile,2026,0.0008818601369822
CHL,Chile,2027,0.0008818601369822
CHL,Chile,2028,0.0008818601369822
CHL,Chile,2029,0.0008818601369822
CHL,Chile,2030,0.0008818601369822
CHL,Chile,2031,0.0008818601369822
CHL,Chile,2032,0.0008818601369822
CHL,Chile,2033,0.0008818601369822
CHL,Chile,2034,0.0008818601369822
CHL,Chile,2035,0.0008818601369822
CHL,Chile,2036,0.0008818601369822
CHL,Chile,2037,0.0008818601369822
CHL,Chile,2038,0.0008818601369822
CHL,Chile,2039,0.0008818601369822
CHL,Chile,2040,0.0008818601369822
CHL,Chile,2041,0.0008818601369822
CHL,Chile,2042,0.0008818601369822
CHL,Chile,2043,0.0008818601369822
CHL,Chile,2044,0.0008818601369822
CHL,Chile,2045,0.0008818601369822
CHL,Chile,2046,0.0008818601369822
CHL,Chile,2047,0.0008818601369822
CHL,Chile,2048,0.0008818601369822
CHL,Chile,2049,0.0008818601369822
CHL,Chile,2050,0.0008818601369822
CHN,China,2021,0.0067848897042303
CHN,China,2022,0.0066389373392428
CHN,China,2023,0.0065038259729588
CHN,China,2024,0.0063783909918917
CHN,China,2025,0.0062616288298464
CHN,China,2026,0.006157582809404
CHN,China,2027,0.0060598684453263
CHN,China,2028,0.0059679248405738
CHN,China,2029,0.0058812554482079
CHN,China,2030,0.0057994191003199
CHN,China,2031,0.0057426370840287
CHN,China,2032,0.0056883050604403
CHN,China,2033,0.0056362678121775
CHN,China,2034,0.0055863829622662
CHN,China,2035,0.0055385196732569
CHN,China,2036,0.0054983910654463
CHN,China,2037,0.0054596110346371
CHN,China,2038,0.0054221127230782
CHN,China,2039,0.0053858336206049
CHN,China,2040,0.0053507152169016
CHN,China,2041,0.0053197749912908
CHN,China,2042,0.0052896559913824
CHN,China,2043,0.0052603259495391
CHN,China,2044,0.0052317542667511
CHN,China,2045,0.0052039119061522
CHN,China,2046,0.0051856336846871
CHN,China,2047,0.005167688239302
CHN,China,2048,0.0051500665641203
CHN,China,2049,0.0051327599753264
CHN,China,2050,0.0051157600968971
CMR,Cameroon,2021,0.0191452310376341
CMR,Cameroon,2022,0.0192207828356106
CMR,Cameroon,2023,0.0192941726940158
CMR,Cameroon,2024,0.0193654921007896
CMR,Cameroon,2025,0.0194348274536166
CMR,Cameroon,2026,0.0193375383517936
CMR,Cameroon,2027,0.0192445697097332
CMR,Cameroon,2028,0.0191556399814624
CMR,Cameroon,2029,0.0190704915637957
CMR,Cameroon,2030,0.0189888883041868
CMR,Cameroon,2031,0.0188463596865369
CMR,Cameroon,2032,0.0187105634398402
CMR,Cameroon,2033,0.0185810335623853
CMR,Cameroon,2034,0.0184573460901878
CMR,Cameroon,2035,0.0183391144612905
CMR,Cameroon,2036,0.0181416104991725
CMR,Cameroon,2037,0.0179541762282328
CMR,Cameroon,2038,0.0177760606910509
CMR,Cameroon,2039,0.0176065857902167
CMR,Cameroon,2040,0.0174451376612324
CMR,Cameroon,2041,0.0172032869929548
CMR,Cameroon,2042,0.0169744317324121
CMR,Cameroon,2043,0.0167575518570806
CMR,Cameroon,2044,0.0165517313727884
CMR,Cameroon,2045,0.0163561453816025
CMR,Cameroon,2046,0.0160838205656251
CMR,Cameroon,2047,0.0158268946684641
CMR,Cameroon,2048,0.0155840974786332
CMR,Cameroon,2049,0.0153542947475936
CMR,Cameroon,2050,0.0151364704721004
COL,Colombia,2021,0.1252436974789915
COL,Colombia,2022,0.1252436974789915
COL,Colombia,2023,0.1252436974789915
COL,Colombia,2024,0.1252436974789915
COL,Colombia,2025,0.1252436974789915
COL,Colombia,2026,0.1252436974789915
COL,Colombia,2027,0.1252436974789915
COL,Colombia,2028,0.1252436974789915
COL,Colombia,2029,0.1252436974789915
COL,Colombia,2030,0.1252436974789915
COL,Colombia,2031,0.1252436974789915
COL,Colombia,2032,0.1252436974789915
COL,Colombia,2033,0.1252436974789915
COL,Colombia,2034,0.1252436974789915
COL,Colombia,2035,0.1252436974789915
COL,Colombia,2036,0.1252436974789915
COL,Colombia,2037,0.1252436974789915
COL,Colombia,2038,0.1252436974789915
COL,Colombia,2039,0.1252436974789915
COL,Colombia,2040,0.1252436974789915
COL,Colombia,2041,0.1252436974789915
COL,Colombia,2042,0.1252436974789915
COL,Colombia,2043,0.1252436974789915
COL,Colombia,2044,0.1252436974789915
COL,Colombia,2045,0.1252436974789915
COL,Colombia,2046,0.1252436974789915
COL,Colombia,2047,0.1252436974789915
COL,Colombia,2048,0.1252436974789915
COL,Colombia,2049,0.1252436974789915
COL,Colombia,2050,0.1252436974789915
COM,Comoros,2021,0.0044804888859096
COM,Comoros,2022,0.0045233438045907
COM,Comoros,2023,0.0045653204516997
COM,Comoros,2024,0.0046064455524175
COM,Comoros,2025,0.0046467447585082
COM,Comoros,2026,0.0046717608544346
COM,Comoros,2027,0.0046961088331325
COM,Comoros,2028,0.004719815107496
COM,Comoros,2029,0.0047429047162747
COM,Comoros,2030,0.0047654014122895
COM,Comoros,2031,0.0047811854008118
COM,Comoros,2032,0.0047965210941637
COM,Comoros,2033,0.004811427323572
COM,Comoros,2034,0.0048259218801203
COM,Comoros,2035,0.0048400215855866
COM,Comoros,2036,0.0048432912561635
COM,Comoros,2037,0.0048464629217282
COM,Comoros,2038,0.0048495409236162
COM,Comoros,2039,0.004852529350483
COM,Comoros,2040,0.0048554320564234
COM,Comoros,2041,0.0048438737643751
COM,Comoros,2042,0.004832675856437
COM,Comoros,2043,0.0048218217363382
COM,Comoros,2044,0.0048112958114485
COM,Comoros,2045,0.0048010834180402
COM,Comoros,2046,0.0047739129740012
COM,Comoros,2047,0.0047476434296385
COM,Comoros,2048,0.0047222307085239
COM,Comoros,2049,0.004697633563338
COM,Comoros,2050,0.0046738133524671
CPV,Cabo Verde,2021,0.0097513227512525
CPV,Cabo Verde,2022,0.0097176450325535
CPV,Cabo Verde,2023,0.0096849251844943
CPV,Cabo Verde,2024,0.0096531229140696
CPV,Cabo Verde,2025,0.0096222001569345
CPV,Cabo Verde,2026,0.0095894895061676
CPV,Cabo Verde,2027,0.0095576349496979
CPV,Cabo Verde,2028,0.0095266033134347
CPV,Cabo Verde,2029,0.0094963631154472
CPV,Cabo Verde,2030,0.0094668844594301
CPV,Cabo Verde,2031,0.009421704084355
CPV,Cabo Verde,2032,0.009377711046931
CPV,Cabo Verde,2033,0.0093348591494473
CPV,Cabo Verde,2034,0.0092931045601618
CPV,Cabo Verde,2035,0.0092524056637526
CPV,Cabo Verde,2036,0.0091911826537582
CPV,Cabo Verde,2037,0.0091316538637842
CPV,Cabo Verde,2038,0.0090737499275686
CPV,Cabo Verde,2039,0.0090174052146052
CPV,Cabo Verde,2040,0.008962557581996
CPV,Cabo Verde,2041,0.0088905208632405
CPV,Cabo Verde,2042,0.0088205164806745
CPV,Cabo Verde,2043,0.0087524596247053
CPV,Cabo Verde,2044,0.0086862701398188
CPV,Cabo Verde,2045,0.0086218722096491
CPV,Cabo Verde,2046,0.0085439847576043
CPV,Cabo Verde,2047,0.0084682633857238
CPV,Cabo Verde,2048,0.0083946189739485
CPV,Cabo Verde,2049,0.0083229672250221
CPV,Cabo Verde,2050,0.0082532283426083
CRI,Costa Rica,2021,0.0112481105335156
CRI,Costa Rica,2022,0.0112985873849287
CRI,Costa Rica,2023,0.0113476034804523
CRI,Costa Rica,2024,0.0113952213251601
CRI,Costa Rica,2025,0.01144149990819
CRI,Costa Rica,2026,0.0113493359288741
CRI,Costa Rica,2027,0.0112618093711533
CRI,Costa Rica,2028,0.0111785788125032
CRI,Costa Rica,2029,0.0110993355431528
CRI,Costa Rica,2030,0.0110237997398476
CRI,Costa Rica,2031,0.0109396436319187
CRI,Costa Rica,2032,0.0108594073389492
CRI,Costa Rica,2033,0.0107828232286774
CRI,Costa Rica,2034,0.0107096474907648
CRI,Costa Rica,2035,0.0106396575440085
CRI,Costa Rica,2036,0.01055317826938
CRI,Costa Rica,2037,0.0104705801626477
CRI,Costa Rica,2038,0.0103916076794494
CRI,Costa Rica,2039,0.0103160272277409
CRI,Costa Rica,2040,0.0102436248601119
CRI,Costa Rica,2041,0.0100683495499917
CRI,Costa Rica,2042,0.0099014552790756
CRI,Costa Rica,2043,0.0097423549566211
CRI,Costa Rica,2044,0.0095905150749017
CRI,Costa Rica,2045,0.0094454497325116
CRI,Costa Rica,2046,0.0092652600710052
CRI,Costa Rica,2047,0.0090933127351582
CRI,Costa Rica,2048,0.0089290548334149
CRI,Costa Rica,2049,0.0087719818429951
CRI,Costa Rica,2050,0.0086216324337755
CUB,Cuba,2021,0.0113788728467891
CUB,Cuba,2022,0.0112113751734857
CUB,Cuba,2023,0.0110481243610386
CUB,Cuba,2024,0.0108889609143136
CUB,Cuba,2025,0.0107337332260973
CUB,Cuba,2026,0.0106721177056304
CUB,Cuba,2027,0.0106108511235703
CUB,Cuba,2028,0.0105499305241465
CUB,Cuba,2029,0.0104893529848781
CUB,Cuba,2030,0.0104291156161065
CUB,Cuba,2031,0.0103609939378647
CUB,Cuba,2032,0.0102932138621717
CUB,Cuba,2033,0.0102257728259567
CUB,Cuba,2034,0.0101586682917263
CUB,Cuba,2035,0.0100918977472461
CUB,Cuba,2036,0.01000098994091
CUB,Cuba,2037,0.0099107848242266
CUB,Cuba,2038,0.0098212742811977
CUB,Cuba,2039,0.0097324503203308
CUB,Cuba,2040,0.0096443050722612
CUB,Cuba,2041,0.0095280511059689
CUB,Cuba,2042,0.009413139995158
CUB,Cuba,2043,0.0092995486063486
CUB,Cuba,2044,0.0091872543343899
CUB,Cuba,2045,0.0090762350874633
CUB,Cuba,2046,0.0089585282810454
CUB,Cuba,2047,0.0088421108263265
CUB,Cuba,2048,0.0087269616535098
CUB,Cuba,2049,0.0086130601493906
CUB,Cuba,2050,0.0085003861450556
CYP,Cyprus,2021,0.0
CYP,Cyprus,2022,0.0
CYP,Cyprus,2023,0.0
CYP,Cyprus,2024,0.0
CYP,Cyprus,2025,0.0
CYP,Cyprus,2026,0.0
CYP,Cyprus,2027,0.0
CYP,Cyprus,2028,0.0
CYP,Cyprus,2029,0.0
CYP,Cyprus,2030,0.0
CYP,Cyprus,2031,0.0
CYP,Cyprus,2032,0.0
CYP,Cyprus,2033,0.0
CYP,Cyprus,2034,0.0
CYP,Cyprus,2035,0.0
CYP,Cyprus,2036,0.0
CYP,Cyprus,2037,0.0
CYP,Cyprus,2038,0.0
CYP,Cyprus,2039,0.0
CYP,Cyprus,2040,0.0
CYP,Cyprus,2041,0.0
CYP,Cyprus,2042,0.0
CYP,Cyprus,2043,0.0
CYP,Cyprus,2044,0.0
CYP,Cyprus,2045,0.0
CYP,Cyprus,2046,0.0
CYP,Cyprus,2047,0.0
CYP,Cyprus,2048,0.0
CYP,Cyprus,2049,0.0
CYP,Cyprus,2050,0.0
DEU,Germany,2021,0.0033451435081046
DEU,Germany,2022,0.0033451435081046
DEU,Germany,2023,0.0033451435081046
DEU,Germany,2024,0.0033451435081046
DEU,Germany,2025,0.0033451435081046
DEU,Germany,2026,0.0033451435081046
DEU,Germany,2027,0.0033451435081046
DEU,Germany,2028,0.0033451435081046
DEU,Germany,2029,0.0033451435081046
DEU,Germany,2030,0.0033451435081046
DEU,Germany,2031,0.0033451435081046
DEU,Germany,2032,0.0033451435081046
DEU,Germany,2033,0.0033451435081046
DEU,Germany,2034,0.0033451435081046
DEU,Germany,2035,0.0033451435081046
DEU,Germany,2036,0.0033451435081046
DEU,Germany,2037,0.0033451435081046
DEU,Germany,2038,0.0033451435081046
DEU,Germany,2039,0.0033451435081046
DEU,Germany,2040,0.0033451435081046
DEU,Germany,2041,0.0033451435081046
DEU,Germany,2042,0.0033451435081046
DEU,Germany,2043,0.0033451435081046
DEU,Germany,2044,0.0033451435081046
DEU,Germany,2045,0.0033451435081046
DEU,Germany,2046,0.0033451435081046
DEU,Germany,2047,0.0033451435081046
DEU,Germany,2048,0.0033451435081046
DEU,Germany,2049,0.0033451435081046
DEU,Germany,2050,0.0033451435081046
DJI,Djibouti,2021,0.0181404272319001
DJI,Djibouti,2022,0.0179736000800393
DJI,Djibouti,2023,0.0178134000106365
DJI,Djibouti,2024,0.0176594398304127
DJI,Djibouti,2025,0.0175113619327034
DJI,Djibouti,2026,0.0172283120730672
DJI,Djibouti,2027,0.0169596384695769
DJI,Djibouti,2028,0.0167042729811748
DJI,Djibouti,2029,0.0164612507251833
DJI,Djibouti,2030,0.0162296978941177
DJI,Djibouti,2031,0.0159111180414152
DJI,Djibouti,2032,0.0156100951099545
DJI,Djibouti,2033,0.0153252166773029
DJI,Djibouti,2034,0.0150552178668566
DJI,Djibouti,2035,0.0147989625718463
DJI,Djibouti,2036,0.0144708653140519
DJI,Djibouti,2037,0.0141617547525181
DJI,Djibouti,2038,0.0138700291188815
DJI,Djibouti,2039,0.0135942618893502
DJI,Djibouti,2040,0.0133331784565543
DJI,Djibouti,2041,0.0130176220084962
DJI,Djibouti,2042,0.0127205946392524
DJI,Djibouti,2043,0.0124405108904865
DJI,Djibouti,2044,0.012175961169501
DJI,Djibouti,2045,0.0119256880225196
DJI,Djibouti,2046,0.0116337721041878
DJI,Djibouti,2047,0.0113588600555198
DJI,Djibouti,2048,0.011099508229373
DJI,Djibouti,2049,0.0108544319039232
DJI,Djibouti,2050,0.0106224839991074
DNK,Denmark,2021,0.0019046519681403
DNK,Denmark,2022,0.0019046519681403
DNK,Denmark,2023,0.0019046519681403
DNK,Denmark,2024,0.0019046519681403
DNK,Denmark,2025,0.0019046519681403
DNK,Denmark,2026,0.0019046519681403
DNK,Denmark,2027,0.0019046519681403
DNK,Denmark,2028,0.0019046519681403
DNK,Denmark,2029,0.0019046519681403
DNK,Denmark,2030,0.0019046519681403
DNK,Denmark,2031,0.0019046519681403
DNK,Denmark,2032,0.0019046519681403
DNK,Denmark,2033,0.0019046519681403
DNK,Denmark,2034,0.0019046519681403
DNK,Denmark,2035,0.0019046519681403
DNK,Denmark,2036,0.0019046519681403
DNK,Denmark,2037,0.0019046519681403
DNK,Denmark,2038,0.0019046519681403
DNK,Denmark,2039,0.0019046519681403
DNK,Denmark,2040,0.0019046519681403
DNK,Denmark,2041,0.0019046519681403
DNK,Denmark,2042,0.0019046519681403
DNK,Denmark,2043,0.0019046519681403
DNK,Denmark,2044,0.0019046519681403
DNK,Denmark,2045,0.0019046519681403
DNK,Denmark,2046,0.0019046519681403
DNK,Denmark,2047,0.0019046519681403
DNK,Denmark,2048,0.0019046519681403
DNK,Denmark,2049,0.0019046519681403
DNK,Denmark,2050,0.0019046519681403
DOM,Dominican Republic,2021,0.0107513863224164
DOM,Dominican Republic,2022,0.0106257614365974
DOM,Dominican Republic,2023,0.0105072718411743
DOM,Dominican Republic,2024,0.0103953264140988
DOM,Dominican Republic,2025,0.0102893975738753
DOM,Dominican Republic,2026,0.0102107562432523
DOM,Dominican Republic,2027,0.0101358035062379
DOM,Dominican Republic,2028,0.0100642857947742
DOM,Dominican Republic,2029,0.009995972261814
DOM,Dominican Republic,2030,0.0099306522921793
DOM,Dominican Republic,2031,0.0098540213331629
DOM,Dominican Republic,2032,0.009780757955768
DOM,Dominican Republic,2033,0.0097106449479242
DOM,Dominican Republic,2034,0.0096434833848788
DOM,Dominican Republic,2035,0.0095790907443334
DOM,Dominican Republic,2036,0.0094932478914101
DOM,Dominican Republic,2037,0.0094111057782371
DOM,Dominican Republic,2038,0.00933243014256
DOM,Dominican Republic,2039,0.0092570060857356
DOM,Dominican Republic,2040,0.0091846361125446
DOM,Dominican Republic,2041,0.0089813800978287
DOM,Dominican Republic,2042,0.0087881045848068
DOM,Dominican Republic,2043,0.0086040920786383
DOM,Dominican Republic,2044,0.0084286922489497
DOM,Dominican Republic,2045,0.0082613142504935
DOM,Dominican Republic,2046,0.0080915335946928
DOM,Dominican Republic,2047,0.0079294758408317
DOM,Dominican Republic,2048,0.0077746257635238
DOM,Dominican Republic,2049,0.0076265129706828
DOM,Dominican Republic,2050,0.0074847071307829
DZA,Algeria,2021,0.0197924028855037
DZA,Algeria,2022,0.0199096321732071
DZA,Algeria,2023,0.0200259417472388
DZA,Algeria,2024,0.0201413423886258
DZA,Algeria,2025,0.0202558447105487
DZA,Algeria,2026,0.0200504711644278
DZA,Algeria,2027,0.0198527286616989
DZA,Algeria,2028,0.0196621996411777
DZA,Algeria,2029,0.0194784964605425
DZA,Algeria,2030,0.0193012587638278
DZA,Algeria,2031,0.0192015670601168
DZA,Algeria,2032,0.019104491207276
DZA,Algeria,2033,0.0190099295810346
DZA,Algeria,2034,0.0189177857538825
DZA,Algeria,2035,0.0188279681670798
DZA,Algeria,2036,0.0187731357535792
DZA,Algeria,2037,0.0187194516521233
DZA,Algeria,2038,0.018666880164223
DZA,Algeria,2039,0.0186153870559289
DZA,Algeria,2040,0.0185649394834902
DZA,Algeria,2041,0.0184710208760502
DZA,Algeria,2042,0.0183793720175591
DZA,Algeria,2043,0.0182899116102016
DZA,Algeria,2044,0.0182025621929181
DZA,Algeria,2045,0.0181172499177055
DZA,Algeria,2046,0.0179613932148085
DZA,Algeria,2047,0.0178101128748878
DZA,Algeria,2048,0.0176632102532181
DZA,Algeria,2049,0.0175204980377798
DZA,Algeria,2050,0.0173817994524579
ECU,Ecuador,2021,0.0129819945751607
ECU,Ecuador,2022,0.013002743891256
ECU,Ecuador,2023,0.0130231526431859
ECU,Ecuador,2024,0.0130432291473588
ECU,Ecuador,2025,0.013062981451593
ECU,Ecuador,2026,0.0128368122957641
ECU,Ecuador,2027,0.012622122898177
