iso_code3,Nation,Year,frac_trns_fuelmix_public_natural_gas
DEU,Germany,2047,0.003345143508104612
DEU,Germany,2048,0.003345143508104612
DEU,Germany,2049,0.003345143508104612
DEU,Germany,2050,0.003345143508104612
DJI,Djibouti,2021,0.01814042723190018
DJI,Djibouti,2022,0.017973600080039343
DJI,Djibouti,2023,0.017813400010636544
DJI,Djibouti,2024,0.017659439830412727
DJI,Djibouti,2025,0.0175113619327034
DJI,Djibouti,2026,0.01722831207306723
DJI,Djibouti,2027,0.016959638469576918
DJI,Djibouti,2028,0.016704272981174818
DJI,Djibouti,2029,0.01646125072518331
DJI,Djibouti,2030,0.01622969789411777
DJI,Djibouti,2031,0.015911118041415238
DJI,Djibouti,2032,0.015610095109954505
DJI,Djibouti,2033,0.01532521667730298
DJI,Djibouti,2034,0.01505521786685661
DJI,Djibouti,2035,0.014798962571846326
DJI,Djibouti,2036,0.014470865314051977
DJI,Djibouti,2037,0.01416175475251815
DJI,Djibouti,2038,0.013870029118881546
DJI,Djibouti,2039,0.013594261889350265
DJI,Djibouti,2040,0.013333178456554346
DJI,Djibouti,2041,0.013017622008496205
DJI,Djibouti,2042,0.012720594639252495
DJI,Djibouti,2043,0.012440510890486511
DJI,Djibouti,2044,0.01217596116950108
DJI,Djibouti,2045,0.011925688022519667
DJI,Djibouti,2046,0.011633772104187817
DJI,Djibouti,2047,0.011358860055519844
DJI,Djibouti,2048,0.011099508229373034
DJI,Djibouti,2049,0.010854431903923208
DJI,Djibouti,2050,0.010622483999107401
DNK,Denmark,2021,0.001904651968140367
DNK,Denmark,2022,0.001904651968140367
DNK,Denmark,2023,0.001904651968140367
DNK,Denmark,2024,0.001904651968140367
DNK,Denmark,2025,0.001904651968140367
DNK,Denmark,2026,0.001904651968140367
DNK,Denmark,2027,0.001904651968140367
DNK,Denmark,2028,0.001904651968140367
DNK,Denmark,2029,0.001904651968140367
DNK,Denmark,2030,0.001904651968140367
DNK,Denmark,2031,0.001904651968140367
DNK,Denmark,2032,0.001904651968140367
DNK,Denmark,2033,0.001904651968140367
DNK,Denmark,2034,0.001904651968140367
DNK,Denmark,2035,0.001904651968140367
DNK,Denmark,2036,0.001904651968140367
DNK,Denmark,2037,0.001904651968140367
DNK,Denmark,2038,0.001904651968140367
DNK,Denmark,2039,0.001904651968140367
DNK,Denmark,2040,0.001904651968140367
DNK,Denmark,2041,0.001904651968140367
DNK,Denmark,2042,0.001904651968140367
DNK,Denmark,2043,0.001904651968140367
DNK,Denmark,2044,0.001904651968140367
DNK,Denmark,2045,0.001904651968140367
DNK,Denmark,2046,0.001904651968140367
DNK,Denmark,2047,0.001904651968140367
DNK,Denmark,2048,0.001904651968140367
DNK,Denmark,2049,0.001904651968140367
DNK,Denmark,2050,0.001904651968140367
DOM,Dominican Republic,2021,0.010751386322416465
DOM,Dominican Republic,2022,0.010625761436597448
DOM,Dominican Republic,2023,0.010507271841174328
DOM,Dominican Republic,2024,0.010395326414098873
DOM,Dominican Republic,2025,0.01028939757387536
DOM,Dominican Republic,2026,0.010210756243252371
DOM,Dominican Republic,2027,0.010135803506237917
DOM,Dominican Republic,2028,0.010064285794774282
DOM,Dominican Republic,2029,0.00999597226181404
DOM,Dominican Republic,2030,0.009930652292179399
DOM,Dominican Republic,2031,0.009854021333162929
DOM,Dominican Republic,2032,0.009780757955768013
DOM,Dominican Republic,2033,0.009710644947924226
DOM,Dominican Republic,2034,0.00964348338487884
DOM,Dominican Republic,2035,0.009579090744333416
DOM,Dominican Republic,2036,0.00949324789141015
DOM,Dominican Republic,2037,0.009411105778237108
DOM,Dominican Republic,2038,0.009332430142560041
DOM,Dominican Republic,2039,0.009257006085735655
DOM,Dominican Republic,2040,0.009184636112544681
DOM,Dominican Republic,2041,0.008981380097828754
DOM,Dominican Republic,2042,0.00878810458480686
DOM,Dominican Republic,2043,0.008604092078638364
DOM,Dominican Republic,2044,0.008428692248949765
DOM,Dominican Republic,2045,0.008261314250493512
DOM,Dominican Republic,2046,0.008091533594692864
DOM,Dominican Republic,2047,0.00792947584083177
DOM,Dominican Republic,2048,0.007774625763523852
DOM,Dominican Republic,2049,0.0076265129706828295
DOM,Dominican Republic,2050,0.0074847071307829515
DZA,Algeria,2021,0.019792402885503747
DZA,Algeria,2022,0.019909632173207133
DZA,Algeria,2023,0.020025941747238856
DZA,Algeria,2024,0.020141342388625867
DZA,Algeria,2025,0.020255844710548747
DZA,Algeria,2026,0.02005047116442789
DZA,Algeria,2027,0.01985272866169893
DZA,Algeria,2028,0.019662199641177724
DZA,Algeria,2029,0.01947849646054256
DZA,Algeria,2030,0.019301258763827878
DZA,Algeria,2031,0.019201567060116855
DZA,Algeria,2032,0.019104491207276066
DZA,Algeria,2033,0.019009929581034653
DZA,Algeria,2034,0.018917785753882546
DZA,Algeria,2035,0.01882796816707984
DZA,Algeria,2036,0.018773135753579216
DZA,Algeria,2037,0.01871945165212337
DZA,Algeria,2038,0.018666880164223056
DZA,Algeria,2039,0.018615387055928922
DZA,Algeria,2040,0.018564939483490254
DZA,Algeria,2041,0.018471020876050247
DZA,Algeria,2042,0.018379372017559195
DZA,Algeria,2043,0.018289911610201635
DZA,Algeria,2044,0.01820256219291811
DZA,Algeria,2045,0.01811724991770551
DZA,Algeria,2046,0.017961393214808517
DZA,Algeria,2047,0.017810112874887898
DZA,Algeria,2048,0.01766321025321819
DZA,Algeria,2049,0.0175204980377798
DZA,Algeria,2050,0.017381799452457925
ECU,Ecuador,2021,0.012981994575160723
ECU,Ecuador,2022,0.013002743891256004
ECU,Ecuador,2023,0.013023152643185916
ECU,Ecuador,2024,0.013043229147358882
ECU,Ecuador,2025,0.013062981451593084
ECU,Ecuador,2026,0.012836812295764185
ECU,Ecuador,2027,0.012622122898177036
ECU,Ecuador,2028,0.01241806086740148
ECU,Ecuador,2029,0.012223856162457976
ECU,Ecuador,2030,0.012038811382393898
ECU,Ecuador,2031,0.011831354366426896
ECU,Ecuador,2032,0.011633996573102236
ECU,Ecuador,2033,0.011446018065122328
ECU,Ecuador,2034,0.011266765745902619
ECU,Ecuador,2035,0.011095645778467559
ECU,Ecuador,2036,0.010891097453667975
ECU,Ecuador,2037,0.010696606884085667
ECU,Ecuador,2038,0.010511450051753751
ECU,Ecuador,2039,0.010334970802537148
ECU,Ecuador,2040,0.010166573076902956
ECU,Ecuador,2041,0.00997034914562624
ECU,Ecuador,2042,0.009783712187961126
ECU,Ecuador,2043,0.009605976367347595
ECU,Ecuador,2044,0.00943651974176982
ECU,Ecuador,2045,0.009274776992359008
ECU,Ecuador,2046,0.009091377167470658
ECU,Ecuador,2047,0.008916777540436169
ECU,Ecuador,2048,0.008750359552839445
ECU,Ecuador,2049,0.008591561289717251
ECU,Ecuador,2050,0.008439871140885338
ESP,Spain,2021,0.0
ESP,Spain,2022,0.0
ESP,Spain,2023,0.0
ESP,Spain,2024,0.0
ESP,Spain,2025,0.0
ESP,Spain,2026,0.0
ESP,Spain,2027,0.0
ESP,Spain,2028,0.0
ESP,Spain,2029,0.0
ESP,Spain,2030,0.0
ESP,Spain,2031,0.0
ESP,Spain,2032,0.0
ESP,Spain,2033,0.0
ESP,Spain,2034,0.0
ESP,Spain,2035,0.0
ESP,Spain,2036,0.0
ESP,Spain,2037,0.0
ESP,Spain,2038,0.0
ESP,Spain,2039,0.0
ESP,Spain,2040,0.0
ESP,Spain,2041,0.0
ESP,Spain,2042,0.0
ESP,Spain,2043,0.0
ESP,Spain,2044,0.0
ESP,Spain,2045,0.0
ESP,Spain,2046,0.0
ESP,Spain,2047,0.0
ESP,Spain,2048,0.0
ESP,Spain,2049,0.0
ESP,Spain,2050,0.0
EST,Estonia,2021,0.01986552567237164
EST,Estonia,2022,0.01986552567237164
EST,Estonia,2023,0.01986552567237164
EST,Estonia,2024,0.01986552567237164
EST,Estonia,2025,0.01986552567237164
EST,Estonia,2026,0.01986552567237164
EST,Estonia,2027,0.01986552567237164
EST,Estonia,2028,0.01986552567237164
EST,Estonia,2029,0.01986552567237164
EST,Estonia,2030,0.01986552567237164
EST,Estonia,2031,0.01986552567237164
EST,Estonia,2032,0.01986552567237164
EST,Estonia,2033,0.01986552567237164
EST,Estonia,2034,0.01986552567237164
EST,Estonia,2035,0.01986552567237164
EST,Estonia,2036,0.01986552567237164
EST,Estonia,2037,0.01986552567237164
EST,Estonia,2038,0.01986552567237164
EST,Estonia,2039,0.01986552567237164
EST,Estonia,2040,0.01986552567237164
EST,Estonia,2041,0.01986552567237164
EST,Estonia,2042,0.01986552567237164
EST,Estonia,2043,0.01986552567237164
EST,Estonia,2044,0.01986552567237164
EST,Estonia,2045,0.01986552567237164
EST,Estonia,2046,0.01986552567237164
EST,Estonia,2047,0.01986552567237164
EST,Estonia,2048,0.01986552567237164
EST,Estonia,2049,0.01986552567237164
EST,Estonia,2050,0.01986552567237164
ETH,Ethiopia,2021,0.006523738526182054
ETH,Ethiopia,2022,0.006542125125624782
ETH,Ethiopia,2023,0.006559687323575854
ETH,Ethiopia,2024,0.006576479349917979
ETH,Ethiopia,2025,0.006592550780201022
ETH,Ethiopia,2026,0.006611458242836342
ETH,Ethiopia,2027,0.006629543188875154
ETH,Ethiopia,2028,0.006646858147691988
ETH,Ethiopia,2029,0.006663451268901834
ETH,Ethiopia,2030,0.0066793667695055695
ETH,Ethiopia,2031,0.006688171853608025
ETH,Ethiopia,2032,0.006696596378738148
ETH,Ethiopia,2033,0.0067046644948588596
ETH,Ethiopia,2034,0.006712398350878831
ETH,Ethiopia,2035,0.006719818297704267
ETH,Ethiopia,2036,0.006706632314831079
ETH,Ethiopia,2037,0.006694058051860869
ETH,Ethiopia,2038,0.006682053905740089
ETH,Ethiopia,2039,0.006670581962350408
ETH,Ethiopia,2040,0.006659607596504275
ETH,Ethiopia,2041,0.006621980647143104
ETH,Ethiopia,2042,0.006586257001788836
ETH,Ethiopia,2043,0.006552295809062214
ETH,Ethiopia,2044,0.006519969781018055
ETH,Ethiopia,2045,0.00648916359889369
ETH,Ethiopia,2046,0.006428997588836121
ETH,Ethiopia,2047,0.006372111540043359
ETH,Ethiopia,2048,0.006318244357778995
ETH,Ethiopia,2049,0.006267161942893694
ETH,Ethiopia,2050,0.006218653790765633
FIN,Finland,2021,0.006452813799094125
FIN,Finland,2022,0.006452813799094125
FIN,Finland,2023,0.006452813799094125
FIN,Finland,2024,0.006452813799094125
FIN,Finland,2025,0.006452813799094125
FIN,Finland,2026,0.006452813799094125
FIN,Finland,2027,0.006452813799094125
FIN,Finland,2028,0.006452813799094125
FIN,Finland,2029,0.006452813799094125
FIN,Finland,2030,0.006452813799094125
FIN,Finland,2031,0.006452813799094125
FIN,Finland,2032,0.006452813799094125
FIN,Finland,2033,0.006452813799094125
FIN,Finland,2034,0.006452813799094125
FIN,Finland,2035,0.006452813799094125
FIN,Finland,2036,0.006452813799094125
FIN,Finland,2037,0.006452813799094125
FIN,Finland,2038,0.006452813799094125
FIN,Finland,2039,0.006452813799094125
FIN,Finland,2040,0.006452813799094125
FIN,Finland,2041,0.006452813799094125
FIN,Finland,2042,0.006452813799094125
FIN,Finland,2043,0.006452813799094125
FIN,Finland,2044,0.006452813799094125
FIN,Finland,2045,0.006452813799094125
FIN,Finland,2046,0.006452813799094125
FIN,Finland,2047,0.006452813799094125
FIN,Finland,2048,0.006452813799094125
FIN,Finland,2049,0.006452813799094125
FIN,Finland,2050,0.006452813799094125
FJI,Fiji,2021,0.01100277010936691
FJI,Fiji,2022,0.011016783845980935
FJI,Fiji,2023,0.01103057272499892
FJI,Fiji,2024,0.011044142115281092
FJI,Fiji,2025,0.011057497216116317
FJI,Fiji,2026,0.011043521322158786
FJI,Fiji,2027,0.0110298150524814
FJI,Fiji,2028,0.01101637067920166
FJI,Fiji,2029,0.011003180766967642
FJI,Fiji,2030,0.010990238159245956
FJI,Fiji,2031,0.010952299367924143
FJI,Fiji,2032,0.010915186017286492
FJI,Fiji,2033,0.010878871458357775
FJI,Fiji,2034,0.010843330177082602
FJI,Fiji,2035,0.01080853773454484
FJI,Fiji,2036,0.01074257262770174
FJI,Fiji,2037,0.010678246141357414
FJI,Fiji,2038,0.01061549796779512
FJI,Fiji,2039,0.010554270722848785
FJI,Fiji,2040,0.010494509770867286
FJI,Fiji,2041,0.010405007652062244
FJI,Fiji,2042,0.01031797501461758
FJI,Fiji,2043,0.01023331104495725
FJI,Fiji,2044,0.010150920343290473
FJI,Fiji,2045,0.010070712565019126
FJI,Fiji,2046,0.009962270478811217
FJI,Fiji,2047,0.009857116452796827
FJI,Fiji,2048,0.009755103174941531
FJI,Fiji,2049,0.009656092003580587
FJI,Fiji,2050,0.009559952338777142
FRA,France,2021,0.006039927729912948
FRA,France,2022,0.006039927729912948
FRA,France,2023,0.006039927729912948
FRA,France,2024,0.006039927729912948
FRA,France,2025,0.006039927729912948
FRA,France,2026,0.006039927729912948
FRA,France,2027,0.006039927729912948
FRA,France,2028,0.006039927729912948
FRA,France,2029,0.006039927729912948
FRA,France,2030,0.006039927729912948
FRA,France,2031,0.006039927729912948
FRA,France,2032,0.006039927729912948
FRA,France,2033,0.006039927729912948
FRA,France,2034,0.006039927729912948
FRA,France,2035,0.006039927729912948
FRA,France,2036,0.006039927729912948
FRA,France,2037,0.006039927729912948
FRA,France,2038,0.006039927729912948
FRA,France,2039,0.006039927729912948
FRA,France,2040,0.006039927729912948
FRA,France,2041,0.006039927729912948
FRA,France,2042,0.006039927729912948
FRA,France,2043,0.006039927729912948
FRA,France,2044,0.006039927729912948
FRA,France,2045,0.006039927729912948
FRA,France,2046,0.006039927729912948
FRA,France,2047,0.006039927729912948
FRA,France,2048,0.006039927729912948
FRA,France,2049,0.006039927729912948
FRA,France,2050,0.006039927729912948
GAB,Gabon,2021,0.01892971283419578
GAB,Gabon,2022,0.018636215605207142
GAB,Gabon,2023,0.018355078984151153
GAB,Gabon,2024,0.018085538225868447
GAB,Gabon,2025,0.017826890396367746
GAB,Gabon,2026,0.017590567305743786
GAB,Gabon,2027,0.0173629971932528
GAB,Gabon,2028,0.01714370260920653
GAB,Gabon,2029,0.016932240208484252
GAB,Gabon,2030,0.016728197758816468
GAB,Gabon,2031,0.01649816228390722
GAB,Gabon,2032,0.016276684991693186
GAB,Gabon,2033,0.016063297009332442
GAB,Gabon,2034,0.015857563100245647
GAB,Gabon,2035,0.015659078700987136
GAB,Gabon,2036,0.015421838675678989
GAB,Gabon,2037,0.01519388293359838
GAB,Gabon,2038,0.014974676929870787
GAB,Gabon,2039,0.014763726382312473
GAB,Gabon,2040,0.01456057355068864
GAB,Gabon,2041,0.014285878947037017
GAB,Gabon,2042,0.014022832262420652
GAB,Gabon,2043,0.013770708015343868
GAB,Gabon,2044,0.01352883974697822
GAB,Gabon,2045,0.01329661413846137
GAB,Gabon,2046,0.013037895027877805
GAB,Gabon,2047,0.01279010183192621
GAB,Gabon,2048,0.012552556747539773
GAB,Gabon,2049,0.012324636900300489
GAB,Gabon,2050,0.012105768890710385
GBR,United Kingdom,2021,0.0
GBR,United Kingdom,2022,0.0
GBR,United Kingdom,2023,0.0
GBR,United Kingdom,2024,0.0
GBR,United Kingdom,2025,0.0
GBR,United Kingdom,2026,0.0
GBR,United Kingdom,2027,0.0
GBR,United Kingdom,2028,0.0
GBR,United Kingdom,2029,0.0
GBR,United Kingdom,2030,0.0
GBR,United Kingdom,2031,0.0
GBR,United Kingdom,2032,0.0
GBR,United Kingdom,2033,0.0
GBR,United Kingdom,2034,0.0
GBR,United Kingdom,2035,0.0
GBR,United Kingdom,2036,0.0
GBR,United Kingdom,2037,0.0
GBR,United Kingdom,2038,0.0
GBR,United Kingdom,2039,0.0
GBR,United Kingdom,2040,0.0
GBR,United Kingdom,2041,0.0
GBR,United Kingdom,2042,0.0
GBR,United Kingdom,2043,0.0
GBR,United Kingdom,2044,0.0
GBR,United Kingdom,2045,0.0
GBR,United Kingdom,2046,0.0
GBR,United Kingdom,2047,0.0
GBR,United Kingdom,2048,0.0
GBR,United Kingdom,2049,0.0
GBR,United Kingdom,2050,0.0
GEO,Georgia,2021,0.10002053809817212
GEO,Georgia,2022,0.10002053809817212
GEO,Georgia,2023,0.10002053809817212
GEO,Georgia,2024,0.10002053809817212
GEO,Georgia,2025,0.10002053809817212
GEO,Georgia,2026,0.10002053809817212
GEO,Georgia,2027,0.10002053809817212
GEO,Georgia,2028,0.10002053809817212
GEO,Georgia,2029,0.10002053809817212
GEO,Georgia,2030,0.10002053809817212
GEO,Georgia,2031,0.10002053809817212
GEO,Georgia,2032,0.10002053809817212
GEO,Georgia,2033,0.10002053809817212
GEO,Georgia,2034,0.10002053809817212
GEO,Georgia,2035,0.10002053809817212
GEO,Georgia,2036,0.10002053809817212
GEO,Georgia,2037,0.10002053809817212
GEO,Georgia,2038,0.10002053809817212
GEO,Georgia,2039,0.10002053809817212
GEO,Georgia,2040,0.10002053809817212
GEO,Georgia,2041,0.10002053809817212
GEO,Georgia,2042,0.10002053809817212
GEO,Georgia,2043,0.10002053809817212
GEO,Georgia,2044,0.10002053809817212
GEO,Georgia,2045,0.10002053809817212
GEO,Georgia,2046,0.10002053809817212
GEO,Georgia,2047,0.10002053809817212
GEO,Georgia,2048,0.10002053809817212
GEO,Georgia,2049,0.10002053809817212
GEO,Georgia,2050,0.10002053809817212
GHA,Ghana,2021,0.01786984700876589
GHA,Ghana,2022,0.018031504166377464
GHA,Ghana,2023,0.018187712648832996
GHA,Ghana,2024,0.01833874336309441
GHA,Ghana,2025,0.018484849549666116
GHA,Ghana,2026,0.018479162936313232
GHA,Ghana,2027,0.018473756407333997
GHA,Ghana,2028,0.018468609767457945
GHA,Ghana,2029,0.018463704717397784
GHA,Ghana,2030,0.018459024636452766
GHA,Ghana,2031,0.01841380070763636
GHA,Ghana,2032,0.018370850349497207
GHA,Ghana,2033,0.018330006315141274
GHA,Ghana,2034,0.018291117368944464
GHA,Ghana,2035,0.018254046415302604
GHA,Ghana,2036,0.018149217902083584
GHA,Ghana,2037,0.018049971048736322
GHA,Ghana,2038,0.017955871617427576
GHA,Ghana,2039,0.01786652927511701
GHA,Ghana,2040,0.017781592181466598
GHA,Ghana,2041,0.01761800946955957
GHA,Ghana,2042,0.01746361772126888
GHA,Ghana,2043,0.017317663505275843
GHA,Ghana,2044,0.017179473550156327
GHA,Ghana,2045,0.017048444360012998
GHA,Ghana,2046,0.016834571431301605
GHA,Ghana,2047,0.01663329051930105
GHA,Ghana,2048,0.01644352137022771
GHA,Ghana,2049,0.016264303859916302
GHA,Ghana,2050,0.016094781746741137
GIN,Guinea,2021,0.012369647325938815
GIN,Guinea,2022,0.012351025017261364
GIN,Guinea,2023,0.012332962154196998
GIN,Guinea,2024,0.01231543389978089
GIN,Guinea,2025,0.012298416865813627
GIN,Guinea,2026,0.012158469259955017
GIN,Guinea,2027,0.012025136150248564
GIN,Guinea,2028,0.011897959420705744
GIN,Guinea,2029,0.011776522305815443
GIN,Guinea,2030,0.011660444828027089
GIN,Guinea,2031,0.011510470618360559
GIN,Guinea,2032,0.011367730667718371
GIN,Guinea,2033,0.011231713868144394
GIN,Guinea,2034,0.011101956150972116
GIN,Guinea,2035,0.010978035197019871
GIN,Guinea,2036,0.010809674545337836
GIN,Guinea,2037,0.010649881069903222
GIN,Guinea,2038,0.010498017073429365
GIN,Guinea,2039,0.010353506615619578
GIN,Guinea,2040,0.0102158282139165
GIN,Guinea,2041,0.010036235688041786
GIN,Guinea,2042,0.009866175846119483
GIN,Guinea,2043,0.009704909325315602
GIN,Guinea,2044,0.009551771296616678
GIN,Guinea,2045,0.009406162303685964
GIN,Guinea,2046,0.009222634462793124
GIN,Guinea,2047,0.009049124453239944
GIN,Guinea,2048,0.008884833834341063
GIN,Guinea,2049,0.008729046819226415
GIN,Guinea,2050,0.008581119849345746
GNB,Guinea-Bissau,2021,0.011873767914921863
GNB,Guinea-Bissau,2022,0.011958529170041275
GNB,Guinea-Bissau,2023,0.01204180447642807
GNB,Guinea-Bissau,2024,0.012123632569773671
GNB,Guinea-Bissau,2025,0.01220405085101895
GNB,Guinea-Bissau,2026,0.01222772206020056
GNB,Guinea-Bissau,2027,0.012250781281487402
GNB,Guinea-Bissau,2028,0.012273251945209243
GNB,Guinea-Bissau,2029,0.012295156300708134
GNB,Guinea-Bissau,2030,0.01231651548982095
GNB,Guinea-Bissau,2031,0.01230471256255684
GNB,Guinea-Bissau,2032,0.012293263236406135
GNB,Guinea-Bissau,2033,0.012282151855702535
GNB,Guinea-Bissau,2034,0.01227136367554322
GNB,Guinea-Bissau,2035,0.012260884796509082
GNB,Guinea-Bissau,2036,0.01220551657328882
GNB,Guinea-Bissau,2037,0.012152085580118615
GNB,Guinea-Bissau,2038,0.012100491894983589
GNB,Guinea-Bissau,2039,0.012050642351662814
GNB,Guinea-Bissau,2040,0.012002449978265781
GNB,Guinea-Bissau,2041,0.01190038823355886
GNB,Guinea-Bissau,2042,0.011802450835729205
GNB,Guinea-Bissau,2043,0.011708392736797666
GNB,Guinea-Bissau,2044,0.011617987924476764
GNB,Guinea-Bissau,2045,0.011531027608982726
GNB,Guinea-Bissau,2046,0.011386070614966923
GNB,Guinea-Bissau,2047,0.011247747072299934
GNB,Guinea-Bissau,2048,0.011115611831191766
GNB,Guinea-Bissau,2049,0.010989258700501398
GNB,Guinea-Bissau,2050,0.010868316277007994
GNQ,Equatorial Guinea,2021,0.007187546225627757
GNQ,Equatorial Guinea,2022,0.0074516925794951136
GNQ,Equatorial Guinea,2023,0.0077243820118019285
GNQ,Equatorial Guinea,2024,0.008006035788010122
GNQ,Equatorial Guinea,2025,0.008297103333658032
GNQ,Equatorial Guinea,2026,0.008264122866327757
GNQ,Equatorial Guinea,2027,0.0082326256993729
GNQ,Equatorial Guinea,2028,0.008202513966163229
GNQ,Equatorial Guinea,2029,0.008173698224313408
GNQ,Equatorial Guinea,2030,0.00814609656834188
GNQ,Equatorial Guinea,2031,0.00811506646639311
GNQ,Equatorial Guinea,2032,0.008085359356756049
GNQ,Equatorial Guinea,2033,0.008056892395297157
GNQ,Equatorial Guinea,2034,0.008029589513256592
GNQ,Equatorial Guinea,2035,0.008003380738475018
GNQ,Equatorial Guinea,2036,0.0079664850259747
GNQ,Equatorial Guinea,2037,0.00793113521701631
GNQ,Equatorial Guinea,2038,0.007897236146912914
GNQ,Equatorial Guinea,2039,0.007864700304944365
GNQ,Equatorial Guinea,2040,0.0078334470800272
GNQ,Equatorial Guinea,2041,0.007792264301546
GNQ,Equatorial Guinea,2042,0.007752765647967645
GNQ,Equatorial Guinea,2043,0.007714849883572116
GNQ,Equatorial Guinea,2044,0.007678423727195503
GNQ,Equatorial Guinea,2045,0.007643401085999269
GNQ,Equatorial Guinea,2046,0.007600581192379113
GNQ,Equatorial Guinea,2047,0.007559443016637176
GNQ,Equatorial Guinea,2048,0.007519889394563357
GNQ,Equatorial Guinea,2049,0.007481830505627332
GNQ,Equatorial Guinea,2050,0.0074451831920494945
GRC,Greece,2021,0.0
GRC,Greece,2022,0.0
GRC,Greece,2023,0.0
GRC,Greece,2024,0.0
GRC,Greece,2025,0.0
GRC,Greece,2026,0.0
GRC,Greece,2027,0.0
GRC,Greece,2028,0.0
GRC,Greece,2029,0.0
GRC,Greece,2030,0.0
GRC,Greece,2031,0.0
GRC,Greece,2032,0.0
GRC,Greece,2033,0.0
GRC,Greece,2034,0.0
GRC,Greece,2035,0.0
GRC,Greece,2036,0.0
GRC,Greece,2037,0.0
GRC,Greece,2038,0.0
GRC,Greece,2039,0.0
GRC,Greece,2040,0.0
GRC,Greece,2041,0.0
GRC,Greece,2042,0.0
GRC,Greece,2043,0.0
GRC,Greece,2044,0.0
GRC,Greece,2045,0.0
GRC,Greece,2046,0.0
GRC,Greece,2047,0.0
GRC,Greece,2048,0.0
GRC,Greece,2049,0.0
GRC,Greece,2050,0.0
GTM,Guatemala,2021,0.0098667778374255
GTM,Guatemala,2022,0.009871622895395567
GTM,Guatemala,2023,0.00987627883446328
GTM,Guatemala,2024,0.009880756515578853
GTM,Guatemala,2025,0.009885065983665935
GTM,Guatemala,2026,0.009810418975421424
GTM,Guatemala,2027,0.009739646040413372
GTM,Guatemala,2028,0.009672453218389396
GTM,Guatemala,2029,0.009608575555919641
GTM,Guatemala,2030,0.009547773614687574
GTM,Guatemala,2031,0.009452614309741368
GTM,Guatemala,2032,0.009362502247750227
GTM,Guatemala,2033,0.009277046244772637
GTM,Guatemala,2034,0.00919589452348159
GTM,Guatemala,2035,0.009118729872941569
GTM,Guatemala,2036,0.00900101087706932
GTM,Guatemala,2037,0.008889770127264112
GTM,Guatemala,2038,0.008784487182990719
GTM,Guatemala,2039,0.00868469589705864
GTM,Guatemala,2040,0.008589977515597473
GTM,Guatemala,2041,0.008456996898467186
GTM,Guatemala,2042,0.008331632061756748
GTM,Guatemala,2043,0.008213246985899923
GTM,Guatemala,2044,0.008101274554736866
GTM,Guatemala,2045,0.00799520747072134
GTM,Guatemala,2046,0.007853482861102363
GTM,Guatemala,2047,0.007720099335197628
GTM,Guatemala,2048,0.007594341581255859
GTM,Guatemala,2049,0.007475573805703189
GTM,Guatemala,2050,0.007363228982300545
GUY,Guyana,2021,0.02177528037537011
GUY,Guyana,2022,0.021039636576208484
GUY,Guyana,2023,0.02035245171588561
GUY,Guyana,2024,0.019709090280460268
GUY,Guyana,2025,0.01910548972194501
GUY,Guyana,2026,0.018931248242456938
GUY,Guyana,2027,0.018760208360679768
GUY,Guyana,2028,0.018592282638359197
GUY,Guyana,2029,0.018427386792530136
GUY,Guyana,2030,0.018265439554462363
GUY,Guyana,2031,0.018111600396866486
GUY,Guyana,2032,0.01796034141545572
GUY,Guyana,2033,0.01781159823833377
GUY,Guyana,2034,0.01766530861726549
GUY,Guyana,2035,0.017521412340817513
GUY,Guyana,2036,0.01736417561683351
GUY,Guyana,2037,0.017209710535072333
GUY,Guyana,2038,0.01705794445137795
GUY,Guyana,2039,0.01690880723825785
GUY,Guyana,2040,0.016762231176835635
GUY,Guyana,2041,0.016584862442971342
GUY,Guyana,2042,0.016411146618296166
GUY,Guyana,2043,0.016240972005512375
GUY,Guyana,2044,0.01607423141529244
GUY,Guyana,2045,0.015910821941130304
GUY,Guyana,2046,0.015719620531132558
GUY,Guyana,2047,0.015532872446272284
GUY,Guyana,2048,0.015350423892134979
GUY,Guyana,2049,0.015172128075379031
GUY,Guyana,2050,0.014997844809837495
HND,Honduras,2021,0.01351487599808151
HND,Honduras,2022,0.013597524738844428
HND,Honduras,2023,0.013678003203007922
HND,Honduras,2024,0.013756395766822766
HND,Honduras,2025,0.013832782488644772
HND,Honduras,2026,0.01380055224149216
HND,Honduras,2027,0.013769598569168623
HND,Honduras,2028,0.013739847100699807
HND,Honduras,2029,0.013711229132023838
HND,Honduras,2030,0.01368368109632267
HND,Honduras,2031,0.013609348318751694
HND,Honduras,2032,0.013538188190165612
HND,Honduras,2033,0.013470001833707845
HND,Honduras,2034,0.013404606654387119
HND,Honduras,2035,0.013341834706269883
HND,Honduras,2036,0.013218248934497112
HND,Honduras,2037,0.01310050377670245
HND,Honduras,2038,0.012988194753054077
HND,Honduras,2039,0.01288095388957709
HND,Honduras,2040,0.012778445690538338
HND,Honduras,2041,0.012615080082186385
HND,Honduras,2042,0.01246004113845909
HND,Honduras,2043,0.012312708071000452
HND,Honduras,2044,0.012172520304955683
HND,Honduras,2045,0.012038970351282135
HND,Honduras,2046,0.011850663077656207
HND,Honduras,2047,0.011672465537164422
HND,Honduras,2048,0.011503584864895831
HND,Honduras,2049,0.01134330899196389
HND,Honduras,2050,0.011190996609398889
HRV,Croatia,2021,0.0016381048387096775
HRV,Croatia,2022,0.0016381048387096775
HRV,Croatia,2023,0.0016381048387096775
