,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_coal
2191,Spain,ESP,2041,0.0040187166783282
2192,Spain,ESP,2042,0.0040187166783282
2193,Spain,ESP,2043,0.0040187166783282
2194,Spain,ESP,2044,0.0040187166783282
2195,Spain,ESP,2045,0.0040187166783282
2196,Spain,ESP,2046,0.0040187166783282
2197,Spain,ESP,2047,0.0040187166783282
2198,Spain,ESP,2048,0.0040187166783282
2199,Spain,ESP,2049,0.0040187166783282
2200,Spain,ESP,2050,0.0040187166783282
2201,Estonia,EST,2020,0.0011270088503704
2202,Estonia,EST,2021,0.0011270088503704
2203,Estonia,EST,2022,0.0011270088503704
2204,Estonia,EST,2023,0.0011270088503704
2205,Estonia,EST,2024,0.0011270088503704
2206,Estonia,EST,2025,0.0011270088503704
2207,Estonia,EST,2026,0.0011270088503704
2208,Estonia,EST,2027,0.0011270088503704
2209,Estonia,EST,2028,0.0011270088503704
2210,Estonia,EST,2029,0.0011270088503704
2211,Estonia,EST,2030,0.0011270088503704
2212,Estonia,EST,2031,0.0011270088503704
2213,Estonia,EST,2032,0.0011270088503704
2214,Estonia,EST,2033,0.0011270088503704
2215,Estonia,EST,2034,0.0011270088503704
2216,Estonia,EST,2035,0.0011270088503704
2217,Estonia,EST,2036,0.0011270088503704
2218,Estonia,EST,2037,0.0011270088503704
2219,Estonia,EST,2038,0.0011270088503704
2220,Estonia,EST,2039,0.0011270088503704
2221,Estonia,EST,2040,0.0011270088503704
2222,Estonia,EST,2041,0.0011270088503704
2223,Estonia,EST,2042,0.0011270088503704
2224,Estonia,EST,2043,0.0011270088503704
2225,Estonia,EST,2044,0.0011270088503704
2226,Estonia,EST,2045,0.0011270088503704
2227,Estonia,EST,2046,0.0011270088503704
2228,Estonia,EST,2047,0.0011270088503704
2229,Estonia,EST,2048,0.0011270088503704
2230,Estonia,EST,2049,0.0011270088503704
2231,Estonia,EST,2050,0.0011270088503704
2232,Ethiopia,ETH,2020,0.0259446705565533
2233,Ethiopia,ETH,2021,0.0259446705565533
2234,Ethiopia,ETH,2022,0.0259446705565533
2235,Ethiopia,ETH,2023,0.0259446705565533
2236,Ethiopia,ETH,2024,0.0259446705565533
2237,Ethiopia,ETH,2025,0.0259446705565533
2238,Ethiopia,ETH,2026,0.0259446705565533
2239,Ethiopia,ETH,2027,0.0259446705565533
2240,Ethiopia,ETH,2028,0.0259446705565533
2241,Ethiopia,ETH,2029,0.0259446705565533
2242,Ethiopia,ETH,2030,0.0259446705565533
2243,Ethiopia,ETH,2031,0.0259446705565533
2244,Ethiopia,ETH,2032,0.0259446705565533
2245,Ethiopia,ETH,2033,0.0259446705565533
2246,Ethiopia,ETH,2034,0.0259446705565533
2247,Ethiopia,ETH,2035,0.0259446705565533
2248,Ethiopia,ETH,2036,0.0259446705565533
2249,Ethiopia,ETH,2037,0.0259446705565533
2250,Ethiopia,ETH,2038,0.0259446705565533
2251,Ethiopia,ETH,2039,0.0259446705565533
2252,Ethiopia,ETH,2040,0.0259446705565533
2253,Ethiopia,ETH,2041,0.0259446705565533
2254,Ethiopia,ETH,2042,0.0259446705565533
2255,Ethiopia,ETH,2043,0.0259446705565533
2256,Ethiopia,ETH,2044,0.0259446705565533
2257,Ethiopia,ETH,2045,0.0259446705565533
2258,Ethiopia,ETH,2046,0.0259446705565533
2259,Ethiopia,ETH,2047,0.0259446705565533
2260,Ethiopia,ETH,2048,0.0259446705565533
2261,Ethiopia,ETH,2049,0.0259446705565533
2262,Ethiopia,ETH,2050,0.0259446705565533
2263,European Union,EUU,2020,0.0259446705565533
2264,European Union,EUU,2021,0.0259446705565533
2265,European Union,EUU,2022,0.0259446705565533
2266,European Union,EUU,2023,0.0259446705565533
2267,European Union,EUU,2024,0.0259446705565533
2268,European Union,EUU,2025,0.0259446705565533
2269,European Union,EUU,2026,0.0259446705565533
2270,European Union,EUU,2027,0.0259446705565533
2271,European Union,EUU,2028,0.0259446705565533
2272,European Union,EUU,2029,0.0259446705565533
2273,European Union,EUU,2030,0.0259446705565533
2274,European Union,EUU,2031,0.0259446705565533
2275,European Union,EUU,2032,0.0259446705565533
2276,European Union,EUU,2033,0.0259446705565533
2277,European Union,EUU,2034,0.0259446705565533
2278,European Union,EUU,2035,0.0259446705565533
2279,European Union,EUU,2036,0.0259446705565533
2280,European Union,EUU,2037,0.0259446705565533
2281,European Union,EUU,2038,0.0259446705565533
2282,European Union,EUU,2039,0.0259446705565533
2283,European Union,EUU,2040,0.0259446705565533
2284,European Union,EUU,2041,0.0259446705565533
2285,European Union,EUU,2042,0.0259446705565533
2286,European Union,EUU,2043,0.0259446705565533
2287,European Union,EUU,2044,0.0259446705565533
2288,European Union,EUU,2045,0.0259446705565533
2289,European Union,EUU,2046,0.0259446705565533
2290,European Union,EUU,2047,0.0259446705565533
2291,European Union,EUU,2048,0.0259446705565533
2292,European Union,EUU,2049,0.0259446705565533
2293,European Union,EUU,2050,0.0259446705565533
2294,Fragile and conflict affected situations,FCS,2020,0.0259446705565533
2295,Fragile and conflict affected situations,FCS,2021,0.0259446705565533
2296,Fragile and conflict affected situations,FCS,2022,0.0259446705565533
2297,Fragile and conflict affected situations,FCS,2023,0.0259446705565533
2298,Fragile and conflict affected situations,FCS,2024,0.0259446705565533
2299,Fragile and conflict affected situations,FCS,2025,0.0259446705565533
2300,Fragile and conflict affected situations,FCS,2026,0.0259446705565533
2301,Fragile and conflict affected situations,FCS,2027,0.0259446705565533
2302,Fragile and conflict affected situations,FCS,2028,0.0259446705565533
2303,Fragile and conflict affected situations,FCS,2029,0.0259446705565533
2304,Fragile and conflict affected situations,FCS,2030,0.0259446705565533
2305,Fragile and conflict affected situations,FCS,2031,0.0259446705565533
2306,Fragile and conflict affected situations,FCS,2032,0.0259446705565533
2307,Fragile and conflict affected situations,FCS,2033,0.0259446705565533
2308,Fragile and conflict affected situations,FCS,2034,0.0259446705565533
2309,Fragile and conflict affected situations,FCS,2035,0.0259446705565533
2310,Fragile and conflict affected situations,FCS,2036,0.0259446705565533
2311,Fragile and conflict affected situations,FCS,2037,0.0259446705565533
2312,Fragile and conflict affected situations,FCS,2038,0.0259446705565533
2313,Fragile and conflict affected situations,FCS,2039,0.0259446705565533
2314,Fragile and conflict affected situations,FCS,2040,0.0259446705565533
2315,Fragile and conflict affected situations,FCS,2041,0.0259446705565533
2316,Fragile and conflict affected situations,FCS,2042,0.0259446705565533
2317,Fragile and conflict affected situations,FCS,2043,0.0259446705565533
2318,Fragile and conflict affected situations,FCS,2044,0.0259446705565533
2319,Fragile and conflict affected situations,FCS,2045,0.0259446705565533
2320,Fragile and conflict affected situations,FCS,2046,0.0259446705565533
2321,Fragile and conflict affected situations,FCS,2047,0.0259446705565533
2322,Fragile and conflict affected situations,FCS,2048,0.0259446705565533
2323,Fragile and conflict affected situations,FCS,2049,0.0259446705565533
2324,Fragile and conflict affected situations,FCS,2050,0.0259446705565533
2325,Finland,FIN,2020,0.000660878053896
2326,Finland,FIN,2021,0.000660878053896
2327,Finland,FIN,2022,0.000660878053896
2328,Finland,FIN,2023,0.000660878053896
2329,Finland,FIN,2024,0.000660878053896
2330,Finland,FIN,2025,0.000660878053896
2331,Finland,FIN,2026,0.000660878053896
2332,Finland,FIN,2027,0.000660878053896
2333,Finland,FIN,2028,0.000660878053896
2334,Finland,FIN,2029,0.000660878053896
2335,Finland,FIN,2030,0.000660878053896
2336,Finland,FIN,2031,0.000660878053896
2337,Finland,FIN,2032,0.000660878053896
2338,Finland,FIN,2033,0.000660878053896
2339,Finland,FIN,2034,0.000660878053896
2340,Finland,FIN,2035,0.000660878053896
2341,Finland,FIN,2036,0.000660878053896
2342,Finland,FIN,2037,0.000660878053896
2343,Finland,FIN,2038,0.000660878053896
2344,Finland,FIN,2039,0.000660878053896
2345,Finland,FIN,2040,0.000660878053896
2346,Finland,FIN,2041,0.000660878053896
2347,Finland,FIN,2042,0.000660878053896
2348,Finland,FIN,2043,0.000660878053896
2349,Finland,FIN,2044,0.000660878053896
2350,Finland,FIN,2045,0.000660878053896
2351,Finland,FIN,2046,0.000660878053896
2352,Finland,FIN,2047,0.000660878053896
2353,Finland,FIN,2048,0.000660878053896
2354,Finland,FIN,2049,0.000660878053896
2355,Finland,FIN,2050,0.000660878053896
2356,Fiji,FJI,2020,0.0259446705565533
2357,Fiji,FJI,2021,0.0259446705565533
2358,Fiji,FJI,2022,0.0259446705565533
2359,Fiji,FJI,2023,0.0259446705565533
2360,Fiji,FJI,2024,0.0259446705565533
2361,Fiji,FJI,2025,0.0259446705565533
2362,Fiji,FJI,2026,0.0259446705565533
2363,Fiji,FJI,2027,0.0259446705565533
2364,Fiji,FJI,2028,0.0259446705565533
2365,Fiji,FJI,2029,0.0259446705565533
2366,Fiji,FJI,2030,0.0259446705565533
2367,Fiji,FJI,2031,0.0259446705565533
2368,Fiji,FJI,2032,0.0259446705565533
2369,Fiji,FJI,2033,0.0259446705565533
2370,Fiji,FJI,2034,0.0259446705565533
2371,Fiji,FJI,2035,0.0259446705565533
2372,Fiji,FJI,2036,0.0259446705565533
2373,Fiji,FJI,2037,0.0259446705565533
2374,Fiji,FJI,2038,0.0259446705565533
2375,Fiji,FJI,2039,0.0259446705565533
2376,Fiji,FJI,2040,0.0259446705565533
2377,Fiji,FJI,2041,0.0259446705565533
2378,Fiji,FJI,2042,0.0259446705565533
2379,Fiji,FJI,2043,0.0259446705565533
2380,Fiji,FJI,2044,0.0259446705565533
2381,Fiji,FJI,2045,0.0259446705565533
2382,Fiji,FJI,2046,0.0259446705565533
2383,Fiji,FJI,2047,0.0259446705565533
2384,Fiji,FJI,2048,0.0259446705565533
2385,Fiji,FJI,2049,0.0259446705565533
2386,Fiji,FJI,2050,0.0259446705565533
2387,France,FRA,2020,0.0005889153136666
2388,France,FRA,2021,0.0005889153136666
2389,France,FRA,2022,0.0005889153136666
2390,France,FRA,2023,0.0005889153136666
2391,France,FRA,2024,0.0005889153136666
2392,France,FRA,2025,0.0005889153136666
2393,France,FRA,2026,0.0005889153136666
2394,France,FRA,2027,0.0005889153136666
2395,France,FRA,2028,0.0005889153136666
2396,France,FRA,2029,0.0005889153136666
2397,France,FRA,2030,0.0005889153136666
2398,France,FRA,2031,0.0005889153136666
2399,France,FRA,2032,0.0005889153136666
2400,France,FRA,2033,0.0005889153136666
2401,France,FRA,2034,0.0005889153136666
2402,France,FRA,2035,0.0005889153136666
2403,France,FRA,2036,0.0005889153136666
2404,France,FRA,2037,0.0005889153136666
2405,France,FRA,2038,0.0005889153136666
2406,France,FRA,2039,0.0005889153136666
2407,France,FRA,2040,0.0005889153136666
2408,France,FRA,2041,0.0005889153136666
2409,France,FRA,2042,0.0005889153136666
2410,France,FRA,2043,0.0005889153136666
2411,France,FRA,2044,0.0005889153136666
2412,France,FRA,2045,0.0005889153136666
2413,France,FRA,2046,0.0005889153136666
2414,France,FRA,2047,0.0005889153136666
2415,France,FRA,2048,0.0005889153136666
2416,France,FRA,2049,0.0005889153136666
2417,France,FRA,2050,0.0005889153136666
2418,Faroe Islands,FRO,2020,0.0259446705565533
2419,Faroe Islands,FRO,2021,0.0259446705565533
2420,Faroe Islands,FRO,2022,0.0259446705565533
2421,Faroe Islands,FRO,2023,0.0259446705565533
2422,Faroe Islands,FRO,2024,0.0259446705565533
2423,Faroe Islands,FRO,2025,0.0259446705565533
2424,Faroe Islands,FRO,2026,0.0259446705565533
2425,Faroe Islands,FRO,2027,0.0259446705565533
2426,Faroe Islands,FRO,2028,0.0259446705565533
2427,Faroe Islands,FRO,2029,0.0259446705565533
2428,Faroe Islands,FRO,2030,0.0259446705565533
2429,Faroe Islands,FRO,2031,0.0259446705565533
2430,Faroe Islands,FRO,2032,0.0259446705565533
2431,Faroe Islands,FRO,2033,0.0259446705565533
2432,Faroe Islands,FRO,2034,0.0259446705565533
2433,Faroe Islands,FRO,2035,0.0259446705565533
2434,Faroe Islands,FRO,2036,0.0259446705565533
2435,Faroe Islands,FRO,2037,0.0259446705565533
2436,Faroe Islands,FRO,2038,0.0259446705565533
2437,Faroe Islands,FRO,2039,0.0259446705565533
2438,Faroe Islands,FRO,2040,0.0259446705565533
2439,Faroe Islands,FRO,2041,0.0259446705565533
2440,Faroe Islands,FRO,2042,0.0259446705565533
2441,Faroe Islands,FRO,2043,0.0259446705565533
2442,Faroe Islands,FRO,2044,0.0259446705565533
2443,Faroe Islands,FRO,2045,0.0259446705565533
2444,Faroe Islands,FRO,2046,0.0259446705565533
2445,Faroe Islands,FRO,2047,0.0259446705565533
2446,Faroe Islands,FRO,2048,0.0259446705565533
2447,Faroe Islands,FRO,2049,0.0259446705565533
2448,Faroe Islands,FRO,2050,0.0259446705565533
2449,"Micronesia, Fed. Sts.",FSM,2020,0.0259446705565533
2450,"Micronesia, Fed. Sts.",FSM,2021,0.0259446705565533
2451,"Micronesia, Fed. Sts.",FSM,2022,0.0259446705565533
2452,"Micronesia, Fed. Sts.",FSM,2023,0.0259446705565533
2453,"Micronesia, Fed. Sts.",FSM,2024,0.0259446705565533
2454,"Micronesia, Fed. Sts.",FSM,2025,0.0259446705565533
2455,"Micronesia, Fed. Sts.",FSM,2026,0.0259446705565533
2456,"Micronesia, Fed. Sts.",FSM,2027,0.0259446705565533
2457,"Micronesia, Fed. Sts.",FSM,2028,0.0259446705565533
2458,"Micronesia, Fed. Sts.",FSM,2029,0.0259446705565533
2459,"Micronesia, Fed. Sts.",FSM,2030,0.0259446705565533
2460,"Micronesia, Fed. Sts.",FSM,2031,0.0259446705565533
2461,"Micronesia, Fed. Sts.",FSM,2032,0.0259446705565533
2462,"Micronesia, Fed. Sts.",FSM,2033,0.0259446705565533
2463,"Micronesia, Fed. Sts.",FSM,2034,0.0259446705565533
2464,"Micronesia, Fed. Sts.",FSM,2035,0.0259446705565533
2465,"Micronesia, Fed. Sts.",FSM,2036,0.0259446705565533
2466,"Micronesia, Fed. Sts.",FSM,2037,0.0259446705565533
2467,"Micronesia, Fed. Sts.",FSM,2038,0.0259446705565533
2468,"Micronesia, Fed. Sts.",FSM,2039,0.0259446705565533
2469,"Micronesia, Fed. Sts.",FSM,2040,0.0259446705565533
2470,"Micronesia, Fed. Sts.",FSM,2041,0.0259446705565533
2471,"Micronesia, Fed. Sts.",FSM,2042,0.0259446705565533
2472,"Micronesia, Fed. Sts.",FSM,2043,0.0259446705565533
2473,"Micronesia, Fed. Sts.",FSM,2044,0.0259446705565533
2474,"Micronesia, Fed. Sts.",FSM,2045,0.0259446705565533
2475,"Micronesia, Fed. Sts.",FSM,2046,0.0259446705565533
2476,"Micronesia, Fed. Sts.",FSM,2047,0.0259446705565533
2477,"Micronesia, Fed. Sts.",FSM,2048,0.0259446705565533
2478,"Micronesia, Fed. Sts.",FSM,2049,0.0259446705565533
2479,"Micronesia, Fed. Sts.",FSM,2050,0.0259446705565533
2480,Gabon,GAB,2020,0.0259446705565533
2481,Gabon,GAB,2021,0.0259446705565533
2482,Gabon,GAB,2022,0.0259446705565533
2483,Gabon,GAB,2023,0.0259446705565533
2484,Gabon,GAB,2024,0.0259446705565533
2485,Gabon,GAB,2025,0.0259446705565533
2486,Gabon,GAB,2026,0.0259446705565533
2487,Gabon,GAB,2027,0.0259446705565533
2488,Gabon,GAB,2028,0.0259446705565533
2489,Gabon,GAB,2029,0.0259446705565533
2490,Gabon,GAB,2030,0.0259446705565533
2491,Gabon,GAB,2031,0.0259446705565533
2492,Gabon,GAB,2032,0.0259446705565533
2493,Gabon,GAB,2033,0.0259446705565533
2494,Gabon,GAB,2034,0.0259446705565533
2495,Gabon,GAB,2035,0.0259446705565533
2496,Gabon,GAB,2036,0.0259446705565533
2497,Gabon,GAB,2037,0.0259446705565533
2498,Gabon,GAB,2038,0.0259446705565533
2499,Gabon,GAB,2039,0.0259446705565533
2500,Gabon,GAB,2040,0.0259446705565533
2501,Gabon,GAB,2041,0.0259446705565533
2502,Gabon,GAB,2042,0.0259446705565533
2503,Gabon,GAB,2043,0.0259446705565533
2504,Gabon,GAB,2044,0.0259446705565533
2505,Gabon,GAB,2045,0.0259446705565533
2506,Gabon,GAB,2046,0.0259446705565533
2507,Gabon,GAB,2047,0.0259446705565533
2508,Gabon,GAB,2048,0.0259446705565533
2509,Gabon,GAB,2049,0.0259446705565533
2510,Gabon,GAB,2050,0.0259446705565533
2511,United Kingdom,GBR,2020,0.0114992544319237
2512,United Kingdom,GBR,2021,0.0114992544319237
2513,United Kingdom,GBR,2022,0.0114992544319237
2514,United Kingdom,GBR,2023,0.0114992544319237
2515,United Kingdom,GBR,2024,0.0114992544319237
2516,United Kingdom,GBR,2025,0.0114992544319237
2517,United Kingdom,GBR,2026,0.0114992544319237
2518,United Kingdom,GBR,2027,0.0114992544319237
2519,United Kingdom,GBR,2028,0.0114992544319237
2520,United Kingdom,GBR,2029,0.0114992544319237
2521,United Kingdom,GBR,2030,0.0114992544319237
2522,United Kingdom,GBR,2031,0.0114992544319237
2523,United Kingdom,GBR,2032,0.0114992544319237
2524,United Kingdom,GBR,2033,0.0114992544319237
2525,United Kingdom,GBR,2034,0.0114992544319237
2526,United Kingdom,GBR,2035,0.0114992544319237
2527,United Kingdom,GBR,2036,0.0114992544319237
2528,United Kingdom,GBR,2037,0.0114992544319237
2529,United Kingdom,GBR,2038,0.0114992544319237
2530,United Kingdom,GBR,2039,0.0114992544319237
2531,United Kingdom,GBR,2040,0.0114992544319237
2532,United Kingdom,GBR,2041,0.0114992544319237
2533,United Kingdom,GBR,2042,0.0114992544319237
2534,United Kingdom,GBR,2043,0.0114992544319237
2535,United Kingdom,GBR,2044,0.0114992544319237
2536,United Kingdom,GBR,2045,0.0114992544319237
2537,United Kingdom,GBR,2046,0.0114992544319237
2538,United Kingdom,GBR,2047,0.0114992544319237
2539,United Kingdom,GBR,2048,0.0114992544319237
2540,United Kingdom,GBR,2049,0.0114992544319237
2541,United Kingdom,GBR,2050,0.0114992544319237
2542,Georgia,GEO,2020,0.0259446705565533
2543,Georgia,GEO,2021,0.0259446705565533
2544,Georgia,GEO,2022,0.0259446705565533
2545,Georgia,GEO,2023,0.0259446705565533
2546,Georgia,GEO,2024,0.0259446705565533
2547,Georgia,GEO,2025,0.0259446705565533
2548,Georgia,GEO,2026,0.0259446705565533
2549,Georgia,GEO,2027,0.0259446705565533
2550,Georgia,GEO,2028,0.0259446705565533
2551,Georgia,GEO,2029,0.0259446705565533
2552,Georgia,GEO,2030,0.0259446705565533
2553,Georgia,GEO,2031,0.0259446705565533
2554,Georgia,GEO,2032,0.0259446705565533
2555,Georgia,GEO,2033,0.0259446705565533
2556,Georgia,GEO,2034,0.0259446705565533
2557,Georgia,GEO,2035,0.0259446705565533
2558,Georgia,GEO,2036,0.0259446705565533
2559,Georgia,GEO,2037,0.0259446705565533
2560,Georgia,GEO,2038,0.0259446705565533
2561,Georgia,GEO,2039,0.0259446705565533
2562,Georgia,GEO,2040,0.0259446705565533
2563,Georgia,GEO,2041,0.0259446705565533
2564,Georgia,GEO,2042,0.0259446705565533
2565,Georgia,GEO,2043,0.0259446705565533
2566,Georgia,GEO,2044,0.0259446705565533
2567,Georgia,GEO,2045,0.0259446705565533
2568,Georgia,GEO,2046,0.0259446705565533
2569,Georgia,GEO,2047,0.0259446705565533
2570,Georgia,GEO,2048,0.0259446705565533
2571,Georgia,GEO,2049,0.0259446705565533
2572,Georgia,GEO,2050,0.0259446705565533
2573,Ghana,GHA,2020,0.0259446705565533
2574,Ghana,GHA,2021,0.0259446705565533
2575,Ghana,GHA,2022,0.0259446705565533
2576,Ghana,GHA,2023,0.0259446705565533
2577,Ghana,GHA,2024,0.0259446705565533
2578,Ghana,GHA,2025,0.0259446705565533
2579,Ghana,GHA,2026,0.0259446705565533
2580,Ghana,GHA,2027,0.0259446705565533
2581,Ghana,GHA,2028,0.0259446705565533
2582,Ghana,GHA,2029,0.0259446705565533
2583,Ghana,GHA,2030,0.0259446705565533
2584,Ghana,GHA,2031,0.0259446705565533
2585,Ghana,GHA,2032,0.0259446705565533
2586,Ghana,GHA,2033,0.0259446705565533
2587,Ghana,GHA,2034,0.0259446705565533
2588,Ghana,GHA,2035,0.0259446705565533
2589,Ghana,GHA,2036,0.0259446705565533
2590,Ghana,GHA,2037,0.0259446705565533
2591,Ghana,GHA,2038,0.0259446705565533
2592,Ghana,GHA,2039,0.0259446705565533
2593,Ghana,GHA,2040,0.0259446705565533
2594,Ghana,GHA,2041,0.0259446705565533
2595,Ghana,GHA,2042,0.0259446705565533
2596,Ghana,GHA,2043,0.0259446705565533
2597,Ghana,GHA,2044,0.0259446705565533
2598,Ghana,GHA,2045,0.0259446705565533
2599,Ghana,GHA,2046,0.0259446705565533
2600,Ghana,GHA,2047,0.0259446705565533
2601,Ghana,GHA,2048,0.0259446705565533
2602,Ghana,GHA,2049,0.0259446705565533
2603,Ghana,GHA,2050,0.0259446705565533
2604,Gibraltar,GIB,2020,0.0259446705565533
2605,Gibraltar,GIB,2021,0.0259446705565533
2606,Gibraltar,GIB,2022,0.0259446705565533
2607,Gibraltar,GIB,2023,0.0259446705565533
2608,Gibraltar,GIB,2024,0.0259446705565533
2609,Gibraltar,GIB,2025,0.0259446705565533
2610,Gibraltar,GIB,2026,0.0259446705565533
2611,Gibraltar,GIB,2027,0.0259446705565533
2612,Gibraltar,GIB,2028,0.0259446705565533
2613,Gibraltar,GIB,2029,0.0259446705565533
2614,Gibraltar,GIB,2030,0.0259446705565533
2615,Gibraltar,GIB,2031,0.0259446705565533
2616,Gibraltar,GIB,2032,0.0259446705565533
2617,Gibraltar,GIB,2033,0.0259446705565533
2618,Gibraltar,GIB,2034,0.0259446705565533
2619,Gibraltar,GIB,2035,0.0259446705565533
2620,Gibraltar,GIB,2036,0.0259446705565533
2621,Gibraltar,GIB,2037,0.0259446705565533
2622,Gibraltar,GIB,2038,0.0259446705565533
2623,Gibraltar,GIB,2039,0.0259446705565533
2624,Gibraltar,GIB,2040,0.0259446705565533
2625,Gibraltar,GIB,2041,0.0259446705565533
2626,Gibraltar,GIB,2042,0.0259446705565533
2627,Gibraltar,GIB,2043,0.0259446705565533
2628,Gibraltar,GIB,2044,0.0259446705565533
2629,Gibraltar,GIB,2045,0.0259446705565533
2630,Gibraltar,GIB,2046,0.0259446705565533
2631,Gibraltar,GIB,2047,0.0259446705565533
2632,Gibraltar,GIB,2048,0.0259446705565533
2633,Gibraltar,GIB,2049,0.0259446705565533
2634,Gibraltar,GIB,2050,0.0259446705565533
2635,Guinea,GIN,2020,0.0259446705565533
2636,Guinea,GIN,2021,0.0259446705565533
2637,Guinea,GIN,2022,0.0259446705565533
2638,Guinea,GIN,2023,0.0259446705565533
2639,Guinea,GIN,2024,0.0259446705565533
2640,Guinea,GIN,2025,0.0259446705565533
2641,Guinea,GIN,2026,0.0259446705565533
2642,Guinea,GIN,2027,0.0259446705565533
2643,Guinea,GIN,2028,0.0259446705565533
2644,Guinea,GIN,2029,0.0259446705565533
2645,Guinea,GIN,2030,0.0259446705565533
2646,Guinea,GIN,2031,0.0259446705565533
2647,Guinea,GIN,2032,0.0259446705565533
2648,Guinea,GIN,2033,0.0259446705565533
2649,Guinea,GIN,2034,0.0259446705565533
2650,Guinea,GIN,2035,0.0259446705565533
2651,Guinea,GIN,2036,0.0259446705565533
2652,Guinea,GIN,2037,0.0259446705565533
2653,Guinea,GIN,2038,0.0259446705565533
2654,Guinea,GIN,2039,0.0259446705565533
2655,Guinea,GIN,2040,0.0259446705565533
2656,Guinea,GIN,2041,0.0259446705565533
2657,Guinea,GIN,2042,0.0259446705565533
2658,Guinea,GIN,2043,0.0259446705565533
2659,Guinea,GIN,2044,0.0259446705565533
2660,Guinea,GIN,2045,0.0259446705565533
2661,Guinea,GIN,2046,0.0259446705565533
2662,Guinea,GIN,2047,0.0259446705565533
2663,Guinea,GIN,2048,0.0259446705565533
2664,Guinea,GIN,2049,0.0259446705565533
2665,Guinea,GIN,2050,0.0259446705565533
2666,"Gambia, The",GMB,2020,0.0259446705565533
2667,"Gambia, The",GMB,2021,0.0259446705565533
2668,"Gambia, The",GMB,2022,0.0259446705565533
2669,"Gambia, The",GMB,2023,0.0259446705565533
2670,"Gambia, The",GMB,2024,0.0259446705565533
2671,"Gambia, The",GMB,2025,0.0259446705565533
2672,"Gambia, The",GMB,2026,0.0259446705565533
2673,"Gambia, The",GMB,2027,0.0259446705565533
2674,"Gambia, The",GMB,2028,0.0259446705565533
2675,"Gambia, The",GMB,2029,0.0259446705565533
2676,"Gambia, The",GMB,2030,0.0259446705565533
2677,"Gambia, The",GMB,2031,0.0259446705565533
2678,"Gambia, The",GMB,2032,0.0259446705565533
2679,"Gambia, The",GMB,2033,0.0259446705565533
2680,"Gambia, The",GMB,2034,0.0259446705565533
2681,"Gambia, The",GMB,2035,0.0259446705565533
2682,"Gambia, The",GMB,2036,0.0259446705565533
2683,"Gambia, The",GMB,2037,0.0259446705565533
2684,"Gambia, The",GMB,2038,0.0259446705565533
2685,"Gambia, The",GMB,2039,0.0259446705565533
2686,"Gambia, The",GMB,2040,0.0259446705565533
2687,"Gambia, The",GMB,2041,0.0259446705565533
2688,"Gambia, The",GMB,2042,0.0259446705565533
2689,"Gambia, The",GMB,2043,0.0259446705565533
2690,"Gambia, The",GMB,2044,0.0259446705565533
2691,"Gambia, The",GMB,2045,0.0259446705565533
2692,"Gambia, The",GMB,2046,0.0259446705565533
2693,"Gambia, The",GMB,2047,0.0259446705565533
2694,"Gambia, The",GMB,2048,0.0259446705565533
2695,"Gambia, The",GMB,2049,0.0259446705565533
2696,"Gambia, The",GMB,2050,0.0259446705565533
2697,Guinea-Bissau,GNB,2020,0.0259446705565533
2698,Guinea-Bissau,GNB,2021,0.0259446705565533
2699,Guinea-Bissau,GNB,2022,0.0259446705565533
2700,Guinea-Bissau,GNB,2023,0.0259446705565533
2701,Guinea-Bissau,GNB,2024,0.0259446705565533
2702,Guinea-Bissau,GNB,2025,0.0259446705565533
2703,Guinea-Bissau,GNB,2026,0.0259446705565533
2704,Guinea-Bissau,GNB,2027,0.0259446705565533
2705,Guinea-Bissau,GNB,2028,0.0259446705565533
2706,Guinea-Bissau,GNB,2029,0.0259446705565533
2707,Guinea-Bissau,GNB,2030,0.0259446705565533
2708,Guinea-Bissau,GNB,2031,0.0259446705565533
2709,Guinea-Bissau,GNB,2032,0.0259446705565533
2710,Guinea-Bissau,GNB,2033,0.0259446705565533
2711,Guinea-Bissau,GNB,2034,0.0259446705565533
2712,Guinea-Bissau,GNB,2035,0.0259446705565533
2713,Guinea-Bissau,GNB,2036,0.0259446705565533
2714,Guinea-Bissau,GNB,2037,0.0259446705565533
2715,Guinea-Bissau,GNB,2038,0.0259446705565533
2716,Guinea-Bissau,GNB,2039,0.0259446705565533
2717,Guinea-Bissau,GNB,2040,0.0259446705565533
2718,Guinea-Bissau,GNB,2041,0.0259446705565533
2719,Guinea-Bissau,GNB,2042,0.0259446705565533
2720,Guinea-Bissau,GNB,2043,0.0259446705565533
2721,Guinea-Bissau,GNB,2044,0.0259446705565533
2722,Guinea-Bissau,GNB,2045,0.0259446705565533
2723,Guinea-Bissau,GNB,2046,0.0259446705565533
2724,Guinea-Bissau,GNB,2047,0.0259446705565533
2725,Guinea-Bissau,GNB,2048,0.0259446705565533
2726,Guinea-Bissau,GNB,2049,0.0259446705565533
2727,Guinea-Bissau,GNB,2050,0.0259446705565533
2728,Equatorial Guinea,GNQ,2020,0.0259446705565533
2729,Equatorial Guinea,GNQ,2021,0.0259446705565533
2730,Equatorial Guinea,GNQ,2022,0.0259446705565533
2731,Equatorial Guinea,GNQ,2023,0.0259446705565533
2732,Equatorial Guinea,GNQ,2024,0.0259446705565533
2733,Equatorial Guinea,GNQ,2025,0.0259446705565533
